@relation train_std_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-Rlast

@attribute numberOfAnalystOpinions numeric
@attribute currentPrice numeric
@attribute allTimeHigh numeric
@attribute allTimeLow numeric
@attribute 52WeekChange numeric
@attribute fiftyDayAverageChangePercent numeric
@attribute twoHundredDayAverageChangePercent numeric
@attribute beta numeric
@attribute averageVolume numeric
@attribute marketCap numeric
@attribute enterpriseValue numeric
@attribute priceToBook numeric
@attribute enterpriseToRevenue numeric
@attribute profitMargins numeric
@attribute grossMargins numeric
@attribute ebitdaMargins numeric
@attribute operatingMargins numeric
@attribute returnOnAssets numeric
@attribute returnOnEquity numeric
@attribute revenueGrowth numeric
@attribute totalRevenue numeric
@attribute revenuePerShare numeric
@attribute grossProfits numeric
@attribute ebitda numeric
@attribute netIncomeToCommon numeric
@attribute trailingEps numeric
@attribute totalCash numeric
@attribute totalCashPerShare numeric
@attribute totalDebt numeric
@attribute quickRatio numeric
@attribute currentRatio numeric
@attribute bookValue numeric
@attribute operatingCashflow numeric
@attribute freeCashflow numeric
@attribute trailingAnnualDividendYield numeric
@attribute payoutRatio numeric
@attribute sharesOutstanding numeric
@attribute floatShares numeric
@attribute sharesShort numeric
@attribute sharesPercentSharesOut numeric
@attribute shortRatio numeric
@attribute shortPercentOfFloat numeric
@attribute heldPercentInsiders numeric
@attribute heldPercentInstitutions numeric
@attribute fullTimeEmployees numeric
@attribute _debtToEquity numeric
@attribute _PER numeric
@attribute sector numeric
@attribute state numeric
@attribute In_SP500 numeric
@attribute In_NASDAQ numeric
@attribute is_Insolvent numeric
@attribute has_benefits numeric
@attribute target {0,1,2,3,4}

@data
-1.16351,-0.098583,-0.113419,-0.493913,-0.218991,-0.251312,-0.286349,-0.194591,-0.398135,-0.179298,-0.201055,-0.282582,-0.039179,-0.013174,-0.043774,-0.112438,0.052706,0.228699,0.028054,-0.092571,-0.25363,0.052663,-0.252416,-0.247367,-0.164683,-0.012579,-0.284929,-0.105239,-0.3984,-0.192224,-0.152775,0.078311,-0.23893,-0.171824,-0.001206,-0.10083,-0.351559,-0.323518,-0.508936,-0.630435,0.028672,-0.574831,-0.429718,0.497032,-0.199474,-0.292989,-0.076177,7,23,0,0,0,0,0
-0.316221,-0.37272,-0.20895,-0.357186,-0.213264,-1.896189,-0.516213,0.426754,0.02972,-0.175917,-0.203476,-0.271985,-0.038951,-0.256087,0.833952,-0.498149,0.05234,-0.942187,-0.298172,-0.042559,-0.271978,-0.338472,-0.263007,-0.279689,-0.188889,-0.214039,-0.124214,-0.183021,-0.417167,0.189351,0.014363,-0.421723,-0.244668,-0.191981,-0.642815,-0.183513,0.18225,0.171442,0.189315,-0.483819,0.002671,-0.503068,0.000332,-0.432111,-0.243649,-0.295587,-0.202169,9,4,0,0,0,1,3
0.531069,-0.156392,-0.07653,-0.118692,-0.418994,-0.057224,-0.797153,-0.150988,-0.162165,-0.091081,-0.080044,-0.356337,-0.039009,-0.135424,-0.21255,-0.063797,0.052701,-0.158533,-0.220877,-0.093831,0.009771,-0.083599,0.032509,-0.024908,-0.252285,-0.299086,-0.125425,-0.141055,0.113597,-0.288842,-0.21166,0.394018,-0.07647,0.623423,0.461613,0.200214,-0.031386,-0.009205,-0.308064,-0.794882,-0.847903,-0.764393,-0.543444,0.435918,0.017402,-0.207296,-0.202169,0,35,1,0,0,1,1
0.65211,-0.23218,-0.16919,-0.605381,-0.236787,-0.766278,-0.715052,0.279594,-0.225718,-0.156249,-0.157692,-0.365432,-0.038855,0.273394,1.089683,0.757211,0.053306,0.704118,0.202728,-0.067355,-0.194635,-0.178541,-0.073142,0.083466,-0.011677,0.204563,-0.30001,-0.237319,-0.15582,-0.364504,-0.470852,0.199014,0.13426,-0.199054,0.43846,-0.147537,-0.208818,-0.194536,-0.091608,0.332475,0.522673,0.114362,0.082498,0.191517,-0.248519,-0.239953,-0.170068,4,45,0,0,0,0,0
-0.316221,-0.212739,-0.157644,1.496588,-0.161877,-0.255204,0.138277,-0.059694,-0.277683,-0.167597,-0.18665,-0.33406,-0.039088,0.079998,-0.357597,0.104538,0.053137,0.531803,0.076825,-0.083115,-0.221913,-0.14051,-0.232369,-0.175577,-0.123208,0.024214,-0.19318,-0.020375,-0.32696,-0.110302,-0.225545,0.042137,-0.158126,-0.162826,-0.642815,-0.183513,-0.28055,-0.270326,-0.018146,1.887791,1.785535,1.58753,0.464804,0.313469,-0.203957,-0.271621,-0.137863,4,46,0,0,0,0,3
0.65211,-0.204006,-0.094725,-0.657134,-0.268841,-1.11051,-0.84771,0.40359,-0.22786,-0.155748,-0.177232,-0.070935,-0.038228,0.158579,-0.11964,0.105813,0.053127,0.975241,0.238613,-0.078492,-0.256884,-0.282766,-0.258802,-0.225781,-0.140361,-0.101245,-0.301093,-0.238344,-0.39485,-0.341642,-0.412483,-0.311382,-0.218098,-0.223144,-0.642815,-0.183513,-0.232055,-0.206478,-0.147309,0.352288,0.1401,0.256534,-0.493107,1.094303,-0.231726,-0.274442,-0.054009,7,48,0,0,0,0,2
-0.800386,-0.075452,-0.133742,0.096374,-0.084222,-0.421698,-0.141076,-0.415332,-0.357373,-0.159642,-0.179752,-0.201721,-0.039153,-0.006429,-0.070663,-0.132131,0.052686,0.590992,0.120621,-0.086477,-0.188359,0.052616,-0.172047,-0.212417,-0.138081,0.007326,-0.286751,-0.19995,-0.373017,-0.330483,-0.196746,-0.081194,-0.195505,-0.137361,1.076916,0.034028,-0.301468,-0.287387,-0.397176,-0.139074,0.396387,-0.117174,1.118641,-0.062167,-0.169184,-0.280759,-0.078833,7,35,0,0,0,0,4
-0.195179,-0.326604,-0.216928,-0.664684,-0.447794,-1.520045,-1.25361,-0.608821,-0.0019,-0.157838,-0.147447,-0.326865,-0.039193,0.00653,-0.668868,-0.030325,0.052708,0.305907,0.195632,-0.087948,-0.060157,-0.175152,-0.148026,-0.054638,-0.073296,-0.099436,-0.27628,-0.227379,0.037666,-0.404784,-0.322228,-0.287235,-0.129944,-0.258816,0.412945,-0.129447,0.022414,0.038412,0.589168,0.435502,0.574673,0.307986,-0.468431,1.24974,0.024671,0.106223,-0.152863,2,10,0,0,0,0,3
0.046904,-0.324009,-0.179596,-0.564747,0.267378,-1.928419,-0.328911,2.481554,-0.082857,-0.172911,-0.194648,-0.21385,-0.038499,0.008161,0.579861,-0.032073,0.052781,-0.16987,-0.046672,-0.071347,-0.268523,-0.316388,-0.260143,-0.251668,-0.168076,-0.188102,-0.209955,-0.147019,-0.369664,-0.267613,-0.434596,-0.368865,-0.216957,-0.15953,-0.642815,-0.183513,-0.184713,-0.161661,0.153006,0.869406,0.143815,0.313402,-0.428287,1.309362,-0.243031,-0.212636,0.100764,1,35,0,0,0,0,0
-1.405593,-0.349844,-0.199263,-0.602012,-0.041293,0.627464,-0.061841,1.315169,-0.377639,-0.185743,-0.205414,-0.39373,-0.039404,-0.053375,-0.784079,-0.216249,0.052511,-0.193736,-0.021614,-0.093201,-0.23062,0.013747,-0.26456,-0.253809,-0.167734,-0.130801,-0.295159,-0.211133,-0.375683,-0.37784,-0.15689,-0.161382,-0.251182,-0.217824,-0.642815,-0.183513,-0.328686,-0.302316,-0.469906,-0.420418,0.106672,-0.574831,-0.093546,-0.540249,-0.195839,-0.277228,-0.158213,7,51,0,0,0,0,4
0.531069,0.069802,-0.108975,-0.718487,0.56749,0.615655,1.237024,-0.024266,0.520931,0.722168,0.712076,0.439916,-0.037384,0.163942,-0.243237,0.108992,0.053107,1.118678,0.467684,0.033929,0.206737,-0.252788,0.234567,0.449532,0.437525,-0.054801,0.397019,-0.15786,0.207631,-0.170178,-0.172061,-0.308138,0.345986,0.256745,-0.41889,-0.123614,1.267296,1.257901,-0.091673,-1.012825,-1.252761,-0.979681,-0.50178,0.403261,1.260498,0.339101,0.052273,9,6,1,0,0,0,2
0.894193,0.164409,0.002634,-0.185866,-0.179884,0.582779,-0.140866,-0.11556,-0.285948,0.011224,0.060784,-0.277986,-0.036042,0.338428,0.97514,0.66672,0.053611,0.023329,-0.024693,-0.077231,-0.197541,-0.250046,-0.090338,0.042822,0.011794,0.071865,-0.273573,-0.220576,0.641049,-0.453502,-0.15689,0.525773,0.051978,0.074208,1.199328,0.137444,-0.090668,-0.070101,-0.392959,-0.888003,-0.573045,-0.841572,-0.464229,0.503386,-0.156923,-0.141463,-0.035088,8,47,1,0,0,0,3
1.136276,-0.128766,-0.089284,1.830992,-0.373557,-1.02252,-0.770464,0.688373,-0.178724,-0.142455,-0.155514,-0.211719,-0.038991,-0.016862,0.038502,-0.132031,0.052631,0.011157,0.033049,-0.069876,-0.165907,-0.090899,-0.130918,-0.199533,-0.135618,-0.089182,-0.263953,-0.188954,-0.266304,-0.470648,-0.367741,-0.129832,-0.186476,-0.211825,-0.642815,-0.183513,-0.231439,-0.207139,-0.055154,0.708921,0.173529,0.377041,-0.428376,1.028712,-0.127832,-0.229922,-0.015338,2,10,0,0,0,0,3
0.531069,-0.19213,-0.173712,-0.434426,0.094176,-0.656747,-0.344079,-0.194591,-0.260789,-0.172068,-0.185448,0.007738,-0.039213,-0.020712,-0.100225,-0.164787,0.052635,0.150179,0.670801,-0.072818,-0.190303,0.11428,-0.177314,-0.225041,-0.145722,-0.01077,-0.270046,-0.134563,-0.2548,-0.440166,-0.558021,-0.328966,-0.203708,-0.170683,0.217101,-0.107574,-0.309364,-0.29415,-0.079109,2.682291,1.102104,2.853533,0.164663,1.276208,0.326359,-0.103647,-0.117503,2,4,0,0,0,0,3
-0.800386,-0.290574,-0.161833,0.426934,-0.132743,-0.549134,0.672504,0.793294,-0.358103,-0.182359,-0.202993,-0.297935,-0.039086,-0.159272,-0.062247,-0.212095,0.052629,-0.475121,-0.320539,-0.010619,-0.266031,-0.211172,-0.268566,-0.262825,-0.185949,-0.29426,-0.299776,-0.22974,-0.391977,-0.076554,-0.233259,-0.249694,-0.242068,-0.174152,-0.642815,-0.183513,-0.328918,-0.304133,-0.424184,0.130383,0.344387,-0.148317,0.065063,0.598483,-0.21159,-0.279709,-0.202169,7,1,0,0,0,1,2
-0.074138,-0.336068,-0.170263,-0.626247,-0.236245,0.724095,0.54826,-0.373092,0.739688,-0.126422,0.059895,-0.229011,-0.038535,0.028262,-0.799696,0.078069,0.052814,-0.101493,-0.12986,-0.0911,0.028878,-0.244835,-0.131838,0.154842,0.001041,-0.127785,-0.009683,-0.181064,1.978298,-0.420298,-0.478824,-0.378851,0.323697,-1.393628,1.398179,-0.061368,0.582205,0.589527,0.936789,-0.293615,-0.353901,-0.415057,-0.510542,0.229091,-0.14374,4.574153,-0.145164,10,48,1,0,0,0,3
0.288986,0.137076,0.025273,2.363073,-0.303834,-0.312051,-0.578965,-0.403069,-0.076756,0.19078,0.19273,0.40989,-0.037646,0.324616,0.85844,0.316873,0.053486,1.469753,0.910598,-0.07597,-0.0405,-0.221077,0.240874,0.277062,0.327931,0.144246,0.012859,-0.138042,0.111193,-0.29238,-0.237887,-0.281559,0.216911,0.383837,-0.080587,-0.110422,0.220232,0.237822,-0.158229,-0.808751,-0.547045,-0.856466,-0.543712,0.502226,-0.086795,0.155696,-0.076141,6,31,1,0,0,0,2
0.046904,-0.132969,-0.142019,-0.638052,0.14979,0.2543,0.580468,0.624331,-0.137635,-0.131033,-0.155136,0.482275,-0.034587,0.010806,0.712724,-0.087244,0.052587,-0.093975,-0.072281,-0.085006,-0.273671,-0.32405,-0.268203,-0.259091,-0.170294,-0.192324,-0.279064,-0.215637,-0.415991,0.087834,0.263784,-0.374421,-0.22776,-0.165067,-0.642815,-0.183513,-0.192122,-0.169268,0.020064,0.540511,-0.030757,0.814388,-0.423548,1.628746,-0.240547,-0.295015,1.348294,9,39,0,0,0,0,0
-0.316221,-0.337895,-0.228513,-0.353891,0.013259,-0.772658,-0.864886,0.287769,-0.260356,-0.170314,-0.19562,0.008192,-0.037767,-0.117527,0.962805,-0.175715,0.052636,-0.063784,-0.21421,-0.019865,-0.2767,-0.333682,-0.271901,-0.264493,-0.17803,-0.209213,-0.209059,-0.176902,-0.416232,0.090011,-0.08232,-0.418389,-0.239661,-0.178246,-0.642815,-0.183513,-0.091108,-0.169753,-0.229534,-0.561089,0.169815,-0.587017,2.521265,-1.42922,-0.218447,-0.291584,-0.202169,9,31,0,0,0,1,1
-0.437262,-0.086999,-0.123868,1.981995,-0.296228,0.178341,0.229503,-0.761432,-0.299723,-0.135592,-0.15225,-0.20082,-0.039131,-0.02991,-0.662639,-0.172264,0.052619,0.218675,0.088161,-0.095723,-0.111315,0.026792,-0.179973,-0.194131,-0.128602,-0.07169,-0.213137,-0.120305,-0.3026,-0.125543,-0.275686,-0.09615,-0.161287,-0.10335,-0.642815,-0.183513,-0.232648,-0.276539,-0.232503,0.021411,0.403816,0.542231,-0.454036,0.919857,-0.011677,-0.251255,-0.013583,9,48,0,0,0,0,1
-0.679345,-0.336434,-0.22515,0.308328,0.096723,0.205454,0.265593,-0.671501,-0.353996,-0.174318,-0.196309,-0.1679,-0.037949,0.227124,0.593867,0.431412,0.05337,0.593736,0.168841,-0.063783,-0.276063,-0.330133,-0.274296,-0.241046,-0.160139,-0.173626,-0.290327,-0.229212,-0.403208,-0.431728,-0.490652,-0.395759,-0.209866,-0.166773,1.171193,0.070232,-0.286866,-0.260771,-0.340863,-0.658173,0.819817,-0.107696,-0.42936,-0.593406,-0.247005,-0.259622,-0.065876,5,46,0,0,0,0,2
-0.921428,-0.365192,-0.222136,-0.102951,-0.350726,0.474089,-0.72396,-0.739631,-0.35354,-0.186203,-0.208952,-0.38293,-0.039359,-0.095884,0.96876,-0.307957,0.052196,-1.076674,-0.113834,-0.108751,-0.274023,-0.282802,-0.265723,-0.269429,-0.177124,-0.210419,-0.281667,-0.176063,-0.411933,0.032584,-0.04735,-0.313514,-0.255931,-0.194676,-0.642815,-0.183513,-0.314144,-0.293968,-0.425512,-0.188606,0.188386,-0.420474,-0.302133,0.245834,-0.234368,-0.292168,-0.202169,9,4,0,0,0,1,0
-0.437262,-0.088607,-0.145931,-0.712046,-0.142219,-0.281996,-0.348205,-0.174152,-0.332013,-0.10711,-0.133959,-0.074036,-0.037977,0.242773,0.273543,0.158191,0.053155,1.07727,0.234677,-0.077651,-0.229656,-0.268575,-0.203871,-0.175547,-0.083215,-0.036103,-0.186348,-0.139688,-0.413705,0.111512,0.223157,-0.223175,-0.145539,-0.082334,-0.070698,-0.097868,-0.153351,-0.130836,-0.368207,-0.747331,0.336958,-0.722419,-0.475941,0.038179,-0.201897,-0.295727,-0.053832,7,23,0,0,0,0,3
-0.679345,-0.363511,-0.154342,-0.133152,-0.177206,-0.663567,-0.347477,0.3668,-0.34887,-0.186198,-0.199969,-0.409881,-0.039314,-0.193419,0.29083,-0.020514,0.052747,0.183234,-0.459939,-0.093411,-0.224776,-0.032748,-0.195044,-0.20799,-0.21015,-0.460736,-0.1145,0.380401,-0.240005,0.006729,-0.157661,-0.113569,-0.200127,0.081907,-0.642815,-0.183513,-0.333478,-0.306293,-0.305948,1.041778,2.621252,1.009366,-0.195381,0.853825,-0.232187,-0.221927,-0.202169,1,35,0,0,0,1,4
0.65211,-0.013842,-0.123514,6.467073,-0.188235,-0.321794,-0.192947,-0.076045,-0.270661,-0.036718,-0.054357,0.197995,-0.038247,0.160372,0.505606,0.06611,0.053037,1.054119,0.675042,-0.071347,-0.145941,-0.21668,-0.038142,-0.086018,-0.003979,0.009738,0.035617,-0.044822,-0.195712,-0.014228,-0.09492,-0.289338,-0.092047,-0.002339,-0.464732,-0.156787,-0.042326,-0.019975,-0.366283,-0.882059,-0.643616,-0.880838,-0.539599,0.376848,-0.048024,-0.098504,-0.056274,7,19,1,0,0,0,2
-0.074138,0.391845,0.002091,-0.414293,0.041789,-0.085387,0.267554,0.809645,-0.339953,-0.126295,-0.116689,-0.287661,-0.039327,-0.040548,-0.665374,-0.198431,0.052599,0.214499,0.116319,-0.068616,0.296228,2.350469,0.084182,-0.076976,-0.053949,0.562244,-0.15772,0.185822,0.077726,-0.225972,-0.154061,1.01971,-0.138695,-0.046097,-0.300136,-0.15255,-0.31091,-0.28435,-0.446003,-0.414474,-0.610188,-0.578893,-0.381527,0.703692,-0.011677,-0.249554,-0.116879,7,40,0,0,0,0,1
0.046904,3.371795,0.979162,-0.466547,0.226576,1.730753,1.040005,0.106543,-0.223518,2.182298,2.09844,0.942142,-0.036402,0.347332,0.287671,0.252492,0.053289,1.554598,0.932618,-0.083325,0.557791,-0.336313,1.059765,1.404827,1.650785,1.482684,0.809227,0.171346,-0.207913,-0.369947,-0.354113,0.286515,1.479719,2.167624,-0.368189,-0.123113,0.146137,0.164786,-0.432183,-1.056413,-1.119047,-1.01624,-0.550686,-3.962855,0.272576,-0.257104,-0.015328,9,46,0,1,0,0,2
-0.679345,-0.338151,-0.223544,0.378613,-0.344432,-1.006403,-0.800259,0.056127,-0.321607,-0.173555,-0.184991,-0.307912,-0.038622,-0.260584,0.098386,-0.094348,0.05272,-0.482639,-0.442058,0.149922,-0.253678,-0.299615,-0.247808,-0.245222,-0.205387,-0.264705,-0.262352,-0.207064,-0.251475,-0.021576,-0.180289,-0.337691,-0.25108,-0.185068,-0.642815,-0.183513,-0.142181,-0.24196,0.038817,0.223503,3.709541,0.963329,-0.24822,1.020921,-0.132836,-0.084234,-0.202169,7,10,0,0,0,1,2
0.288986,0.085003,-0.099689,-0.577703,0.026198,1.623425,0.990063,-0.242282,-0.234693,0.437508,0.424254,0.28768,-0.037195,0.361849,0.484702,0.52673,0.053772,1.976318,0.628086,-0.089419,0.025109,-0.257548,0.266974,0.662329,0.520628,0.062214,0.566927,-0.08657,0.160048,0.620188,0.664402,-0.272399,0.468879,0.654094,0.207328,-0.048268,0.717022,-0.213021,-0.103346,-0.941498,0.27753,0.209143,7.485435,-4.449612,-0.058529,0.172041,-0.053901,0,2,0,0,0,0,4
0.531069,-0.165418,-0.106371,0.247926,-0.453434,-0.549161,-1.107741,0.136521,-0.23288,-0.146267,-0.140487,-0.351687,-0.039183,0.04732,-0.581244,-0.003513,0.052774,0.287411,0.128022,-0.09152,-0.043094,0.131824,-0.115651,-0.014586,-0.015757,0.222658,-0.210606,-0.125492,-0.002665,-0.333205,-0.257173,0.31347,-0.092528,-0.102765,1.727456,-0.077773,-0.221826,-0.197092,-0.342231,-0.465987,-0.617616,-0.545043,-0.481753,0.115042,-0.084372,-0.219705,-0.158361,0,44,1,0,0,0,1
-1.042469,-0.373231,-0.216064,-0.637229,-0.052139,0.710974,0.692306,-0.149625,-0.293088,-0.183002,-0.206228,0.235584,-0.027179,-0.084335,-8.682852,-4.305724,0.05291,-2.88014,-1.242291,1.012513,-0.286074,-0.34465,-0.297174,-0.274474,-0.186878,-0.223689,-0.28103,-0.224055,-0.417302,4.84255,4.589322,-0.443407,-0.263096,-0.208624,-0.642815,-0.183513,-0.118341,-0.180774,-0.057445,-0.117279,0.760388,-0.083324,1.403672,-1.501773,-0.253462,-0.289649,-0.202169,6,40,0,0,0,1,1
0.65211,0.303779,-0.031008,0.231123,0.493514,0.265278,0.504728,0.349086,-0.157113,0.265655,0.252133,0.574462,-0.036911,0.18153,-0.325331,0.104624,0.053092,0.888725,0.445929,-0.065464,-0.084113,-0.232122,-0.093881,0.022851,0.092949,-0.000516,-0.184163,-0.197962,-0.151813,-0.288298,-0.09672,-0.264545,-0.024924,-0.021135,-0.56166,-0.159521,0.166303,0.180511,-0.01607,-0.624491,0.27753,-0.620868,-0.450013,0.37193,0.035939,-0.091,0.080558,7,40,1,0,0,0,1
-0.800386,-0.331902,-0.223801,-0.574504,-0.266913,-0.411348,-0.720178,-0.878616,-0.376279,-0.184945,-0.204122,-0.371536,-0.037514,-0.398497,0.938346,0.576401,0.052978,-0.276314,-0.280719,-0.020705,-0.282783,-0.31732,-0.285858,-0.256809,-0.183674,-0.28461,-0.299295,-0.226944,-0.37041,-0.414038,-0.514308,-0.188186,-0.241074,-0.185723,3.551333,0.384217,-0.332078,-0.305897,-0.460955,-0.250026,0.166101,-0.363605,-0.165608,-1.467569,-0.253547,-0.272162,-0.202169,8,9,0,0,0,1,0
-1.405593,-0.128511,-0.132401,-0.576278,-0.325709,-0.154928,-0.14759,-0.058331,-0.389931,-0.176742,-0.201688,-0.309897,-0.039332,-0.004225,-0.513339,-0.169027,0.052626,0.269392,0.067466,-0.044871,-0.229591,0.142626,-0.248593,-0.243688,-0.154987,0.045929,-0.198213,0.325761,-0.407652,-0.051787,-0.166147,0.131244,-0.236401,-0.148903,-0.491496,-0.183513,-0.340578,-0.313425,-0.493347,-0.54722,-0.034472,-0.595141,-0.351397,0.466033,-0.227559,-0.29577,-0.115373,9,48,0,0,0,0,0
-0.800386,-0.277528,-0.145632,0.409363,-0.355046,-0.534841,-0.783383,-0.148263,-0.389439,-0.178682,-0.19774,-0.284614,-0.037316,-0.371417,0.512047,0.42024,0.052747,-0.262949,-0.404868,-0.088368,-0.279809,-0.285698,-0.281999,-0.251202,-0.186002,-0.323816,-0.293751,-0.191719,-0.303912,-0.096966,0.025677,-0.243943,-0.240194,-0.16511,2.150707,10.623239,-0.342276,-0.318656,-0.50917,-0.779032,-0.591616,-0.620868,0.638523,-0.639711,-0.253971,-0.218442,-0.202169,8,45,0,0,0,1,3
-0.921428,-0.172763,-0.161722,1.081465,-0.061592,0.290086,0.013026,-1.080281,-0.363547,-0.166428,-0.170813,-0.347891,-0.038381,0.132557,0.468903,0.260613,0.052908,-0.046958,-0.003651,-0.069876,-0.24643,-0.197278,-0.2227,-0.187955,-0.132855,0.015167,-0.301654,-0.238469,-0.170016,-0.454318,-0.497595,0.254515,-0.190097,-0.247076,1.273113,-0.020859,-0.293767,-0.266863,-0.490348,-0.876115,-0.673331,-0.832094,-0.503121,0.620586,-0.234792,-0.24746,-0.120083,10,43,0,0,0,0,3
-0.558303,-0.34239,-0.143737,-0.627254,-0.412837,-0.679279,-1.008331,-0.097846,-0.211531,-0.174371,-0.178157,-0.382877,-0.0394,-0.040812,-0.562923,-0.067994,0.052556,0.113425,0.077436,-0.089839,0.04885,0.07429,-0.042049,0.002068,-0.103224,-0.082547,0.086119,0.071013,-0.045478,-0.240941,-0.377255,-0.185048,-0.037289,0.081672,-0.642815,-0.183513,-0.135439,-0.112573,-0.094463,-0.131148,0.206958,-0.136131,-0.436423,0.187759,1.199919,-0.095197,-0.170309,9,48,0,0,0,0,4
-0.800386,-0.359638,-0.230004,-0.151821,0.0872,-0.748425,-0.105653,-0.067869,-0.237461,-0.182498,-0.200402,-0.342609,-0.038898,-0.112326,-0.5412,0.056242,0.052701,-0.038843,-0.205238,-0.064833,-0.267516,-0.308316,-0.279522,-0.244584,-0.179063,-0.213435,-0.286337,-0.219986,-0.348244,-0.125271,-0.111634,-0.359089,-0.22987,-0.189038,-0.642815,-0.183513,-0.222384,-0.198931,-0.290203,-0.269839,-0.599045,-0.400163,-0.419883,0.956713,-0.242849,-0.187772,-0.202169,0,40,0,0,0,1,1
-0.195179,1.495555,0.400913,-0.682696,-0.141127,0.354603,0.349176,-0.773696,-0.383946,-0.120708,-0.125673,-0.239994,-0.039083,0.000785,-0.330526,-0.126502,0.052679,0.378461,0.109611,-0.057479,-0.060345,1.956586,-0.071532,-0.134547,-0.079894,1.141289,-0.279228,-0.089677,-0.158908,-0.193857,-0.311685,2.208941,-0.165591,-0.128491,-0.642815,-0.183513,-0.346814,-0.318885,-0.475837,-0.079635,0.414959,-0.157795,-0.441788,0.827412,0.048903,-0.284202,-0.08481,9,48,0,0,0,0,0
1.136276,-0.161106,-0.17831,-0.657451,0.039476,0.352192,-0.021448,-0.726005,0.301695,0.264526,0.40915,-0.028375,-0.037145,0.229755,0.513991,0.471601,0.053329,0.136098,0.189271,-0.060841,0.011343,-0.28987,0.250922,0.561002,0.292018,-0.086769,-0.106568,-0.217004,1.798358,-0.432273,-0.552622,-0.297371,0.604714,-0.052187,0.704714,0.040863,1.267641,1.259418,0.173616,-0.921685,-0.78476,-0.913335,-0.51081,-0.074987,-0.183372,1.80104,-0.041831,4,37,1,0,0,0,2
-1.284552,-0.04969,-0.032826,-0.528232,-0.461351,-0.997294,-1.10404,-1.103445,-0.390376,-0.177281,-0.199543,-0.308589,-0.03921,-0.007311,-0.412894,-0.126517,0.052747,0.20364,0.013863,-0.077861,-0.244549,0.142703,-0.256365,-0.243684,-0.160212,0.052564,-0.285519,-0.116484,-0.404722,-0.157931,-0.077178,0.298738,-0.230143,-0.186501,-0.579649,-0.017805,-0.350215,-0.327032,-0.492518,-0.30154,0.177243,-0.213309,1.361024,-0.491512,-0.193416,-0.295763,-0.092042,3,31,0,0,0,0,2
-0.679345,-0.376812,-0.212529,-0.428569,-0.521426,-1.485673,-1.380293,0.493522,-0.360975,-0.186894,-0.207724,-0.303426,-0.038921,-0.022548,0.935004,0.189572,0.053096,0.151253,0.073664,-0.098664,-0.280908,-0.316673,-0.28165,-0.258768,-0.174678,-0.194134,-0.288442,-0.194204,-0.388108,0.112056,0.179958,-0.423405,-0.243911,-0.18611,-0.642815,-0.183513,-0.318048,-0.311378,-0.443098,-0.295596,-0.1459,-0.146963,-0.254211,-0.067582,-0.252493,-0.136989,-0.115,3,45,0,0,0,0,3
-0.679345,-0.164322,-0.172958,1.450463,-0.093756,-0.208268,-0.051348,0.222364,-0.339858,-0.142795,-0.172623,1.624319,-0.038292,-0.335594,-1.748973,-0.620652,0.052053,-0.995767,-0.426501,0.11567,-0.251024,-0.236722,-0.309642,-0.311751,-0.221066,-0.399815,-0.249376,-0.143416,-0.388055,-0.298912,-0.466224,-0.420477,-0.243629,0.153348,0.02842,0.197457,-0.270669,-0.257367,-0.399519,-0.450137,-0.1459,-0.534211,0.406421,0.166486,-0.239941,-0.152774,-0.202169,5,4,0,0,0,1,1
-0.921428,-0.265323,-0.204088,0.082097,-0.171047,-0.607968,0.030678,-0.746444,-0.366088,-0.181674,-0.20013,-0.128927,-0.038867,-0.008957,1.344989,0.473148,0.052966,0.553163,0.164192,-0.023017,-0.267948,-0.213944,-0.244856,-0.216804,-0.1694,-0.142261,-0.254139,-0.020903,-0.343873,-0.279316,-0.386512,-0.339387,-0.220755,-0.114262,-0.642815,-0.183513,-0.334013,-0.31042,-0.289218,2.097808,2.702966,1.572636,-0.397978,1.466623,-0.24967,-0.201754,-0.039425,6,19,0,0,0,0,1
0.531069,-0.260463,-0.141765,-0.596686,-0.445768,0.878532,-1.278843,-0.983536,1.239145,-0.085243,-0.107371,-0.389188,-0.039482,-0.065439,-0.926574,-0.245353,0.052437,-0.0645,-0.013642,-0.049914,3.898515,1.538719,1.32871,0.387307,0.220191,0.04231,3.443298,0.853025,0.945585,-0.247473,-0.408111,0.388041,0.024375,0.209752,-0.642815,-0.183513,0.284786,0.264382,0.098537,-0.62251,-1.26019,-0.675028,-0.510721,0.507973,0.47902,-0.063174,-0.158657,6,24,1,0,0,0,3
0.167945,-0.330221,-0.221333,0.157324,-0.365709,-0.952136,-0.927898,-0.100572,0.578606,-0.03927,-0.105282,-0.137473,-0.037766,-0.042032,0.463921,0.335349,0.053191,0.166647,-0.067551,-0.026169,-0.217839,-0.319789,-0.172002,-0.111627,-0.161844,-0.199562,-0.276798,-0.234337,-0.134775,0.069327,-0.095434,-0.395684,-0.07838,0.095033,1.559873,1.400994,0.500138,0.469211,1.656015,0.255204,0.177243,-0.023747,-0.548719,0.334521,-0.238245,0.455666,0.545459,5,35,0,0,0,0,1
