@relation 'train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48'

@attribute numberOfAnalystOpinions numeric
@attribute sector {0,1,2,3,4,5,6,7,8,9,10}
@attribute In_SP500 {0,1}
@attribute In_NASDAQ {0,1}
@attribute currentPrice numeric
@attribute allTimeHigh numeric
@attribute allTimeLow numeric
@attribute beta numeric
@attribute averageVolume numeric
@attribute marketCap numeric
@attribute enterpriseValue numeric
@attribute priceToBook numeric
@attribute enterpriseToRevenue numeric
@attribute profitMargins numeric
@attribute grossMargins numeric
@attribute ebitdaMargins numeric
@attribute operatingMargins numeric
@attribute returnOnAssets numeric
@attribute returnOnEquity numeric
@attribute totalRevenue numeric
@attribute revenuePerShare numeric
@attribute grossProfits numeric
@attribute ebitda numeric
@attribute netIncomeToCommon numeric
@attribute trailingEps numeric
@attribute totalCash numeric
@attribute totalCashPerShare numeric
@attribute totalDebt numeric
@attribute quickRatio numeric
@attribute currentRatio numeric
@attribute bookValue numeric
@attribute operatingCashflow numeric
@attribute freeCashflow numeric
@attribute trailingAnnualDividendYield numeric
@attribute payoutRatio numeric
@attribute sharesOutstanding numeric
@attribute floatShares numeric
@attribute sharesShort numeric
@attribute sharesPercentSharesOut numeric
@attribute shortRatio numeric
@attribute shortPercentOfFloat numeric
@attribute heldPercentInsiders numeric
@attribute heldPercentInstitutions numeric
@attribute fullTimeEmployees numeric
@attribute _debtToEquity numeric
@attribute has_benefits {0,1}
@attribute _PER numeric
@attribute target {0,1,2,3,4}

@data
17,8,0,0,62.38,88.7,3.4375,0.724,1844139,12653804544,15435757568,6.891295,10.062,0.23969,0.53327,0.48259,0.30725,0.05829,0.23188,1534018944,8.084,818046976,740297984,367696000,1.94,9908000,0.051,3274923008,0.038,0.507,9.052,579521024,430173248,0.031908,1.0232,193789749,191078630,6053456,0.0312,3.43,0.042,0.01295,1.0042,3800,361789992.045957,0,32.154639,1
7,4,0,0,38.07,74.44,2.588583,0.205,1235200,3894561024,5464947200,2.064422,20.323,-0.02399,0.48384,0.21767,0.00201,0.0009,0.00921,268899008,2.576,130105000,58530000,-6452000,-0.06,784841984,7.674,1956120064,1.323,1.473,18.441,417931008,-799868352,0.026178,33.3333,102300000,84593698,6974687,0.0682,5.22,0.0723,0.057,0.90538,474,106074511.360555,1,0,0
18,9,0,0,70.04,108.75,40,0.905,1694612,10519503872,9970991104,8.639447,8.09,-0.11583,0.80223,-0.07744,-0.09036,-0.05222,-0.11543,1232483968,8.258,988737984,-95446000,-142756992,-0.96,620880000,4.134,72367000,1.155,1.293,8.107,165188000,134979504,0,0,150192801,136801611,11733878,0.0781,7.47,0.1191,0.09031,0.95559,4203,8926483.286049,1,0,2
4,7,0,0,27.24,81.47,1.63,0.661,281364,506636768,565383744,3.584211,0.415,0.03222,0.27187,0.04682,0.04453,0.10324,0.29142,1361444992,74.86,370129984,63745000,43864000,2.38,2472000,0.14,86416000,1.942,2.038,7.6,71383000,71279128,0.055757,0.6471,18599000,16529609,813401,0.0437,3,0.0607,0.04638,0.9602,1600,11370526.315789,0,11.445378,3
2,2,0,0,36.89,40.34,0.772908,0.615,496426,1499267072,1963507200,2.095904,2.016,0.03831,0.2259,0.13447,0.09852,0.02947,0.05364,973840000,23.981,219990000,130950000,37310000,0.91,30280000,0.745,494520000,1.287,2.591,17.601,88550000,20548750,0.004355,0.1758,40641562,31627264,2943861,0.0724,5.56,0.0962,0.22137,0.94701,3900,28096130.901653,0,40.538462,1
2,6,0,0,1.27,49.46,0.92,1.306,1333265,485133760,180545040,1.029173,1.048,-0.69949,0.49074,-0.70705,-0.29424,-0.13623,-0.29542,172271008,0.458,84540000,-121805000,-138080000,-0.37,28451000,0.371,111648000,2.568,5.162,1.234,-92879000,-199256496,0,0,381995102,48217174,12049852,0.0315,9.97,0.0495,0.02662,0.72984,814,90476499.189627,1,0,3
15,0,0,0,23.41,67.25,1.785714,1.662,2644328,2683758336,5774658560,1.371251,0.867,-0.00212,0.08692,0.10757,0.02707,0.01593,-0.00803,6663300096,57.541,579200000,716800000,-14100000,-0.11,223800000,1.952,3284100096,0.839,1.479,17.072,457900000,375187488,0.033445,1.5385,114641535,113993810,8758181,0.0764,3.19,0.0983,0.00467,0.93177,7676,192367625.117151,1,0,3
8,6,0,0,9.14,41.579,6.37,1.618,1015425,1236621568,3096398336,0.761603,0.955,0.02487,0.21582,0.19519,0.071,0.03699,0.05514,3240756992,24.064,699419008,632555008,73759000,0.54,70208000,0.53,1950128000,0.746,1.058,12.001,552340992,235096624,0,0,135297767,89446763,10353141,0.0765,9.93,0.0999,0.08135,1.03676,10500,162497125.239563,0,16.925926,0
36,2,0,1,128.48,212.6,16.53,0.39,8775167,182396174336,341752381440,0.495987,0.834,0.23906,0.57445,0.22566,0.24804,0.11472,0.31801,409621528576,294.474,235307892736,92433162240,97922613248,9.28,387131080704,69.282,10963319808,1.99,2.357,259.039,94228070400,79216779264,0,0,1419646462,3050825406,21087476,0.0149,2.2,0.0247,0.00002,0.31343,23465,42323047.13962,0,13.844828,1
15,1,0,0,11,24.925634,1.978025,0.963,1941681,3754801664,11583259648,0.289924,2.5,-0.71666,0.65713,0.23026,0.02766,0.0016,-0.20218,4632999936,13.13,3044499968,1066800000,-3253499904,-9.54,3304499968,9.698,10928700416,0.917,1.02,37.941,1519500032,-306024992,0,0,174354669,270126088,6525630,0.0192,3.61,0.0431,0.03877,0.98548,6820,288044606.52065,1,0,3
10,3,0,0,12.23,30.09,9.55,1.028,888182,1054249216,2700549376,1.440858,1.895,0.01275,0.34761,0.0814,0.01991,0.00934,0.01346,1425380992,16.898,495476992,116024000,18174000,0.21,54600000,0.633,1054200000,0.712,1.288,8.488,102466000,20957750,0.009732,1.1524,86201901,67093526,6509655,0.0755,7.56,0.1339,0.18163,0.96105,3000,124198868.991517,0,58.238095,2
10,10,1,0,43.25,44.52,1.571709,0.601,4304390,20364478464,37939679232,2.292362,6.189,0.14463,0.50407,0.43045,0.2046,0.03224,0.09305,6130299904,13.172,3090099968,2638799872,884600000,1.88,335400000,0.712,15796200448,0.336,0.586,18.867,2061600000,-463437504,0.025567,0.5798,470855009,469145805,10647739,0.0226,1.99,0.0289,0.00269,1.00043,7687,837239648.486776,0,23.005319,2
5,4,0,0,26.9,51.659,5.07,0.919,541925,1147223680,1559679744,1.108638,4.863,0.15268,0.58496,0.42388,0.18596,0.02484,0.04545,320692000,7.543,187593312,135934240,48964440,1.13,277921440,6.517,690377536,3.167,3.323,24.264,132603184,96916200,0.105145,2.8319,42647720,36662112,1050314,0.0246,1.84,0.0335,0.14468,0.64881,587,28452750.412133,0,23.80531,1
21,9,0,0,21.56,211.68,3.48,1.197,2009040,1665783552,1829411584,2.322025,1.654,0.00798,0.55288,0.06372,0.02932,0.00468,0.0142,1105816064,14.602,611382016,70460000,8828000,0.12,635875968,8.23,799504000,3.804,4.436,9.285,174382000,221076368,0,0,77262690,69782889,6686646,0.0865,3.71,0.1143,0.01651,1.25245,3073,86107054.388799,0,179.666667,1
20,2,0,0,4.78,52.945,1.4925,1.76,12657879,2014819968,2814499840,1.093321,0.55,0.01985,0.48068,0.06853,0.02152,0.02809,0.05502,5114713088,11.892,2458565120,350496000,101547000,0.22,910985024,2.124,1675724032,0.81,1.532,4.372,-163442000,-172015632,0,0,188834386,308441852,42544214,0.0992,3.6,0.2656,0.00236,1.03711,6500,383285460.201281,0,21.727273,3
35,9,1,1,333.26,699.54,0.207031,1.49,4277801,139502632960,140212633600,11.89195,6.049,0.30012,0.89138,0.39084,0.36289,0.18094,0.52875,23181000704,53.629,20662999040,9059999744,6957000192,16.03,5944999936,14.202,6655000064,0.87,1.019,28.024,9792000000,8503625216,0,0,418600000,417365130,11240999,0.0269,1.97,0.0269,0.00183,0.86788,30709,237475023.693977,0,20.789769,2
11,8,0,0,32.7,42.2,4.05,1.355,882012,3700790272,5328752128,5.8268,9.498,0.17937,0.73507,0.5318,0.33226,0.04504,0.16929,561024000,5.042,412390016,298351008,99742000,0.88,10299000,0.091,1612091008,0.682,1.445,5.612,280260992,220740624,0.035107,1.2699,113174006,110453303,3936016,0.0348,4.25,0.0543,0.02385,0.95815,372,287257841.767641,0,37.159091,2
6,8,0,0,3.69,37.05,0.9375,1.451,2447787,642852032,2861259520,0.728529,9.332,-1.06119,0.39155,0.1618,0.06545,-0.01863,-0.29875,306596000,1.773,120047000,49606000,-326672000,-1.89,122645000,0.706,2337487872,2.374,2.78,5.065,149859008,4524500,0.162602,5.4286,173699039,167649101,12422133,0.0715,5.45,0.1146,0.03242,0.88969,285,461498099.11155,1,0,4
9,2,0,0,68.48,196.99,6.25,1.443,2015793,3223341056,3734246144,2.494173,0.732,0.10608,0.62711,0.16989,0.13881,0.14045,0.43403,5099753984,103.035,3198089984,866382016,541001024,10.52,603524992,12.822,1099480960,0.749,1.435,27.456,563150016,293584992,0,0,47069818,45969326,5756976,0.1223,3.28,0.2056,0.02303,1.03202,6600,40045198.135198,0,6.509506,2
18,5,1,0,124.46,135.17,3.33,0.68,1446928,34994622464,35883622400,2.04445,1.308,0.11825,0.3542,0.1646,0.18549,0.03281,0.19549,27441999872,95.268,9720000512,4517000192,3224000000,11.01,3815000064,13.568,4369999872,1.013,1.75,60.877,5827999744,6151625216,0.016372,0.1844,281171656,279757363,3826493,0.0136,2.56,0.018,0.00336,0.9448,19100,71784087.126501,0,11.304269,2
5,9,0,0,79.44,93.85,0.09375,2.96,2492918,2529816320,2474164224,29.173706,10.845,0.18713,0.4199,0.18556,0.1526,0.25087,0.74317,228140992,7.466,95797000,42334000,42691000,1.29,59792000,1.878,4223000,2.674,2.867,2.723,43804000,20414876,0,0,31845622,30602687,5474714,0.1719,1.85,0.1788,0.04417,0.53045,6597,1550863.018729,0,61.581395,0
18,5,1,0,88.59,97.63,1.716667,0.989,3469754,50832519168,59784519680,4.304665,7.371,0.18592,0.60597,0.35372,0.29234,0.04644,0.13254,8111000064,14.112,4914999808,2868999936,1508000000,2.6,743000000,1.295,9688000512,0.214,0.96,20.58,2358000128,1904000000,0.011258,0.3808,573795242,511561410,7825749,0.0136,1.82,0.0172,0.10722,0.86387,9492,470748324.198251,0,34.073077,2
4,5,0,0,59.77,81.54,10.51,1.283,709034,6084585984,6647086080,1.1928,1.02,0.02896,0.61218,0.0938,0.12665,0.01592,0.03835,6514800128,62.824,3988199936,611100032,188700000,1.82,2113900032,20.765,2653299968,0.391,0.391,50.109,870499968,315862496,0.036524,1.1868,101800000,97956032,2265336,0.0223,3.07,0.0231,0.03715,0.9383,19038,52950567.12367,0,32.840659,1
10,9,0,0,38.33,46.75,0.396,1.482,51083251,13109563392,12330230784,18.761625,553.546,0,0.82465,0,-8.56284,-0.1086,-0.83699,22275000,0.087,18369000,-77348000,-281539008,-1.13,819312000,2.396,39979000,42.635,42.987,2.043,-50621000,-26701250,0,0,338605149,331590210,55698574,0.1629,1.02,0.1688,0.01565,0.492,216,19568771.414586,1,0,0
19,1,1,1,200.3,203.75,0.382813,0.767,3708410,49943580672,50695524352,8.266612,6.783,0.13942,0.79141,0.24645,0.16218,0.07626,0.15458,7473999872,28.941,5914999808,1842000000,1042000000,4.01,1630000000,6.515,2208999936,0.712,0.837,24.23,1976000000,1755000064,0.003793,0.19,249343882,224568561,7235404,0.029,1.59,0.0329,0.00208,1.03239,14500,91167970.945109,0,49.950125,3
6,6,0,0,16.16,30.38,5.78,1.823,1797657,4590192640,6609562112,8.977778,5.878,0.02136,0.55529,0.46715,0.35336,0.07244,0.05144,1124535040,3.967,624441984,525323008,23964000,0.09,332633984,1.171,2352003072,2.08,2.469,1.8,266107008,218806880,0,0,284046606,139276572,7291907,0.0257,2.87,0.0472,0.02456,0.90616,3000,1306668373.333333,0,179.555556,2
11,9,1,0,562.26,595.99,7.8125,1.117,314010,26363527168,28676427776,2.540381,4.853,0.14536,0.42752,0.24199,0.18557,0.04721,0.08732,5909400064,126.404,2526400000,1430000000,859000000,18.1,310900000,6.631,2617400064,0.942,1.662,221.329,1051400000,673849984,0,0,46888498,46363816,739386,0.0158,2.64,0.0181,0.00926,0.94747,14900,11825834.228682,0,31.064088,1
15,6,0,0,7.81,56,1.16,-1.374,2004507,1243563264,1063990976,8.726257,11.326,-1.38243,-0.80884,-1.48932,-6.06495,-0.38898,-1.71409,93946000,0.605,-75987000,-139916000,-129874000,-0.8,208480992,1.31,21711000,2.404,2.558,0.895,-199176992,-147686368,0,0,159227061,65600880,15848243,0.0995,6.46,0.1346,0.15788,0.87162,287,24258100.558659,1,0,0
33,3,1,0,90.84,268.98,0.135417,1.177,7869835,41277616128,57338617856,2.676882,0.543,0.03718,0.27834,0.08205,0.05434,0.06138,0.26319,105640001536,231.362,29404000256,8668000256,3928000000,8.58,4341000192,9.553,20401999872,0.226,0.99,33.935,6385999872,2594874880,0.049739,0.5221,454399148,452972335,20530466,0.0452,2.27,0.0452,0.00257,0.85343,440000,601208188.3601,0,10.587413,3
11,2,0,0,17.17,30.7,0.57,0.751,3755507,5086590464,10838590464,1.584972,1.255,0.06184,0.21228,0.17997,0.098,0.05691,0.17706,8634999808,28.64,1832999936,1554000000,534000000,1.77,120000000,0.405,5871000064,0.476,1.432,10.833,769000000,-232624992,0.024433,0.2373,296248717,291650937,23939412,0.0808,5.86,0.104,0.00935,1.12378,23000,541955142.989015,0,9.700565,3
6,9,0,0,126.15,147.46,1.47,1.087,547357,6475554304,6002106368,3.353537,3.111,0.18147,0.52928,0.2528,0.17775,0.1195,0.18535,1929323008,36.604,1021142976,487726016,350108992,6.38,614795008,11.977,141347008,4.393,6.578,37.617,473336000,332173376,0,0,51332178,50850682,1347554,0.0263,2.39,0.0301,0.00574,0.99483,1643,3757530.052902,0,19.772727,1
14,9,0,0,51.3,71.92,26.32,1.074,2054181,15576266752,17329569792,13.876116,12.207,0.17912,0.8126,0.27911,0.23684,0.06344,0.23657,1419643008,4.507,1153606016,396236992,254294000,0.78,89646000,0.285,1282737024,0.444,0.512,3.697,448236992,392115008,0.00517,0.3333,292093306,149275393,7838257,0.0258,5.79,0.038,0.44984,0.45648,5500,346967006.76224,0,65.769231,2
13,6,1,0,69.85,87.88,0.421875,0.627,1892204,15535986688,16175186944,3.205305,4.005,0.13793,0.60858,0.30917,0.25483,0.06686,0.11377,4038899968,17.673,2457999872,1248700032,557100032,2.41,1883299968,8.467,2522500096,2.59,3.555,21.792,1069000000,760112512,0,0,222419282,220370800,3099012,0.0139,1.41,0.0184,0.00853,1.00097,7063,115753491.923642,0,28.983402,2
20,8,1,0,70.62,96.048874,3.068973,0.909,2642254,32094756864,45126299648,2.780644,8.554,0.03625,0.41832,0.38242,0.1636,0.0207,0.01822,5275330048,12.21,2206763008,2017388032,191210000,0.43,614200000,1.352,13273745408,0.757,0.869,25.397,1523787008,1139893376,0.026743,4.3256,454471192,452097371,10047186,0.0221,3.44,0.0258,0.0057,1.01654,498,522650132.220341,0,164.232558,1
16,9,0,0,170.95,1057,4.98,1.152,2399292,24162504704,24374390784,8.668864,5.367,0.03102,0.41566,0.08607,0.06176,0.02805,0.04962,4541635072,31.785,1887760000,390895008,140876992,0.97,1326355968,9.403,1587239040,2.24,3.281,19.72,784376000,571178240,0,0,141342527,139776531,4852614,0.0344,1.42,0.0558,0.00848,1.03855,8570,80488795.131846,0,176.237113,2
6,0,0,0,90.66,141.33,1.958333,1.455,357564,5309607424,4839334912,1.68808,0.74,0.05309,0.17102,0.08821,0.06915,0.06415,0.11147,6542277120,112.681,1118850944,577118016,334208000,5.76,873950976,14.922,375344992,3.05,4.543,53.706,516631008,150662624,0.014996,0.2361,58566148,57434650,1158814,0.0198,3.07,0.0277,0.02013,0.8821,15000,6988883.774625,0,15.739583,3
33,9,1,1,176.58,221.69,1.21875,1.002,7330735,160535445504,169219440640,9.785536,10.148,0.30231,0.58027,0.45031,0.35027,0.10406,0.29991,16675000320,18.304,9676000256,7509000192,5015000064,5.47,5359000064,5.895,14042999808,3.739,5.812,18.045,6439000064,-1568999936,0.030659,0.9835,909137169,906700681,18457520,0.0203,2.46,0.0226,0.00213,0.90861,34000,778221103.241895,0,32.281536,3
12,6,0,0,124.55,127.86,0.039777,0.798,729356,12545153024,15939852288,5.51155,2.812,0.0922,0.4237,0.22631,0.17775,0.0918,0.2472,5669100032,56.55,2401999872,1283000064,522400000,5.13,99100000,0.984,2685700096,0.823,1.061,22.598,1105400064,261275008,0.005528,0.1326,100723828,99223043,1742239,0.0173,2.95,0.0195,0.01412,0.96282,28678,118846804.849987,0,24.278752,0
9,2,0,0,100.55,182.5,27.5,1.334,647550,5718465536,7286524928,4.10861,2.611,0.06338,0.24752,0.14617,0.11763,0.05131,0.13186,2790341888,48.419,690652032,407856000,176852000,3.05,182847008,3.215,1750907008,0.454,0.563,24.473,332086016,213791376,0,0,56871854,56425979,1033317,0.0182,1.64,0.0183,0.01061,1.0637,32050,71544437.053079,0,32.967213,3
13,2,1,0,124.45,149.47,0.140625,1.298,2133985,24553680896,25581993984,1.955562,1.446,0.15499,0.27813,0.20521,0.18342,0.12946,0.23048,17694541824,87.129,4921402880,3631060992,2742435072,13.37,1238157952,6.276,2266469120,0.523,6.409,63.639,1445262976,800167616,0.006942,0.0644,197297574,195474544,5006157,0.0254,2.39,0.0334,0.00655,0.96489,6793,35614467.85776,0,9.308153,2
15,6,1,0,144.06,249.27,28.14,0.902,3065264,63845011456,69210013696,12.849879,7.375,0.27832,0.71497,0.42238,0.4065,0.15444,0.52772,9384999936,20.902,6710000128,3964000000,2612000000,5.81,1454000000,3.281,6818999808,0.889,1.76,11.211,2928999936,2297499904,0.013011,0.3208,443183472,442310401,7985316,0.018,2.84,0.018,0.00093,0.9885,13800,608241888.145571,0,24.795181,2
1,5,0,0,17.64,21.03,4.07,0.763,884587,2059638144,2076938240,1.08075,0.743,0.04152,0.22257,0.13631,0.15063,0.01837,0.04863,2793700096,19.964,621800000,380800000,105600000,0.95,890200000,7.624,706400000,0.345,0.662,16.322,139000000,356812512,0,0,116759539,95853744,1927774,0.0165,1.69,0.0186,0.11435,0.92495,1012,43279009.925254,0,18.568421,0
5,5,0,0,75.54,530.64,3.31,2.226,559126,1166891648,834091584,4.757826,0.611,0.05979,0.40265,0.09057,0.07156,0.04885,0.27525,1364700032,90.079,549500032,123600000,81600000,5.14,644899968,41.748,200100000,2.129,2.477,15.877,197400000,124612496,0,0,13618876,12393396,2069347,0.134,4.51,0.159,0.05819,0.68001,1021,12603136.61271,0,14.696498,3
18,7,1,0,594.5,640.9,5.910396,0.098,756279,85122277376,101309284352,5.505649,2.501,0.09741,0.19328,0.15898,0.12859,0.06444,0.26501,40500998144,279.221,7827999744,6439000064,3944999936,27.11,1899000064,13.263,18086000640,0.834,1.042,107.98,2972000000,2474125056,0.014174,0.3133,143182982,142786365,1468968,0.0103,1.95,0.0103,0.0022,0.85535,97000,167493986.293758,0,21.929177,2
4,5,0,0,5.23,57.41,3,0.015,235121,240174720,371856064,0.487328,0.559,-0.13499,0.1861,-0.11631,0.07511,-0.00996,-0.13009,665342016,15.566,123822000,-77387336,-121201000,-3.2,331256992,7.214,329855008,0.69,3.606,10.732,-288792000,-571431104,0.015474,0.8,45922507,42043400,955480,0.0208,4.18,0.0479,0.07493,0.7757,645,30735651.136787,1,0,1
33,9,0,0,436.82,881.13,25.79,1.583,933676,23017406464,21628405760,11.147919,7.595,-0.00419,0.84553,-0.01601,-0.02971,-0.01153,-0.0065,2847901952,54.801,2407973120,-45598000,-11922000,-0.22,1669531008,31.684,280532000,1.547,1.795,39.184,679614976,592409856,0,0,52693110,50808804,1353924,0.0257,1.75,0.0297,0.03525,0.92563,8723,7159350.75541,1,0,0
14,0,0,0,75.25,162.64,5.15,0.924,1191651,9650531328,13410531328,0.9389,1.14,-0.0057,0.112,0.1103,0.00203,0.00925,-0.00247,11758999552,91.554,1316999936,1296999936,-67000000,-0.52,2276999936,17.755,5523999744,1.71,2.474,80.147,966000000,307624992,0.027613,0.694,128246266,33152942,4449184,0.0347,4.4,0.1343,0.74169,0.31118,15540,68923350.14411,1,0,2
8,4,0,0,36.61,70.01,8.16,1.481,722348,2510526208,2347706112,2.186455,2.098,0.16187,0.37967,0.30268,0.22226,0.10026,0.17819,1119196032,16.534,424928000,338753984,181166000,2.65,405176992,5.909,42021000,3.403,4.853,16.744,276275008,169157376,0.014603,0.1962,68574875,58155608,2882654,0.042,4.12,0.0676,0.00884,1.11883,1600,2509615.384615,0,13.815094,3
14,0,0,0,112.19,141.79,1.128676,1.036,859968,14384858112,17099023360,4.708327,2.275,0.0916,0.4133,0.15008,0.15244,0.07958,0.24163,7517598208,58.976,3107021056,1128226944,685984000,5.35,297075008,2.317,3009843968,1.322,2.264,23.828,757641024,392990624,0.018095,0.3813,128218717,126421091,1300077,0.0101,1.56,0.0131,0.01288,0.84771,17800,126315425.885513,0,20.970093,1
15,7,0,0,126.96,214.53,5.08,1.32,1006635,10617355264,16405354496,2.055766,1.398,0.02837,0.28991,0.22261,0.20022,0.08134,0.13067,11738000384,136.568,3403000064,2612999936,702000000,8.18,230000000,2.75,5976999936,0.728,1.521,61.758,1652999936,841249984,0.02114,0.3158,83627558,82965228,2034676,0.0243,1.98,0.0322,0.0097,0.97948,25000,96780982.803847,0,15.520782,2
18,0,0,0,29.4,140.99,0.937771,0.764,2018284,3672400640,7552000512,0.835203,1.828,0.02418,0.39551,0.18765,0.15526,0.0308,0.02926,4131599872,33.032,1634099968,775299968,129700000,1.04,438200000,3.508,4286700032,0.984,1.53,35.201,31900000,374387488,0.077385,2.2308,124911586,123903550,9377417,0.0751,4.76,0.085,0.00918,0.96524,5700,121777791.312747,0,28.269231,2
18,2,0,0,16.26,142,0.117756,1.605,3455523,2374036736,12702319616,0.763595,1.883,-0.01121,0.40289,0.10061,0.05309,0.00994,-0.02588,6745699840,44.555,2717799936,678700032,-75600000,-0.53,671600000,4.78,11094899712,0.663,0.787,21.294,497700000,-242137504,0,0,145624236,123233390,15985008,0.1095,5.04,0.1113,0.01413,1.0088,23118,521034080.586081,1,0,2
12,2,0,0,99.46,206.36,25.25,1.331,667053,5291877888,8076577792,1.04127,0.353,0.02052,0.07654,0.07133,0.04149,0.04272,0.11159,22889699328,419.869,1752000000,1632700032,469800000,7.07,895100032,16.823,3551099904,0.936,1.342,95.518,1032000000,484562496,0.030665,0.4356,53206093,52956556,2311530,0.0434,2.96,0.0741,0.00542,1.0976,173700,37177284.951527,0,14.067893,3
14,10,1,0,128.53,129.51,6.428419,0.424,2914232,99948068864,190169071616,2.00321,6.165,0.15719,0.51926,0.49838,0.24227,0.02827,0.0959,30848000000,39.804,16017999872,15374000128,4729999872,6.11,344000000,0.442,88452997120,0.241,0.66,64.162,11941000192,-1614125056,0.03281,0.6841,777624467,775524881,14722710,0.0189,5.45,0.019,0.0013,0.69856,26413,1378588527.789034,0,21.036007,2
11,6,0,0,20.59,69.58,4,1.838,1461357,2639831808,8093871616,1.499527,2.5,-0.05573,0.23744,0.19923,0.14682,0.03919,0.00122,3236999936,25.591,768600000,644899968,-180400000,-1.43,250100000,1.964,3891800064,1.418,1.928,13.731,263900000,162324992,0,0,128209410,68521191,12278805,0.0958,9.18,0.2031,0.01446,1.13849,15000,283431655.669653,1,0,1
13,8,0,0,10.81,34.27,3.99,1.823,3509148,2161064960,6570064896,0.627503,2.538,0.0224,0.30205,0.22441,0.07418,0.01816,0.01993,2588999936,12.817,782000000,581000000,57000000,0.26,319000000,1.596,4784000000,1.083,1.167,17.227,414000000,358750016,0.128676,5.3846,199913496,195623352,33178252,0.166,10.07,0.2469,0.01922,1.07766,91,277703604.806409,0,41.576923,3
7,7,0,0,31.4,66.709076,0.408381,1.758,406123,1241673856,1623029760,1.856889,0.645,0.08526,0.34466,0.16614,0.17093,0.17177,0.34339,2518215936,61.176,867934976,418376000,214710000,5.05,222027008,5.615,603382976,3.141,5.349,16.91,227218000,1819300224,0.016041,0.099,39543750,38377605,1680795,0.0425,4.01,0.0644,0.01906,1.01464,1403,35682021.052632,0,6.217822,2
5,5,0,0,38.96,43.2,0.26,0.912,727823,3776468224,6831368192,1.50297,1.559,0.06588,0.38538,0.21084,0.1538,0.01047,0.11661,4382400000,43.049,1688899968,924000000,288700000,2.77,1074300032,11.083,4129200128,0.503,2.471,25.922,704400000,880825024,0.016888,0.2347,96931934,94573580,1816684,0.0187,2.11,0.028,0.02217,0.97328,3400,159293269.346501,0,14.064982,4
39,9,1,0,903.6,1198.09,22.62,0.923,1581453,187514175488,183791173632,17.152618,15.244,0.13776,0.78519,0.19026,0.12068,0.05167,0.16951,12056999936,58.347,9466999808,2294000128,1660999936,7.95,6131999744,29.549,2408999936,0.921,1.092,52.68,4698999808,3972624896,0,0,207519000,206944172,2877539,0.0139,2.05,0.0139,0.00192,0.91138,26293,45728928.170084,0,113.660377,1
8,9,0,0,62.94,84.64,3.04,2.602,25847959,21867122688,18172196864,14.606637,346.996,0,0.54543,0,-7.76032,-0.24604,-0.5656,52370000,0.23,28564000,-339337984,-463584000,-2.06,546851008,1.842,19265000,7.066,7.762,4.309,-144238000,-19282124,0,0,347428070,289835392,61605378,0.1907,2.05,0.1931,0.02785,0.38658,407,4470874.912973,1,0,1
4,0,0,0,15.29,32.61,3.38,1.71,1228021,2133551616,4169551616,2.735241,0.548,0.00421,0.12347,0.07429,0.04042,0.02955,0.03801,7605000192,53.076,939000000,565000000,32000000,0.23,133000000,0.953,2150000128,0.501,1.234,5.59,298000000,28513392,0,0,139539023,116563923,3847345,0.0276,3.25,0.0377,0.0178,0.87411,12000,384615407.513417,0,66.478261,1
6,2,0,0,94.585,113.88,1,1.523,99315,1727826944,1670037888,3.198248,3.123,0.14716,0.66901,0.33992,0.26147,0.11673,0.15166,534694016,29.147,357718016,181751008,78684000,4.22,71590000,3.919,13801000,0.62,0.735,29.574,148708000,120601624,0.01267,0.2844,18267451,12506810,228218,0.0125,2.26,0.0188,0.3148,0.66012,2900,466659.90397,0,22.413507,3
13,9,0,0,136.52,199.44,8.41,1.968,1187773,9168546816,13191546880,3.593483,3.526,0.07137,0.4734,0.23737,0.14388,0.03837,0.11158,3740999936,55.546,1771000064,888000000,267000000,3.95,674000000,10.036,4696999936,1.59,2.986,37.991,645000000,590750016,0.006388,0.2228,67159003,66686875,3615867,0.0538,2.5,0.0682,0.00599,1.13256,10200,123634543.339212,0,34.562025,1
