@relation 'train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48-weka.filters.unsupervised.attribute.Remove-R3-9,12,14-19,21,25-27,29-31,36-46'

@attribute numberOfAnalystOpinions numeric
@attribute sector {0,1,2,3,4,5,6,7,8,9,10}
@attribute marketCap numeric
@attribute enterpriseValue numeric
@attribute enterpriseToRevenue numeric
@attribute totalRevenue numeric
@attribute grossProfits numeric
@attribute ebitda numeric
@attribute netIncomeToCommon numeric
@attribute totalDebt numeric
@attribute operatingCashflow numeric
@attribute freeCashflow numeric
@attribute trailingAnnualDividendYield numeric
@attribute payoutRatio numeric
@attribute _PER numeric
@attribute target {0,1,2,3,4}

@data
32,9,175424716800,172870991872,41.949,4120999936,4003000064,941800000,699000000,396000000,1019000000,249875008,0,0,250.924242,2
9,7,9094838272,9490370560,4.624,2052400000,841299968,447100000,211600000,1019299968,249500000,230624992,0,0,40.988864,0
7,6,1207951488,780732672,3.552,219830000,67117000,-60204000,-192515008,371079008,-21157000,732875,0,0,0,2
19,2,160085098496,168567111680,2.91,57925001216,17710000128,7655000064,4974000128,13121000448,5935000064,3101874944,0.011224,0.3531,32.765376,1
10,7,17095441408,20275210240,9.461,2142930048,919523968,919548992,416472000,3481612032,-136604000,-163657376,0.007073,0.2941,40.85049,0
14,5,35430096896,50519838720,0.853,59208998912,14944000000,2398000128,1612000000,49583001600,2083000064,-10864374784,0.05308,1.1674,22.174009,3
9,9,5157121536,5683921408,2.188,2598200064,1870800000,899200000,306500000,5441600000,424700000,1088600064,0,0,19.051899,3
12,6,9631196160,9904168960,8.121,1219634944,811116992,331142016,73363000,444057984,287556000,313920256,0.005195,0.6957,134.478261,1
10,10,17497636864,28469895168,6.87,4144000000,1952000000,1812999936,832000000,11306999808,1096999936,-1308000000,0.029216,0.6096,21.009259,2
11,2,13255665664,13978191872,2.377,5881267200,2845868032,832060992,518478016,918899008,402612992,154760256,0,0,25.661202,0
10,6,2933715456,2822856704,2.156,1309329024,909329024,246523008,-211316992,482779008,216587008,852396352,0,0,0,1
8,4,581277632,4019226624,1.326,3030597888,1229308032,897068992,-137023008,2686618112,532079008,-123063872,0,0,0,4
10,9,9576444928,10266470400,59.152,173560000,39246000,5848000,-204640992,700209024,-121535000,-971156480,0,0,0,0
26,9,23946143744,16221751296,3.413,4753620992,3630818048,1106940032,1188109952,54258000,1912984064,1912703488,0,0,21.055263,2
3,7,2219706880,3866079744,1.352,2859300096,974099968,417600000,-20500000,1773699968,155000000,351924992,0.028681,0.75,0,4
9,4,3471732480,3121091072,6.983,446975008,207712992,153528992,21369000,548238976,73519000,-467926016,0.008863,0.8136,87.067797,0
4,7,1372088960,1588071936,1.997,795078016,205630000,100947000,39986000,256303008,55547000,54592124,0,0,34.69434,0
9,6,1846904576,1806359552,3.613,499945984,373521984,-14065000,-36358000,77251000,36431000,1653750,0,0,0,1
7,6,432268896,467960896,2.12,220732992,157906000,-13268000,-41760000,105841000,-28884000,-17784500,0,0,0,1
16,7,16275365888,15707681792,1.393,11273140224,1526496000,1175623040,852820992,586550016,861521984,646033728,0.012685,0.2447,19.562806,4
24,3,80819830784,100874829824,2.719,37105000448,12076999680,5861000192,3640999936,21504999424,4164000000,3486749952,0.030519,0.6886,22.879121,2
21,8,54803505152,83158990848,15.183,5477163008,5074596864,4905596928,908126976,28954505216,3661616128,2437710336,0.053753,3.0942,58.194175,3
7,6,5662425600,7500557824,2.466,3041341952,1699810944,914939008,191944000,2099950976,514281984,360294880,0.010978,0.317,29.867133,4
25,9,145730011136,147630030848,12.144,12156162048,7404295168,5408314880,4061643008,6088282112,4081903104,2753067008,0.006143,0.2223,36.49934,3
17,3,38076944384,56242941952,3.569,15758999552,8657000448,4151000064,1536000000,18674999296,2116999936,1351500032,0.033189,0.8142,24.80531,2
4,7,6130941440,14394341376,8.614,1671000064,1238800000,963000000,314200000,9018000384,651699968,-831974976,0.013644,0.2723,19.681922,1
25,1,13880019968,12193900544,2.775,4394959872,1935357056,142952992,-61506000,567158016,396420992,628027136,0,0,0,2
8,9,2300133120,5569133056,0.435,12794000384,3161999872,1966000000,379000000,4799000064,1346000000,1107874944,0,0,6.268293,4
7,8,2755787008,4821660672,12.305,391852000,274583008,229542000,19220000,1866704000,173128992,107652752,0.040331,4.5882,114.588235,1
8,9,1791683840,1455678976,1.904,764441024,541961024,42125000,12734000,35107000,149160000,150973248,0,0,143.736842,1
7,9,298035776,329198880,0.757,434606016,139436000,22231000,1341000,90921000,5721000,-9035000,0,0,232.8,0
12,2,3466165760,3430143744,3.732,919086976,798297984,210062000,129780000,195211008,272931008,160119376,0,0,27.936,2
11,10,27120662528,53689663488,3.873,13863999488,9630000128,4407499776,1308000000,25817999360,3537999872,-1210437504,0.03676,0.7577,20.69163,3
8,2,17683073024,24437872640,4.077,5993399808,2595899904,719299968,267800000,6844000256,678200000,527800000,0.006587,0.3836,57.705479,1
5,6,10503736320,12053573632,2.612,4614837760,760576000,490184992,322804000,2039773952,462887008,30014376,0.001382,0.0448,32.978261,1
1,9,1900533376,1531291008,0.706,2170451968,571843008,180432992,110913000,129415000,106051000,200102256,0.003502,0,17.076555,0
12,6,3479403776,3245331712,99.376,32657000,31961000,-184315008,-181079008,52769000,-84277000,-22920500,0,0,0,0
17,8,6299331072,6917146112,16.238,425998016,315700000,250264000,253056000,746182976,243384992,119696376,0.032738,0.7747,24.102767,3
11,6,4847676928,5326410752,3.717,1432816000,687025024,281590016,119119000,820553024,239956000,190721120,0,0,41.553299,1
22,3,354349481984,382654054400,4.54,84283998208,43270000640,24455000064,15683000320,36525998080,17816999936,11380124672,0.027246,0.6262,23.256528,2
11,10,32639514624,44232511488,1.506,29366999040,5066999808,2259000064,455000000,11123000320,2288999936,2119500032,0.010169,0.7306,73.047619,2
12,7,10403115008,16116415488,0.725,22232399872,4744999936,1391699968,634200000,6387500032,714499968,604849984,0.00793,0.1359,16.78022,1
16,9,21977600000,21684170752,7.669,2827659008,1672150016,662076032,469171008,74461000,792553984,423413888,0.003446,0.1667,48.139373,2
11,8,14992148480,23404734464,14.305,1636110976,1519592960,1366427008,335764992,8644077568,1253713024,562583360,0.051995,2.3322,45.039474,3
3,7,536170464,844849408,0.743,1137425024,265184000,142055008,35856000,308822016,125529000,10119250,0.011526,0.1908,16.358779,1
3,2,453224224,2862200320,0.352,8131936768,1222328064,226062000,9060000,2608638976,230471008,65371500,0.030075,1.5,50.25,1
45,9,378252394496,376271405056,12.712,29600000000,15091999744,5510000128,2729999872,3886000128,4877000192,2332999936,0,0,138.738095,1
27,4,8057351168,13612351488,1.388,9804000256,6501000192,5850999808,1080999936,4664000000,4652000256,2051250048,0.043478,0.346,7.792388,4
20,4,52241145856,73260146688,0.551,132965998592,13281000448,3816000000,1708000000,20935000064,3361999872,-119125000,0.036226,1.1045,30.705463,2
15,10,18568798208,21516795904,10.111,2128000000,613000000,531000000,187000000,3072000000,41000000,722249984,0,0,105.297927,1
4,7,3387171328,3395252480,0.712,4770779136,295105984,1974000,-132321000,479531008,637406016,633972224,0,0,0,0
15,8,4813629440,9526870016,8.379,1137053056,765566976,656684032,218507008,4725749248,565254016,187449504,0.053399,1.1739,21.902174,4
17,2,50836119552,52057083904,2.422,21497755648,7018286080,3051328000,2062835968,5067982848,2474022912,1208986752,0.009954,0.2452,24.811111,1
6,6,501169280,453834272,1.694,267920992,221812992,107013000,97821000,61044000,65826000,58604124,0,0,5.145488,3
3,3,436626400,1343727360,0.738,1820033024,860948992,218476992,-658828032,932675008,91165000,95937624,0,0,0,3
15,7,52651356160,52472016896,21.94,2391589888,1448781952,86806000,326305984,2051459968,275576992,262484368,0,0,163.98044,1
28,4,24000321536,28458321920,3.211,8862999552,3820000000,3252000000,206000000,5189000192,3222000128,2279875072,0.023329,1.411,0,1
14,7,14030198784,13535898624,11.158,1213100032,286400000,66500000,14500000,289300000,10800000,-32712500,0,0,831.2,1
10,2,2427380736,5143380480,0.821,6264999936,2276000000,564000000,151000000,2873999872,432000000,84000000,0,0,16.106383,4
10,7,4162215168,13995214848,3.703,3779000064,1368999936,873000000,23000000,9886000128,1079000064,308875008,0.021106,3.2892,150.879518,2
10,6,5505822720,4833518080,13.456,359204992,335379008,153159008,146724992,9681000,195398000,119934872,0,0,38.586207,0
8,5,1649515392,3661145344,2.506,1461046016,408260992,185616000,-17764000,1697761024,101000,-232752752,0,0,0,3
18,7,35515908096,36704907264,4.204,8730000384,3300999936,1782000000,938000000,2124000000,1224000000,929124992,0.010495,0.3958,37.997396,2
13,5,4474125312,5611033088,6.342,884806976,718156032,5517000,-6353000,1537464064,-65234000,-223471008,0,0,0,3
2,7,1188626304,1393062272,1.954,712913024,228096992,97944000,56428000,223884000,36866000,70874872,0.010396,0.2288,21.829504,3
15,6,333440832,145431824,117.759,1235000,-51086000,-82564000,-95467000,3569000,-64775000,-92942872,0,0,0,0
6,7,30843015168,31035521024,1.985,15638715392,3048229888,1654481024,1105261056,676523008,1298093952,975091904,0.001455,0.0415,28.649064,1
5,7,7255499264,8196099072,1.813,4520200192,1510899968,650800000,333000000,1141600000,589000000,419275008,0.020221,0.4559,22.534954,2
11,9,11112688640,11093454848,4.67,2375288064,1014540992,624732032,455748000,51187000,641504000,356150112,0.014777,0.3622,24.508013,3
14,7,10502652928,17334153216,1.143,15161600000,4483500032,1486000000,478300000,7143300096,759200000,862512512,0.048299,1.038,21.471519,3
17,0,7036930560,12032817152,1.296,9285999616,2239000064,1844999936,832000000,5351000064,1002000000,381750016,0.054854,0.4641,8.618847,1
17,8,16141925376,18679994368,5.806,3217100032,1500000000,1236600064,-79300000,4526499840,807100032,828162496,0.031207,4.5282,0,2
4,6,6419705856,6291040768,2.504,2511915008,845217984,434164992,290344992,145560992,426780992,285064256,0.004641,0.1029,22.674215,0
10,9,2030123264,2764809216,2.398,1153015040,487297984,193086000,-282359008,763713984,131293000,165111632,0,0,0,0
13,7,14498783232,17233782784,1.226,14062000128,2499000064,1508000000,816000000,4087000064,917000000,617249984,0.00098,0.018,18.324324,2
8,6,1662899840,1386436736,1.116,1241968000,277444000,80791000,53124000,28629000,201996992,194608128,0,0,32.779661,2
9,0,732365184,1239303168,0.517,2397101056,131811000,23473000,-151879008,610310016,39506000,-32437624,0,0,0,2
11,2,18813132800,33280608256,2.217,15009000448,2833999872,2036999936,510000000,15310999552,1390000000,35375000,0.062654,1.5859,25.46875,1
28,4,108008538112,126197530624,2.125,59385999360,28643000320,25142999040,9155999744,23529000960,19819999232,7256249856,0.035899,0.4182,11.592493,1
5,7,480871904,474307904,4.279,110853000,67971000,13973000,15996000,2432000,-4243000,-17725750,0,0,31.58209,0
4,4,928948800,1252461824,0.98,1277904000,167010000,213371008,50062000,643256000,133017000,142248752,0,0,19.75,2
6,10,6005548032,11874360320,5.845,2031431936,1197543936,864129984,177414000,5833423872,483431008,-950947968,0.028256,0.8196,29.376289,3
14,8,3843332864,6090409984,9.437,645404032,381032992,356164000,27761000,2251981056,275287008,118352000,0.040448,5.4167,133.583333,1
15,2,13080137728,15315298304,1.408,10876786688,2863376896,1930348032,1375180032,3071836928,994892032,522999264,0.007146,0.0708,10.008112,2
15,6,3914895872,2768472064,1988.845,1392000,-244626000,-419616992,-369833984,49936000,-299772992,-177600880,0,0,0,1
17,2,9033714688,7894923264,5.437,1451963008,388036000,249296992,57233000,980937984,272484000,35780376,0,0,119.369565,1
11,2,6348354048,11282654208,3.987,2829700096,946899968,913000000,429900000,5094199808,786099968,125600000,0.004715,0.0706,15.635579,0
18,8,1831870592,2527164416,14.06,179740000,160811008,141476992,-5728000,942547008,105873000,93169624,0.044164,10.25,0,1
23,3,19670659072,26347059200,1.42,18551099392,6646600192,2121900032,1101500032,7342700032,3073700096,2023337472,0,0,18.689922,3
23,9,147834912768,145578622976,2.089,69672976384,22235400192,12222531584,7678432768,8182865920,11474399232,10477106176,0.025938,0.4872,19.604441,2
16,5,10838069248,12027211776,5.18,2321747968,1223965952,905993984,597040000,1558509056,726259968,519302880,0.015395,0.2752,18.447233,4
20,0,59125178368,75674181632,2.931,25820000256,10113000448,9617999872,1918000000,9251000320,6560999936,2174874880,0.014388,0.4545,31.19697,2
19,9,262017728512,314368720896,4.909,64040001536,36868001792,14183000064,5857999872,67719000064,13281999872,13859999744,0.024242,1.079,45.441034,3
25,6,10232458240,9404198912,3.07,3063608064,2506098944,955153024,657241024,603865984,766772992,503091136,0,0,15.719764,1
11,1,3043459840,5537384960,1.721,3217299968,1580800000,609800000,288800000,3458599936,460600000,252675008,0.006038,0.0829,13.709845,2
38,1,22022922240,19500959744,4.993,3905718016,3119031040,273940000,1925708032,137412000,1073420992,908162112,0,0,11.735507,1
20,7,13546420224,18773911552,1.177,15944359936,5034787840,1799345024,756361984,5314510848,1576788992,969905152,0,0,18.566667,2
3,4,531776160,685149184,1.324,517377984,101204000,62710000,29630000,178540992,54295000,42635124,0.003506,0.0645,18.290323,4
4,10,4596519936,9047516160,4.034,2242899968,869400000,799100032,284200000,4376099840,671699968,-299324992,0.042917,0.6697,15.931818,2
11,2,6971483648,7658976768,2.591,2955899904,992200000,478000000,249900000,983400000,358700000,288612512,0.005642,0.3497,28.651059,3
3,9,1420930048,1591030016,2.107,755000000,471500000,137300000,82100000,203900000,173500000,128925000,0,0,18.261484,1
7,6,1985488384,2195753216,5.421,405036992,259200000,45523000,-17895000,263740992,19652000,-12697875,0,0,0,1
7,8,3305736704,4266757120,4.038,1056523008,145747008,165168992,41662000,1056512000,161911008,129852496,0.042766,3.3962,80.698113,1
22,0,39022870528,44209971200,5.821,7594599936,2092899968,2181700096,958099968,5511699968,1628300032,1071025024,0.006414,0.2635,40.963939,1
10,6,1118950016,496358048,59.409,8355000,-267972000,-335854016,-311548992,34183000,-261422000,-153230128,0,0,0,1
26,2,44170420224,54032433152,3.628,14892000256,6990000128,2199000064,366000000,10771999744,1488999936,927374976,0,0,123.460784,1
6,6,2558174464,2110091776,32.666,64596000,-433468992,-586387008,-649132032,88075000,-383030016,-186021744,0,0,0,3
8,2,5619696128,10918546432,0.497,21976199168,3559500032,1114400000,471800000,5468400128,866800000,555600000,0.002253,0.0536,11.990613,2
17,0,16338301952,22404300800,1.982,11303000064,4096999936,1770000000,-393000000,6849999872,1102000000,3240750080,0.025559,1.6842,0,1
24,4,8567733760,18518827008,6.616,2799229440,1319218560,1075605504,478654016,1384141952,1130082048,301176864,0.009524,0.1709,18.075377,3
7,9,1862753792,2205817856,1.825,1208376064,600054016,189472000,81953000,576739968,170758000,208194000,0.019303,0.4306,22.482639,0
3,8,1475817856,2169993216,8.824,245911008,147284992,117732000,-14532000,698686016,91193000,90034624,0.043011,1.9672,0,4
9,1,2048210048,1767665024,1.218,1451224064,1315297024,212738000,149140000,30578000,329300000,324828864,0,0,14.899083,4
16,2,17305634816,22191712256,2.016,11008114688,4796968960,1113400960,546382976,5843515904,804102016,-371980864,0,0,32.375,0
22,2,15530859520,15467259904,1.253,12345235456,3635904000,242844000,151138000,529400000,611324992,383182016,0,0,104,1
3,2,21107517440,21264855040,1.984,10717672448,2606656000,2008987008,1520067968,1069137024,1238198016,1189820416,0,0,16.155014,3
14,10,25879564288,46701563904,5.199,8981999616,3969999872,3296999936,936000000,21617999872,1995000064,-2014749952,0.021427,0.5944,27.72028,3
7,2,820509760,883072704,2.087,423083008,300929984,88854000,-1280000,351902016,101106000,82326752,0,0,0,3
5,10,3638918400,6829155840,4.469,1527970048,896555008,585369984,225539008,3193306112,394399008,-186404992,0.044339,0.7139,16.149864,3
4,9,1109074560,745526592,1.047,711945024,371240992,89100000,71816000,13393000,270643008,311615488,0.038388,0.5882,15.352941,4
44,9,47529820160,45753987072,17.116,2673114880,2057927936,-77763000,-41478000,1796576000,972452992,751312384,0,0,0,1
5,7,2370024960,2832832000,877.038,3230000,3230000,-120287000,-291308000,452816000,-140808000,-46893248,0,0,0,1
16,10,42783842304,72329011200,5.877,12307128320,6036689920,5630179840,1760077056,30405443584,4739844096,-2688983296,0.024787,0.5868,23.781638,2
8,0,2870712320,4432412160,1.362,3254799872,1042200000,511500000,118900000,2020499968,255400000,88150000,0.034264,0.8275,24.310078,1
8,7,10573657088,10304056320,4.626,2227200000,929400000,423800000,301700000,60300000,349500000,204862496,0.004799,0.1686,35.608527,1
4,5,2512973056,2555415040,6.873,371794880,258667584,211200816,104581312,131385000,29204038,35439780,0,0,25.122449,1
11,7,6679156736,8780856320,2.589,3391399936,1380099968,720000000,203500000,2481700096,417100000,285937504,0,0,33.24359,1
2,7,1410674304,1335258240,1.97,677806976,211774000,110936000,75975000,135376992,121985000,75747248,0.010991,0.2069,18.659483,3
4,9,1013925248,859621312,2.182,393940992,173084000,-26022000,-87098000,55107000,21511000,33129624,0,0,0,0
14,6,1472720640,1112203776,1.726,644465984,448276992,-110854000,-84601000,86744000,66952000,58224752,0,0,0,2
11,6,10641748992,14311749632,3.192,4483999744,2454000128,842000000,434000000,4208999936,572000000,1212375040,0,0,24.340909,2
4,5,5475791360,5452934144,3.002,1816601984,538302016,419016000,323436992,114219000,625681024,368632512,0.010137,0.1714,17.037143,4
28,1,109067788288,201515778048,1.623,124184002560,87950999552,38219001856,22904999936,101528002560,31210000384,3575500032,0.043746,0.2123,4.898839,2
9,9,7082591744,6579223552,9.939,661990976,502175008,302144000,244279008,21838000,197068992,103100248,0.011322,0.332,29.044834,1
4,7,1066527680,1081973632,1.957,552918976,156230000,60076000,35302000,54386000,28465000,17459750,0,0,31.414384,0
37,9,75821686784,79373598720,10.971,7234899968,3587699968,2118300032,-103400000,4776300032,1844800000,1161250048,0.00272,0.1101,0,1
19,6,10566199296,9954942976,4.464,2230004992,2154070016,781521024,602297984,179842000,772030976,637962240,0,0,18.870192,2
17,2,18021801984,25206802432,1.273,19793999872,3799000064,3143000064,1013000000,8348000256,2342000128,1568999936,0,0,18.723982,2
18,7,76465004544,79402999808,10.284,7720999936,2512000000,2116999936,1395000064,3428000000,1423000064,703124992,0.001878,0.1053,55.624633,1
11,8,1105041792,5573787648,14.161,393596000,389452992,322716992,102681000,4451978240,53062000,-248146624,0.045796,0.4951,10.769231,2
11,7,9321591808,14013591552,2.394,5852700160,2179000064,1207000064,250400000,5003800064,993500032,967662528,0.009736,0.3723,37.351064,0
4,5,1150404480,1571650560,5.245,299628000,161127008,113093000,14591000,403408992,63841000,73407504,0.013645,1.0962,80.538462,2
34,5,507123499008,516747526144,17.088,30240999424,30240999424,18773000192,13585999872,18969999360,16952999936,15459624960,0.005347,0.1915,37.877785,1
6,7,9359245312,9736410112,2.134,4563424256,1383159040,560472000,392988000,770620032,492384992,345933248,0.00678,0.164,24.498024,1
12,0,9313163264,10556163072,0.826,12776999936,2644999936,2268000000,989000000,2656999936,1120999936,778875008,0.010773,0.0943,8.483491,2
25,9,35152035840,40080035840,9.462,4235800064,2307699968,940600000,-178400000,5494499840,796600000,993012480,0.027835,3.1772,0,1
15,9,10189161472,10022639616,11.053,906798016,496543008,178175008,-69916000,568705024,228060992,112867752,0,0,0,1
10,2,2314215168,7584215040,2.245,3377999872,1899000064,710000000,259000000,5474999808,132000000,136000000,0.046696,0.4714,10.072289,2
13,6,2628189440,1557694976,25.844,60272000,-301404992,-423993984,-398583008,154803008,-344824000,-164037248,0,0,0,0
12,0,30248179712,35749179392,1.16,30805999616,3231000064,3585999872,1290000000,6880999936,3129999872,-818833984,0.016508,0.3925,23.658887,1
10,9,1319068544,1628260480,2.443,666382016,528489984,11020000,-49015000,790729024,74567000,163462880,0,0,0,2
1,2,418520800,298601088,0.531,562526976,183848992,-22754000,-39510000,46930000,51895000,38938376,0.032385,2.7234,0,0
6,7,4782548992,5295299584,1.414,3743630080,1531763968,407632992,198474000,575966016,360724000,245542880,0.039799,0.9548,24.265537,4
9,7,506677696,347500704,1.461,237879008,106922000,-24097000,-50053000,228523008,-16720000,-11699250,0,0,0,0
3,7,952950080,1103430016,1.817,607216000,193899008,98963000,120420000,220490000,77773000,17047250,0,0,7.771739,0
6,9,47929069568,45531529216,6.737,6758245888,3983081984,1942877056,1568435968,189708000,1335804032,765877504,0.01459,0.3889,30.777503,4
21,9,277237694464,290207694848,5.122,56654000128,36790001664,15377999872,10179999744,29642999808,14193000448,12958874624,0.023448,0.6353,27.501961,2
19,4,31992571904,48853274624,2.86,17078700032,6097299968,4491400192,1524199936,16850499584,3681499904,-582612480,0.023923,0.4663,21.329986,0
11,5,7059710976,12274710528,1.551,7916000256,4124000000,974000000,492000000,4835999744,1360999936,1247000064,0.025094,0.3557,14.470356,3
16,8,7522778624,9768955904,13.681,714032000,525161984,493368000,236858000,2423397120,416008000,401390368,0.03133,0.9525,30.787709,2
35,9,63937241088,60463038464,9.54,6337900032,5152000000,2086000000,1939600000,1088700032,2400900096,1903687552,0,0,33.243028,3
1,7,3238039296,3974172416,3.03,1311539968,567009024,473151008,286156000,1043374016,388648992,-23654500,0.025856,0.2923,11.379971,3
6,7,4572946944,6126846976,2.29,2675500032,557100032,484800000,92000000,1743600000,443700000,245937504,0.002164,0.107,49.860963,0
13,9,3293282048,3075680256,4.066,756419008,677569024,-189288000,-208003008,257618000,47564000,138439120,0,0,0,4
3,9,915110976,1056483584,1.518,696161984,161004000,33460000,-96976000,201560992,29668000,15811125,0,0,0,1
11,6,1490094336,1098193408,1.422,772526976,605193024,245732992,180904000,173372992,259376992,197805376,0,0,8.354839,1
17,2,4461418496,29742417920,2.615,11374000128,5818999808,3588999936,-195000000,26040000512,1220999936,186250000,0,0,0,1
10,2,424242944,1066643904,1.466,727753984,168311008,84526000,30502000,630158016,85105000,-20967000,0,0,12.826087,2
7,2,4721305088,5675802112,2.28,2489518080,1203393024,344128992,230043008,1009710016,174599008,119001752,0.011209,0.2387,21.350133,3
8,8,1537620480,2466211584,11.74,210071008,198472992,173076992,63543000,936080000,134236000,175067120,0.069274,1.6174,23.626087,2
7,1,306723552,1826290560,0.776,2354176000,1243363968,439798016,-174776992,2290928896,331939008,1108802176,0,0,0,4
21,2,10443456512,24772575232,2.591,9560993792,3953690880,2530964992,719164992,14589154304,1965831040,-705337024,0,0,15.712329,1
11,7,9768433664,19691866112,5.195,3790200064,1447900032,768099968,518600000,332900000,596099968,412337504,0.019319,0.3733,19.417827,3
11,6,11786539008,7853353984,338.026,23233000,-555944000,-1148260992,-774569984,99694000,-851004992,-278103136,0,0,0,1
21,0,56350580736,74620379136,6.189,12057900032,3843000064,4369200128,1572400000,18370400256,2952600064,-4705900032,0.028122,1.0099,35.965909,2
11,9,17853198336,18517270528,2.884,6420008960,4362980864,1322182016,1265344000,2862774016,1623198976,1142550784,0,0,14.533292,3
