@relation 'train_proc_std_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48-weka.filters.unsupervised.attribute.Remove-R3-9,11,14-19,23-27,30-33,36,38,40-41,43-46'

@attribute numberOfAnalystOpinions numeric
@attribute sector {0,1,2,3,4,5,6,7,8,9,10}
@attribute marketCap numeric
@attribute priceToBook numeric
@attribute enterpriseToRevenue numeric
@attribute totalRevenue numeric
@attribute revenuePerShare numeric
@attribute grossProfits numeric
@attribute totalDebt numeric
@attribute quickRatio numeric
@attribute trailingAnnualDividendYield numeric
@attribute payoutRatio numeric
@attribute floatShares numeric
@attribute sharesPercentSharesOut numeric
@attribute heldPercentInsiders numeric
@attribute _PER numeric
@attribute target {0,1,2,3,4}

@data
0.433128,3,0.370988,-0.505745,-0.241313,0.685012,0.934038,-0.033853,0.94242,-1.610176,1.27159,0.643745,-0.012616,0.302352,-0.359927,-1.592794,3
-0.545274,8,-0.343034,-0.337407,1.33505,-1.174407,-0.833471,-0.352212,0.131508,-1.18847,1.60929,0.926568,-0.757448,-0.133452,-0.363142,0.390545,1
1.900732,2,0.492798,1.177731,0.437533,0.010827,-0.78241,-0.199161,-0.363434,0.532536,-0.690137,-0.584779,0.656992,0.091364,1.627395,1.106611,1
-0.912175,2,-0.336513,1.321415,-0.169944,-0.267493,-0.13402,-0.335932,-0.257636,0.17724,-0.478513,-0.416991,-0.294808,-0.666543,-0.552492,0.26741,1
-1.279077,0,-0.704661,-0.94009,-1.285089,-0.068142,1.556784,-0.363023,-2.447715,1.049409,-0.690137,-0.584779,-1.963215,1.169069,0.639861,-1.592794,3
-1.034476,7,-0.933309,1.608947,1.157395,-1.790002,-2.097304,-0.383898,-2.024388,-0.487057,-0.690137,-0.584779,0.37012,0.211651,0.074322,-1.592794,0
0.677729,7,1.686586,1.372677,0.394244,1.187085,1.028221,0.482076,0.67778,-0.450326,-0.288196,-0.0951,0.635927,-1.351263,-0.55661,0.576334,3
0.310828,9,0.866187,2.387707,2.257657,-0.863343,-1.347935,-0.34577,-1.982351,1.774914,-0.690137,-0.584779,0.313679,0.005469,0.594357,1.673351,0
-0.789875,6,-0.718322,-0.869124,-0.466952,-0.408735,-1.366657,-0.342042,-0.386097,0.180372,-0.690137,-0.584779,0.377923,-1.027213,-0.166559,-1.592794,1
-1.279077,6,-2.172829,-0.28793,-1.370128,-1.01912,-1.203785,-0.374696,-0.79119,-0.324158,-0.690137,-0.584779,0.026173,-0.520414,-0.280169,-1.592794,0
-1.401377,5,-0.35499,-2.101248,-1.255567,0.579429,-0.257064,-0.321145,0.346437,-0.146368,-0.690137,-0.584779,1.145731,-1.519688,-0.408847,0.203386,2
1.900732,9,1.463188,2.091999,1.041719,0.524631,0.181073,0.314328,0.432986,-0.617658,-0.690137,-0.584779,0.59824,-1.233962,-0.557514,0.972363,1
-0.178373,7,1.28672,1.431498,0.63177,0.635345,-0.906502,0.027627,-0.345468,0.592406,0.261138,0.576138,2.046947,-0.802397,-0.565048,0.690653,3
0.555429,5,1.029696,-0.776483,-0.487868,1.140826,0.573461,0.360905,0.431959,-1.372553,-0.690137,-0.584779,1.048864,-1.360065,-0.270727,-0.177302,2
-1.034476,4,-1.788586,-1.851786,-1.292961,-0.80457,-0.587327,-0.374149,-0.976389,-0.14208,-0.690137,-0.584779,-0.545158,-0.470728,0.148857,0.864113,2
-0.545274,7,-0.26759,1.122675,1.367244,-1.341937,-2.042732,-0.373813,-1.927732,0.373716,-0.690137,-0.584779,0.741344,1.164091,-0.254152,-1.592794,1
-0.545274,2,-0.135226,-1.217904,-0.964101,0.489527,0.975553,-0.226219,0.258845,0.625405,0.393179,-0.251261,-0.362225,0.111267,-0.356311,-0.239057,2
-1.156776,10,-0.722531,-0.917722,-0.631415,0.091143,-0.154025,-0.324222,0.403861,-1.019746,-0.690137,-0.584779,0.41711,0.427457,-0.56113,-0.064134,4
0.188528,6,-0.56768,-0.915191,-0.722763,0.184723,-0.207457,-0.170379,0.392831,-0.255032,1.691322,-0.083548,0.482049,0.169197,-0.542547,-1.592794,3
-0.300674,5,0.43303,-1.132418,-1.414507,1.214347,2.0244,-0.067467,0.77929,-0.154998,0.198763,-0.051555,-0.4105,-1.480313,-0.559222,0.164157,2
-0.789875,4,-0.625059,-0.976638,0.116987,-0.697832,-0.302337,-0.337919,-0.306944,-0.19588,-0.185988,0.614498,-0.832854,0.51288,1.269588,-0.137712,0
-0.178373,9,0.241756,1.591162,0.499452,-0.269001,-0.669622,-0.24484,-1.224017,0.190488,-0.638524,-0.420812,-0.121873,-0.130045,4.06564,0.749432,1
-0.912175,7,-0.824079,0.484838,0.08498,-0.890516,-0.404615,-0.363949,-0.540301,0.772229,-0.271982,0.070344,-1.2055,0.116898,2.341199,0.749412,2
-1.034476,7,0.153525,1.150266,0.660064,-0.43476,-0.3376,-0.349851,-1.542324,0.585571,-0.521168,-0.151352,-0.389313,0.989415,1.161001,0.999442,1
0.433128,9,0.374101,0.692898,0.5441,-0.178453,0.279105,-0.195607,-1.211269,-1.297553,-0.338803,-0.22008,-0.650177,0.094226,0.5817,0.462293,3
1.16693,7,1.500189,0.622581,0.456495,1.049733,0.586238,0.43292,1.169717,-0.634781,-0.190913,-0.000977,0.92783,-1.84803,-0.569367,0.570405,2
-0.545274,9,-0.751015,0.10493,-0.44555,-0.682159,-1.406612,-0.325093,-1.455016,0.232962,-0.690137,-0.584779,0.159347,0.292583,0.061264,0.199002,3
1.04463,4,1.425009,-0.462511,0.605701,1.035522,-0.885484,0.535599,1.594894,-0.985193,1.311807,0.733251,2.50012,-1.210157,0.698525,0.350991,2
-0.545274,7,-0.393901,0.083477,0.004432,-0.437288,0.728182,-0.374236,-0.445781,0.049637,-0.56996,-0.361605,-1.42545,0.604593,-0.321756,0.80023,0
-0.667575,9,-0.571256,0.001471,-0.092565,-0.581994,-0.156642,-0.317217,-0.008644,0.464823,-0.690137,-0.584779,-0.690891,0.169197,-0.04431,0.308787,2
0.92233,1,1.23731,-0.934109,-0.339331,1.543897,-0.328895,1.586086,1.620149,-0.589186,-0.690137,-0.584779,2.662662,-0.041311,0.016764,0.926751,2
-1.279077,7,-0.503184,-0.788623,-0.365352,-0.056259,0.398155,-0.350866,0.278722,0.075936,-0.690137,-0.584779,-0.72486,0.64065,0.432932,0.625566,0
-0.422974,7,0.239192,0.607724,0.39035,-0.151765,0.457267,-0.294047,-0.02834,0.045188,-0.690137,-0.584779,-0.722058,-0.980319,-0.250134,0.710132,0
-0.667575,6,-1.020394,-0.561553,0.163715,-1.444533,-1.805749,-0.38397,-0.500798,1.392591,-0.690137,-0.584779,-0.115424,0.992268,0.438658,-1.592794,2
0.800029,2,2.028634,1.807396,-0.00759,1.781179,0.57834,1.665303,1.166344,-0.87265,-0.163059,0.013553,2.021172,-1.509731,-0.571276,0.575824,1
-0.422974,9,-0.114783,0.544524,-0.252628,-0.015302,0.790459,-0.174467,0.754817,-0.156082,-0.690137,-0.584779,-1.095558,0.193249,-0.479464,0.254723,3
-0.056073,6,0.274944,0.48879,0.874293,-0.452955,-0.833921,-0.297553,-0.416851,0.660817,-0.446192,0.460122,0.320061,-0.247508,-0.555606,1.431934,1
-0.300674,10,0.647469,-0.243309,0.730544,0.25486,-0.304673,-0.165036,1.096773,-1.249381,0.681828,0.357016,0.759626,0.328839,-0.55892,0.312114,2
-0.178373,2,0.474239,0.676831,-0.181435,0.45747,0.415798,-0.06121,-0.076825,0.04251,-0.690137,-0.584779,-0.26851,0.020693,3.952131,0.430265,0
-0.300674,6,-0.46675,-0.176685,-0.265288,-0.411889,-0.005617,-0.286145,-0.37776,-0.118811,-0.690137,-0.584779,-0.573192,-0.133452,-0.546364,-1.592794,1
-0.545274,4,-1.476772,-0.510544,-0.682975,0.073784,1.900239,-0.248979,0.424812,0.229986,-0.690137,-0.584779,-1.889859,1.668486,-0.169673,-1.592794,4
1.656132,9,0.843223,-0.149312,0.129413,0.334284,-0.330979,0.029964,-1.399776,1.388973,-0.690137,-0.584779,0.785658,-1.210157,-0.555706,0.313401,2
-1.156776,7,-0.640762,-0.627339,-0.666289,0.040113,0.390291,-0.278622,0.23067,-0.438844,0.656702,0.522488,-0.358307,-0.25124,-0.483482,-1.592794,4
-0.422974,4,-0.36169,0.534856,0.744563,-1.033858,-0.434501,-0.36764,-0.318308,0.779681,-0.273954,0.593121,-0.931485,2.232522,-0.007143,1.166541,0
-1.034476,7,-0.9409,-0.482962,-0.331116,-0.700562,0.605108,-0.367882,-0.673824,0.644011,-0.690137,-0.584779,-1.758345,-1.141269,0.238961,0.610057,0
-0.422974,6,-0.755481,0.25421,0.178346,-0.969045,-0.614198,-0.348381,-1.234579,0.908434,-0.690137,-0.584779,-0.682219,0.074056,-0.25817,-1.592794,1
-0.667575,6,-1.66157,-0.961594,-0.279757,-1.442161,-0.690697,-0.373425,-1.087352,1.096701,-0.690137,-0.584779,-1.580356,0.059453,2.703526,-1.592794,1
0.433128,7,0.602288,0.889421,-0.640618,0.834003,0.929975,-0.214459,-0.286725,0.310923,-0.094458,-0.15167,0.205593,0.091364,-0.509298,0.270226,4
1.411531,3,1.602186,-0.00602,-0.065926,1.523427,0.113484,1.011013,1.397356,-1.310789,0.743039,0.45182,2.150092,-0.646075,-0.560729,0.362358,2
1.04463,8,1.359807,-0.817111,1.411966,0.416275,-0.988002,0.197663,1.53643,-0.061851,1.83406,2.204228,1.851863,0.002403,-0.57208,0.921741,3
-0.667575,6,-0.056462,-0.865997,-0.149849,0.075832,0.772216,-0.194328,0.309618,-0.020158,-0.1746,-0.039953,-0.755264,-0.006841,-0.549277,0.520525,4
1.533831,9,1.970016,2.366717,1.220053,0.877644,1.019688,0.468265,0.807322,0.431673,-0.401663,-0.187602,0.186721,-0.630935,-0.571577,0.640454,3
0.555429,3,1.132605,-0.729811,0.167817,1.027861,-0.545732,0.61377,1.331382,-1.307464,0.8684,0.593776,2.094833,-1.054795,-0.083285,0.410159,2
-1.034476,7,-0.006862,-0.308937,0.924935,-0.270739,0.498559,-0.247876,0.991009,0.962856,-0.049402,-0.108275,-0.94215,-0.488575,-0.47203,0.273786,1
1.533831,1,0.502956,0.560597,-0.048408,0.288886,0.164428,-0.166969,-0.302445,0.881885,-0.690137,-0.584779,0.171375,0.185282,-0.517635,-1.592794,2
-0.545274,9,-0.618555,-1.487268,-1.640711,0.907239,0.820115,-0.024491,0.69606,-0.02492,-0.690137,-0.584779,0.444227,0.28274,-0.452242,-0.370581,4
-0.667575,8,-0.505788,-1.041592,1.23137,-1.110026,-1.39772,-0.359873,0.254566,-1.027304,1.203779,2.819749,0.177927,1.477987,-0.533908,1.334098,1
-0.545274,9,-0.774421,-0.508745,-0.372095,-0.723303,-0.545857,-0.328816,-1.603332,0.914199,-0.690137,-0.584779,-0.444212,-0.630935,-0.244107,1.472667,1
-0.667575,9,-1.89357,-1.039574,-1.164654,-1.050098,0.262716,-0.37557,-1.158398,0.137254,-0.690137,-0.584779,-1.908102,0.328839,0.331075,1.768157,0
-0.056073,2,-0.362691,0.963574,0.206192,-0.616685,-0.729409,-0.299042,-0.801133,0.957725,-0.690137,-0.584779,-0.20748,0.044683,-0.395889,0.480716,2
-0.178373,10,0.920896,-0.395688,0.238059,0.95372,-0.005742,0.726787,1.482821,-0.958836,1.03609,0.531175,1.411656,0.071148,-0.56545,0.303157,3
-0.545274,2,0.654046,0.714462,0.282167,0.4684,0.208102,-0.090245,0.862031,-1.438262,-0.380794,0.057657,0.421849,-0.150621,0.482153,0.916633,1
-0.912175,6,0.329054,0.52326,-0.100424,0.317137,0.925642,-0.303423,0.296023,0.182715,-0.625247,-0.498065,-0.560304,-0.109792,-0.235267,0.579696,1
-1.401377,9,-0.737622,-0.533936,-1.224587,-0.119401,0.937249,-0.325345,-0.993331,0.487119,-0.525691,-0.584779,-1.214111,-0.380881,-0.356713,0.19082,0
0.555429,8,0.010044,-0.686366,1.469691,-1.061675,-1.23431,-0.355097,-0.174175,0.396785,0.847201,0.55022,-0.039364,0.267833,-0.383332,0.393151,3
-0.178373,6,-0.153392,0.049924,0.202731,-0.359732,0.004818,-0.311966,-0.129752,0.844431,-0.690137,-0.584779,-0.521332,0.508741,-0.349078,0.71836,1
1.16693,3,2.524398,0.823233,0.374597,1.998217,0.297424,4.634172,1.645045,-0.954115,0.589318,0.377317,2.661456,-2.271611,-0.575093,0.372021,2
-0.178373,10,1.036465,1.914989,-0.573596,1.38808,1.389363,0.196781,1.089102,-1.019746,-0.212612,0.500432,0.512969,-0.708479,-0.384739,1.059696,2
-0.056073,7,0.323048,-0.360294,-1.201767,1.227015,2.273544,0.15938,0.829755,0.026289,-0.31773,-0.332653,-0.684725,-0.130045,-0.390565,0.180635,1
0.433128,9,0.7897,0.93977,0.825084,0.033674,-0.245364,-0.197541,-1.251779,0.073336,-0.528325,-0.279717,0.346015,0.563532,-0.554199,0.807031,2
-0.178373,8,0.551047,-0.544477,1.360781,-0.28295,-0.86305,-0.215261,0.971209,0.281578,1.751504,1.796754,0.615928,-0.553059,-0.455556,0.76688,3
-1.156776,7,-1.527172,-0.902814,-1.180694,-0.49334,0.439881,-0.360964,-0.586667,-0.250268,-0.148881,-0.239262,-1.708859,-1.133837,2.255213,0.165854,1
-1.156776,2,-1.632033,-0.605512,-1.822634,0.644985,0.818204,-0.249789,0.41104,-0.26222,0.722176,1.228213,-0.694946,-0.735399,2.496295,0.832945,1
3.979838,9,2.565128,0.732712,1.259331,1.392653,-0.213438,1.361214,0.59739,0.062871,-0.690137,-0.584779,2.341239,-0.751825,-0.531497,1.45101,1
1.778432,4,0.16362,-0.840423,-0.643708,0.753197,0.076234,0.363344,0.682718,-0.6843,1.351576,0.003143,1.041971,1.048036,-0.535616,-0.253281,4
0.92233,4,1.329931,-0.503289,-1.437586,2.262047,2.007137,1.150861,1.384796,-0.579323,1.011025,0.887469,1.148446,-1.027213,-0.556208,0.537037,2
0.310828,10,0.684541,1.609912,1.062622,-0.130832,0.459318,-0.320565,0.487488,-0.365848,-0.690137,-0.584779,-0.882868,0.750035,-0.5097,1.282469,1
-1.034476,7,-0.377075,-0.084464,-1.217315,0.336369,1.014882,-0.357489,-0.380916,0.026289,-0.690137,-0.584779,-0.73879,-0.050874,1.055226,-1.592794,0
0.555429,2,1.31292,1.078674,-0.16532,1.207569,0.767926,0.423428,0.721559,-0.183555,-0.222691,-0.150875,0.944451,-0.819705,-0.357014,0.410298,1
0.310828,7,1.334811,1.87422,1.728298,-0.063254,0.190072,-0.223486,0.298694,0.865541,-0.690137,-0.584779,-0.299151,-0.713818,-0.161436,1.553331,1
1.900732,4,0.844633,-0.866397,0.076989,0.694803,0.423739,0.051938,0.732593,-0.599145,0.405376,1.156489,0.693111,-0.044491,-0.56103,-1.592794,1
0.188528,7,0.509671,0.856466,1.14729,-0.456064,-0.818516,-0.3585,-0.6172,1.234959,-0.690137,-0.584779,0.38292,0.795638,-0.395185,2.550467,1
-0.300674,2,-0.584959,0.141673,-1.094914,0.494048,0.899793,-0.127402,0.456336,-1.476665,-0.690137,-0.584779,-0.373218,1.523133,0.858041,0.156829,4
-0.300674,7,-0.248512,-0.364414,0.199489,0.201503,1.300217,-0.232753,1.033978,-0.085877,0.300966,2.296291,-1.115986,0.730983,-0.387149,1.502349,2
-0.300674,6,-0.073961,0.547065,1.308206,-1.160368,-0.493994,-0.352811,-2.20567,2.173799,-0.690137,-0.584779,-1.314613,1.330019,0.609023,0.673825,0
-0.545274,5,-0.826004,-0.176194,-0.136023,-0.348441,-0.065743,-0.344346,0.210211,-0.165888,-0.690137,-0.584779,-0.349305,0.951744,-0.492924,-1.592794,3
0.677729,7,1.089161,0.033827,0.308526,0.686053,0.298319,-0.008345,0.314942,0.17567,-0.197295,0.075027,0.709591,-1.736911,-0.56103,0.66459,2
0.066227,5,-0.203424,0.708483,0.661827,-0.638682,-0.6892,-0.30835,0.163839,1.267281,-0.690137,-0.584779,-0.198575,2.374189,0.665476,-1.592794,3
-1.279077,7,-1.030457,0.678975,-0.349821,-0.763688,1.132615,-0.365272,-0.737054,-0.329278,-0.201946,-0.177108,-2.423736,-0.281492,-0.193279,0.334661,3
0.310828,6,-1.823532,-0.929184,3.172176,-4.443239,-2.525374,-0.3977,-2.672248,2.668711,-0.690137,-0.584779,-0.503883,1.002203,1.308664,-1.592794,0
-0.789875,7,1.001142,1.211927,-0.336295,1.023427,2.05148,-0.037705,-0.219999,0.022649,-0.621805,-0.504324,-0.753107,-0.697866,-0.446315,0.495717,1
-0.912175,7,0.098216,0.518184,-0.414177,0.305147,0.469956,-0.216271,0.024642,-0.461938,0.259433,0.158439,-0.071484,-0.620939,-0.541944,0.353413,2
-0.178373,9,0.364216,0.535283,0.398856,-0.067212,0.224394,-0.273924,-1.427019,-0.268249,0.003784,0.026815,-0.32801,-0.150621,-0.521653,0.403019,3
0.188528,7,0.328989,-1.011158,-0.810587,1.005497,1.09357,0.129006,0.882044,-1.408539,1.577965,0.823937,0.323523,-0.289167,-0.547268,0.324922,3
0.555429,0,0.079131,-0.970443,-0.702639,0.721784,0.919856,-0.1317,0.746967,-0.413468,1.885761,0.169552,0.060891,-0.221682,-0.50317,-0.197925,1
0.555429,8,0.597151,-0.399467,0.58595,0.108344,0.039473,-0.217537,0.668727,1.417803,0.775327,2.79839,0.078879,-1.097307,-0.446215,-1.592794,2
-1.034476,6,0.021854,0.556417,-0.136709,-0.034847,1.503993,-0.293592,-0.938358,0.411882,-0.472188,-0.390987,-1.723507,-0.48409,-0.385743,0.357048,0
0.066227,7,0.530169,-0.476766,-0.750351,0.961926,0.883942,-0.1015,0.62097,-0.523597,-0.644127,-0.54948,0.441792,-0.928735,-0.523562,0.23195,2
-0.545274,6,-0.820962,0.032723,-0.831129,-0.442454,-0.392879,-0.35954,-1.698707,0.887801,-0.690137,-0.584779,-0.246144,0.861943,0.17849,0.576084,2
-0.422974,0,-1.332612,-1.165791,-1.492316,-0.061922,0.323249,-0.376456,-0.268158,-0.453217,-0.690137,-0.584779,-0.44282,1.133809,-0.273539,-1.592794,2
-0.178373,2,0.692697,-0.67867,-0.241313,0.999643,-0.694002,-0.062589,1.238516,-0.612576,2.252037,1.295056,2.64543,-0.356319,-0.560126,0.425801,1
1.900732,4,1.783119,-0.650006,-0.277733,1.795594,0.528864,2.935203,1.439413,-0.09708,0.995668,0.106528,2.120488,-1.760789,-0.573084,-0.031939,1
-0.912175,7,-1.595087,0.920174,0.323721,-1.840741,-1.142739,-0.383871,-2.851594,0.17724,-0.690137,-0.584779,-1.501351,1.897377,1.498817,0.553843,0
-1.034476,4,-1.184256,-1.700015,-0.942796,-0.425947,-0.770458,-0.372368,-0.243575,0.601275,-0.690137,-0.584779,0.22115,-0.488575,0.096321,0.27581,2
-0.789875,10,-0.019755,-0.506673,0.591703,-0.157708,-0.075416,-0.252668,0.787328,-1.434499,0.636726,0.599656,-0.082414,0.203797,-0.479062,0.510648,3
0.188528,8,-0.298244,-1.070031,1.003344,-0.821259,-1.484084,-0.347508,0.342299,-1.718106,1.209279,3.093287,0.673697,0.748314,-0.519242,1.42785,1
0.310828,2,0.465922,-0.667978,-0.631415,0.81329,1.153593,-0.059177,0.487463,-1.209382,-0.354588,-0.449429,-0.087412,-0.258737,-0.513316,-0.114797,2
0.310828,6,-0.286733,0.075533,5.601086,-4.373986,-2.526147,-0.42018,-1.438588,2.842777,-0.690137,-0.584779,-0.167859,1.47407,-0.381022,-1.592794,1
0.555429,2,0.234985,1.294705,0.529526,-0.35205,-0.509852,-0.346695,-0.046277,0.207384,-0.690137,-0.584779,0.126272,1.119689,-0.248929,1.359073,1
-0.178373,2,0.014881,0.693915,0.262986,0.034091,0.353275,-0.281781,0.723972,-1.071212,-0.468738,-0.449799,-0.402572,-0.435758,0.006819,0.139632,0
0.677729,8,-0.760581,-0.970156,1.345936,-1.56105,-1.617538,-0.373088,-0.064944,0.290048,1.38378,4.204211,-0.210234,1.680239,-0.524064,-1.592794,1
1.289231,3,0.720508,0.582625,-0.624122,1.122257,0.983444,0.380256,0.894917,-1.805851,-0.690137,-0.584779,0.451189,1.032939,-0.56766,0.243498,3
1.289231,9,1.978963,0.437432,-0.292415,1.888044,1.174586,2.190941,0.945571,0.168575,0.527894,0.200526,1.518362,-0.867029,-0.574792,0.271473,2
0.433128,5,0.348604,0.479413,0.487917,-0.080405,0.708972,-0.249599,0.170196,0.085413,0.032809,-0.10377,-0.890412,0.389365,-0.541241,0.235856,4
0.92233,0,1.407165,0.046013,-0.001411,1.313588,-0.225788,0.782889,1.002937,-0.034511,-0.014462,0.156535,2.237076,-1.656654,-0.515325,0.546516,2
0.800029,9,2.336051,1.151068,0.441744,1.839256,0.80242,3.890561,1.933695,-0.384632,0.448242,0.863348,1.867889,-1.133837,-0.56987,0.772231,3
1.533831,6,0.312728,-0.619046,0.038403,0.080053,-0.309274,-0.100675,-0.273121,1.140071,-0.690137,-0.584779,0.446547,-0.150621,-0.504175,0.142743,1
-0.178373,1,-0.443836,0.791365,-0.458926,0.10838,0.08701,-0.208152,0.542911,-0.273097,-0.406609,-0.427196,-0.079936,1.096244,0.51038,0.063825,2
3.123736,1,0.790985,0.398127,0.456323,0.22059,-1.034764,-0.029482,-0.965295,2.101317,-0.690137,-0.584779,1.484654,0.059453,-0.519343,-0.024981,1
0.92233,7,0.487777,0.04495,-0.7854,1.034628,1.352207,0.193039,0.743768,-0.095034,-0.690137,-0.584779,0.012485,0.504588,-0.316633,0.239629,2
-1.156776,4,-1.532306,-0.440804,-0.684272,-0.949211,-0.581434,-0.380011,-0.84287,0.328001,-0.525512,-0.461105,-0.710526,1.61599,-0.480468,0.230864,4
-1.034476,10,-0.186585,-0.921679,0.273056,-0.1004,0.195189,-0.290783,0.652927,-1.327577,1.325204,0.429549,-0.326866,-0.161034,-0.530091,0.150509,2
-0.178373,2,0.073301,1.251654,-0.107361,0.059341,1.141718,-0.276519,-0.045105,0.711517,-0.425215,0.008575,-1.318447,0.989415,1.049802,0.495758,3
-1.156776,9,-0.919076,0.059731,-0.285042,-0.730494,0.064132,-0.337,-0.780771,0.031724,-0.690137,-0.584779,-1.196518,0.163791,-0.116735,0.229943,1
-0.667575,6,-0.710337,0.430617,0.526993,-1.090874,-0.688826,-0.361659,-0.660448,0.764279,-0.690137,-0.584779,-0.803922,-0.497592,-0.130497,-1.592794,1
-0.667575,8,-0.392259,-0.605675,0.273908,-0.536038,-0.44053,-0.374837,-0.011575,-0.691573,1.318105,2.345045,-0.347732,-1.027213,-0.421303,1.12028,1
1.16693,0,1.147915,0.412348,0.588167,0.605424,0.659494,-0.14867,0.760802,-0.03934,-0.388943,-0.122008,0.187877,-0.444412,-0.563541,0.709766,1
-0.300674,6,-1.068147,-0.633442,2.58426,-3.336884,-2.498771,-0.422892,-1.615803,2.990547,-0.690137,-0.584779,-0.027424,1.472108,-0.439585,-1.592794,1
1.656132,2,1.225225,0.34635,0.181906,0.995114,0.953303,0.420143,1.074109,-0.251457,-0.690137,-0.584779,0.385955,-0.601178,-0.006942,1.379669,1
-0.789875,6,-0.552214,-0.120632,2.070313,-2.15327,-2.408498,-0.442115,-1.173268,1.13668,-0.690137,-0.584779,1.17689,2.561404,-0.106389,-1.592794,3
-0.545274,2,-0.061188,-0.584433,-1.526217,1.220307,3.304241,0.02168,0.757115,-1.71317,-0.584331,-0.481469,-1.844974,0.770502,-0.374191,-0.01276,2
0.555429,0,0.604696,-1.032841,-0.337595,0.835533,0.455368,0.084112,0.86244,-0.208353,0.510103,1.368877,0.757753,-1.04093,-0.572481,-1.592794,1
1.411531,4,0.201941,-0.411131,0.698172,0.027826,-0.542125,-0.238535,0.114719,-1.040025,-0.242905,-0.272607,1.2832,0.373347,-0.464095,0.22396,3
-0.667575,9,-0.75015,0.698627,-0.408508,-0.458322,0.439508,-0.322068,-0.294611,-0.132497,0.216302,0.123753,-1.21394,0.74141,-0.123867,0.352042,0
-1.156776,8,-0.895429,-0.809112,0.945632,-1.379652,-1.490276,-0.374659,-0.204927,-2.524563,1.329622,1.567206,-0.167848,-0.414374,-0.443101,-1.592794,4
-0.422974,1,-0.690932,-0.11358,-0.755977,-0.352345,-0.070122,-0.238991,-1.667912,1.028015,-0.690137,-0.584779,-0.467506,0.942892,-0.094536,0.11173,4
0.433128,2,0.640585,1.372317,-0.322979,0.820235,1.521925,0.165416,0.788136,-1.019746,-0.690137,-0.584779,-0.461292,0.193249,-0.536118,0.568658,0
0.188528,10,0.891669,-0.285956,0.491063,0.702521,-0.420398,0.069361,1.399807,-0.740141,0.316051,0.338243,1.559541,0.15291,-0.537022,0.476105,3
-0.667575,2,-1.261704,-1.228452,-0.293238,-1.065649,-2.151131,-0.356812,-0.525608,0.913816,-0.690137,-0.584779,0.354997,-1.308135,-0.5097,-1.592794,3
-0.912175,10,-0.332344,-0.922181,0.361052,-0.322523,0.020261,-0.287629,0.505596,-1.361998,1.392003,0.481245,-0.474786,-1.360065,-0.527178,0.158393,3
-1.034476,9,-1.073678,0.149635,-0.88597,-0.764474,-1.385111,-0.348646,-2.053913,0.056716,1.112527,0.330534,-0.695155,-0.457503,0.323441,0.129074,4
3.857538,9,1.270961,2.198017,1.51494,0.001148,-0.252672,-0.152732,0.236662,0.550702,-0.690137,-0.584779,-0.036142,-0.203546,3.04747,-1.592794,1
-0.912175,7,-0.599878,2.09644,4.89754,-3.886869,-2.523829,-0.391391,-0.407719,0.582402,-0.690137,-0.584779,0.142919,2.082554,-0.301866,-1.592794,1
0.433128,10,1.205325,-0.166314,0.596394,0.884787,0.122407,0.309413,1.559292,-0.956473,0.473822,0.328789,1.233793,-0.724563,-0.5544,0.385218,2
-0.545274,0,-0.480295,-0.960401,-0.659957,0.115086,0.292009,-0.270712,0.291584,0.208906,0.918866,0.608228,-0.141858,-1.218043,-0.504074,0.398219,1
-0.545274,7,0.333193,0.606738,0.390722,-0.104465,0.358363,-0.283814,-1.350409,0.542484,-0.464782,-0.276497,-0.667178,-1.998292,0.870798,0.625639,1
-0.178373,7,0.046574,-0.429451,-0.108024,0.138878,-0.452008,-0.231464,0.387715,0.698838,-0.690137,-0.584779,0.747987,-0.493075,-0.401413,0.584489,1
-1.279077,7,-0.923596,-0.155121,-0.342813,-0.79291,0.723966,-0.367168,-0.972272,0.797865,-0.174021,-0.212689,-1.966332,-0.308558,-0.496038,0.242545,3
-1.034476,9,-1.129643,-0.957186,-0.254987,-1.106949,-0.774116,-0.371662,-1.392516,1.023544,-0.690137,-0.584779,-0.728208,0.464455,-0.295136,-1.592794,0
0.188528,6,-0.896739,-0.50142,-0.456434,-0.8221,-1.095444,-0.339698,-1.180388,1.563671,-0.690137,-0.584779,0.026999,1.133809,-0.395587,-1.592794,2
-0.178373,6,0.337198,-0.699082,0.071889,0.300493,-0.723839,-0.106727,0.634723,0.068117,-0.690137,-0.584779,1.322429,0.427457,-0.476551,0.398969,2
-1.034476,5,-0.077373,0.017593,0.019156,-0.222391,-0.152285,-0.329241,-1.051733,-1.307464,-0.214117,-0.271762,-0.244613,-0.891358,-0.42733,0.189475,4
1.900732,1,1.789208,-1.038675,-0.509306,2.222505,0.228223,9.824002,2.123046,-0.447444,1.364136,-0.203856,3.045272,-1.308135,-0.507389,-0.499219,2
-0.422974,9,0.083167,0.293608,1.047879,-0.806574,-0.413836,-0.333437,-1.82531,1.684359,-0.158462,-0.017545,-0.760473,-0.133452,0.206014,0.503887,1
-1.034476,7,-1.098085,0.719117,-0.348502,-0.910763,0.529308,-0.37362,-1.398674,0.392976,-0.690137,-0.584779,-1.956192,0.985125,0.41013,0.550663,0
