@relation 'train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48-weka.filters.unsupervised.attribute.Remove-R3-9,11,14-19,23-27,30-33,36,38,40-41,43-46'

@attribute numberOfAnalystOpinions numeric
@attribute sector {0,1,2,3,4,5,6,7,8,9,10}
@attribute marketCap numeric
@attribute priceToBook numeric
@attribute enterpriseToRevenue numeric
@attribute totalRevenue numeric
@attribute revenuePerShare numeric
@attribute grossProfits numeric
@attribute totalDebt numeric
@attribute quickRatio numeric
@attribute trailingAnnualDividendYield numeric
@attribute payoutRatio numeric
@attribute floatShares numeric
@attribute sharesPercentSharesOut numeric
@attribute heldPercentInsiders numeric
@attribute _PER numeric
@attribute target {0,1,2,3,4}

@data
17,7,115600220160,21.536688,1.892,71844003840,305.2,5929999872,21638000640,0.8,0.026457,0.7323,198536349,0.0091,0.00082,27.770611,3
13,3,8258548736,2.542841,2.245,6046099968,18.805,1908199936,5725700096,0.704,0.013063,0,233670978,0.0586,0.01006,0,1
3,7,3556795136,3.84092,3.634,1024121024,87.115,463035008,248923008,1.296,0.004444,0.1448,11647562,0.1194,0.00863,33.667781,2
8,9,2443369216,2.474488,2.995,815166016,12.911,402660000,287372992,1.448,0,0,52418520,0.0835,0.15259,22.933735,1
62,1,1800991932416,9.246698,10.086,178803998720,70.813,146558992384,49559998464,1.706,0.002879,0.0744,2164461095,0.0095,0.00079,26.041228,1
2,6,308893568,2.074146,2.97,65560000,1.863,31791000,4431000,4.201,0,0,22145071,0.0522,0.08342,0,0
11,9,12477094912,1.46555,0.26,60973510656,734.745,4215176960,4238842112,0.67,0.011386,0.187,80594973,0.028,0.06679,16.671382,1
6,6,1373434112,1.098376,1.182,1149528960,24.736,504451008,384409984,1.084,0,0,44823101,0.0426,0.01785,59.8,2
28,2,21889087488,9.842573,2.404,12364399616,105.633,2698700032,8050599936,0.13,0.030408,0.6109,115767087,0.0324,0.00306,20.170418,2
24,2,11793654784,8.128979,2.214,5670615040,85.196,1036163968,922905984,0.339,0.014936,0.3933,66035960,0.0356,0.00606,27.013699,2
12,10,22384304128,2.739495,5.038,8016999936,26.885,3374000128,18044999680,0.557,0.028294,0.6239,297225146,0.0387,0.00515,22.058997,2
6,7,7324207616,5.80263,3.827,1974599936,32.45,573400000,296300000,1.152,0.004344,0.1448,59225898,0.0554,0.02701,33.559889,2
25,8,15926758400,2.636965,9.423,2200154880,18.826,1294721024,5073380864,0.039,0.045423,1.2284,115987059,0.0309,0.00666,27.304527,3
15,2,2740505344,3.451663,1.453,1822000000,21.826,1063456000,176983008,1.317,0,0,80669462,0.1026,0.00516,16.143541,3
10,6,262582976512,2.935427,2.782,56500998144,3.024603,46479998976,32938999808,0.664,0.037337,0.5838,1542994000,0.0018,0.00002,31.958491,1
11,2,1093549568,1.818551,1.84,1105026944,18.202,222283008,959100032,0.156,0,0,55005787,0.1025,0.01988,298.666667,0
5,7,29210218496,14.785342,3.789,7684774912,216.317,1728765056,311420000,1.09,0.001788,0.0771,34706449,0.0189,0.01394,42.544707,1
7,7,13845681152,6.490901,3.127,5001800192,112.274,1846700032,1895800064,1.363,0.012536,0.224,42134661,0.0615,0.01118,18.143978,2
11,6,5610582016,3.109915,2.339,3442800128,22.702,1686599936,2478099968,0.622,0.005236,0.3846,103140342,0.0857,0.31983,71.115385,2
9,6,214639552,0.61666,0.918,316092992,4.844,145408992,172788992,1.681,0,0,63972440,0.0938,0.04246,0,3
8,8,997274496,1.837497,11.004,171800992,3.817,111850000,843766976,0.275,0.043636,0.3322,43760732,0.0424,0.0177,7.6609,3
14,3,2437200384,2.630385,1.082,2049592960,180.605,952707008,43862000,1.153,0,0,7901117,0.096,0.10497,30.958506,4
6,6,2459437568,1.793872,38.392,40875000,0.713,-283903008,48760000,13.406,0,0,51353027,0.0892,0.0169,3.749336,2
19,8,8332687872,1.513398,17.744,659753024,6.274,578836992,3244905984,1.056,0.040724,1.8071,108330268,0.0898,0.01822,44.678571,1
11,6,1212143744,8.672415,3.129,386145984,1.623,273392000,234404000,3.683,0,0,232124299,0.0808,0.02447,0,0
10,7,7397352448,3.57411,3.049,2737730048,45.208,1033361984,1166817024,1.041,0.002795,0.0744,56675600,0.0177,0.06387,26.667396,1
2,2,205878688,0.36447,0.759,1378680960,172.462,656502976,849544000,13.612,0,0,6097138,0.1553,0.15118,13.893855,3
24,6,33075953664,1.813967,0.198,123109998592,1021.524,18509000704,12920999936,1.522,0.013245,0.2713,120044505,0.0274,0.00206,21.057427,3
18,8,12890829824,1.625909,8.159,2795621888,4.003,1679869056,9360363520,1.54,0.065946,5.0417,692039521,0.0221,0.0029,77.291667,1
5,7,2194354432,1.49713,0.97,2886663936,83.766,744334016,936092032,1.738,0.019428,0.4006,30677546,0.0468,0.0124,20.248447,3
18,9,30185269248,22.71266,8.618,3350401024,10.243,2317811968,225591008,1.348,0,0,312191615,0.0176,0.05411,224.02439,2
11,2,3740062976,3.15455,0.772,6961399808,122.993,1411800064,1952700032,0.238,0.040175,3.7324,52950681,0.1333,0.06325,0,3
7,9,3465612800,2.648691,0.947,4136399872,94.905,1004899968,2592900096,0.659,0,0,38083391,0.1004,0.06605,12.045517,1
7,2,2477491968,2.05751,0.568,9937999872,68.491,903000000,3400999936,0.594,0.021008,2,129574543,0.0236,0.00522,94.45,2
4,6,309957472,2.502844,3.511,80383000,4.004,43202000,719000,4.682,0.003745,0.3333,16638478,0.0583,0.17277,0,2
6,7,953793920,2.027301,1.676,780121984,22.571,321364000,331512000,1.682,0,0,32848194,0.0654,0.06902,0,2
8,10,9364874240,2.016129,4.748,3215200000,15.984,1479299968,5901700096,0.346,0.036227,0.8655,200239134,0.024,0.00394,19.135802,3
13,3,1506866560,1.269631,0.712,4511375872,46.109,1371890048,1762044032,0.179,0,0,93781845,0.2095,0.04648,192,3
30,9,66128109568,2.624539,4.518,21112000512,37.476,12906999808,29706000384,0.22,0,0,539304230,0.0124,0.0072,20.308848,1
10,3,30427815936,1.355261,0.486,82775998464,171.734,5272999936,10616999936,0.363,0.032114,0.8783,474895900,0.0219,0.00608,27.534783,4
8,6,11856919552,0.761398,1.832,14115699712,11.881,5767300096,14810999808,0.618,0.047525,9.6,1158258982,0.0264,0.00275,0,3
10,7,12083301376,11.388082,1.301,11962000384,94.602,2806000128,4184999936,1.703,0.021793,0.2604,121114019,0.0649,0.01019,12.044226,3
14,2,5652485120,4.829018,3.09,1991784960,65.166,757510016,597148032,0.29,0,0,30424234,0.1178,0.00458,29.086478,0
24,4,17399590912,1.195156,3.467,6232000000,8.326,4658999808,4389000192,0.982,0.038087,0.4115,751112886,0.0365,0.01472,10.909091,1
53,1,3066071089152,8.448121,8.104,371399000064,30.428,218911997952,41668001792,1.72,0.004017,0.0864,10836344940,0.0049,0.0026,27.033084,1
18,7,22832885760,3.068389,3.147,7829059072,57.046,3105981952,3069143040,1.268,0.0124,0.2658,136417240,0.0162,0.01337,21.511628,2
8,6,3078674688,9.255076,9.373,295520992,7.43,216900992,72446000,4.891,0,0,30387402,0.1716,0.03176,0,0
24,7,66444800000,21.255802,7.462,9093999616,24.024,3209700096,3180400128,1.272,0.000354,0.0658,375432211,0.0245,0.00316,83.253589,1
19,7,17834080256,4.85648,4.706,4099800064,24.84,1645600000,1603100032,0.748,0.008832,0.2623,162685377,0.0147,0.00759,29.724044,2
2,8,1308696704,0.955793,8.344,513300992,6.429,257758000,2541666048,0.794,0.034466,1.0109,57620907,0.1704,0.00237,0,4
12,7,1668607360,1.287393,0.498,4054102016,174.041,338534016,491472000,0.855,0.006498,0.0716,22306658,0.0443,0.01342,10.958209,2
18,9,21873170432,6.01654,9.628,2245750016,52.307,1014544000,641718016,0.971,0,0,43038579,0.0299,0.00384,72.43553,2
6,3,181360320,2.44863,1.123,310064000,2.482,190687008,376731008,3.989,0,0,81549999,0.137,0.1171,0,4
10,7,13110511616,4.396834,5.453,2784348928,48.946,1519140992,2220894976,0.941,0.013448,0.3925,50159198,0.0221,0.05598,29.31407,2
2,7,4649094656,18.320473,1.546,5069899776,117.088,1275600000,4436299776,1.079,0.008868,0.2648,41297741,0.0164,0.00925,30.159459,0
12,9,23672139776,5.077604,1.671,17052999680,130.176,2993999872,5702000128,1.305,0.008568,0.1491,127001529,0.0217,0.00666,17.423041,2
15,2,3938123008,0.809175,0.909,8777499648,167.35,5110400000,4289999872,0.485,0.000918,0.0171,47711726,0.0919,0.00973,9.342466,2
13,9,20649129984,14.170196,16.79,1202459008,14.341,752052992,715692992,2.657,0,0,79743611,0.0162,0.00412,301.580247,2
5,7,2807068928,2.926678,2.489,1200161024,24.325,338824000,346260000,2.029,0.012357,3.0909,31147440,0.0137,0.37811,256.909091,2
2,5,944680832,2.107137,2.541,567706048,105.887,393393664,548824576,13.029,0,0,2717832,0.0494,0.18236,11.75271,4
2,0,1839640576,1.423876,0.909,1790700032,71.772,508600000,49300000,1.786,0.021971,2.1169,24524485,0.0171,0.01263,96.207792,1
21,6,17100332032,4.075677,3.211,4584995840,23.711,2440260096,42408000,2.553,0,0,162768525,0.0435,0.02033,20.702128,3
9,4,7184397824,6.862021,101.194,66837000,0.156,-41587000,2304000,5.634,0,0,456455764,0.1099,0.01768,0,1
18,7,53110599680,2.752305,3.029,21372999680,113.234,5501000192,12101999616,0.802,0.016603,0.5274,186286548,0.013,0.00337,31.752796,1
27,6,719702392832,39.4027,14.218,53258100736,59.218,44011499520,39980998656,0.512,0.006834,0.366,895428470,0.0086,0.00164,52.369863,1
31,1,92146343936,260.62744,22.692,4023020032,6.03,1076030976,1785117952,0.784,0,0,610916677,0.0259,0.04575,0,2
20,0,99706273792,3.112185,4.899,20583999488,18.24,11463999488,7607000064,1.561,0.010176,0.1812,1095890337,0.0214,0.00261,16.443841,2
6,7,3838981376,3.265765,3.142,1537299968,26.876,660800000,1142400000,0.853,0.009885,0.2529,57278680,0.1051,0.14476,25.616858,1
14,10,26928115712,1.718576,4.351,12991134720,35.544,7132813824,29779517440,0.326,0.041129,1.2817,370295016,0.0125,0.00186,31.68559,3
29,2,30571462656,6.658103,4.261,9105999872,28.062,3060999936,15966999552,0.655,0.035598,0.9057,299076586,0.0385,0.01641,25.426415,2
16,7,81300594688,18.952074,3.696,24601999360,45.233,10113999872,13781999616,1.021,0.018889,0.3972,531841410,0.0124,0.00107,21.2,2
13,6,1231828608,7.81848,14.226,77933000,0.905,-185420000,345523008,4.48,0,0,72737327,0.2648,0.01292,0,0
15,5,28086630400,3.022572,1.972,14286153728,35.933,6220191744,3090994944,0.236,0.00444,0.075,297979988,0.0234,0.24814,16.829545,3
11,8,2717451776,1.121535,8.934,1001172992,5.98,634696000,5577330176,2.718,0.056213,3.4545,162210303,0.1336,0.04442,60.863636,3
15,4,9701997568,1.045248,0.45,26861000704,142.373,1376000000,3195000064,0.804,0.039502,2.1978,172231975,0.0461,0.07889,0,2
6,5,6205679616,1.217494,5.38,1218572032,4.916,1031283008,645401984,3.352,0.019578,0.1705,226825426,0.0254,0.01671,8.82623,3
16,3,2501919744,2.334547,2.637,1044012992,21.453,425824000,495151008,3.578,0,0,47714521,0.1489,0.02169,77.712121,2
6,6,1167150080,3.12844,42.995,14355000,0.044,3954000,57764000,9.259,0,0,231047778,0.2103,0.19024,0,1
9,7,603008256,0.983649,0.934,1100145024,20.711,353759008,562441984,0.489,0,0,49333111,0.1241,0.05233,10.570093,1
8,9,7733106688,1.842322,1.192,6323674112,25.626,858673984,1813155968,1.655,0.010381,0.2679,160727014,0.017,0.55403,25.647541,3
14,10,21804695552,1.449513,3.707,17539000320,45.438,9166999552,39525998592,0.373,0.057528,0.5936,383964282,0.0209,0.0023,8.320117,2
14,7,4507731968,4.890042,0.88,4802152960,136.403,942403968,144416000,1.926,0.011312,0.3103,34340268,0.0534,0.01046,27.27044,4
6,7,653942272,2.115077,1.66,397175008,4.929,144307008,173172000,3.124,0,0,76769037,0.1249,0.16355,0,2
17,2,19853826048,7.8965,2.857,7285899776,117.42,5029400064,3239099904,1.236,0.010484,0.2706,38041255,0.0176,0.03863,26.178914,1
9,6,1795961088,0.696597,1.47,2189575936,38.84,1319944960,1464771968,0.876,0,0,56419584,0.126,0.01574,0,0
23,1,202716561408,173.96516,35.735,5737590784,16.943,4510329856,3510958080,2.536,0,0,242893881,0.0646,0.18772,82.663448,1
14,5,12851837952,1.147489,1.038,12906600448,71.736,4566300160,4027500032,3.72,0.023341,0.2014,154990158,0.0141,0.00932,9.047962,1
4,1,486814080,2.264922,0.998,758289024,18.485,500916000,280628992,0.977,0,0,37015885,0.1219,0.06064,0,1
6,0,3429623808,1.64864,2.648,1221350016,23.295,247904000,235704992,3.225,0.004806,0.4211,51466441,0.1213,0.02033,85.842105,2
15,4,3977936128,0.765176,2.129,2779887104,19.098,2101744000,2161089024,0.719,0.045888,0.641,133692614,0.1243,0.06457,14.292308,4
7,6,753838144,1.240071,0.602,2769925888,72.327,826561984,955766016,0.87,0,0,38062117,0.0619,0.00759,0,3
10,2,8095859200,3.278316,0.631,27464099840,702.407,4919699968,9304599552,0.167,0,0,35727582,0.0355,0.01121,13.478343,2
8,0,14289666048,1.975296,1.153,13691400192,255.379,4028300032,1732300032,1.418,0.017086,0.3331,52264307,0.0173,0.00377,19.688406,2
28,1,48211288064,13.844891,8.567,5799199744,32.722,3450599936,3506899968,0.986,0,0,172156825,0.0464,0.01376,0,0
24,8,79654428672,5.655709,10.958,8931000320,92.169,4469000192,21851000832,1.151,0.022023,1.7601,97492103,0.0193,0.00275,80.032448,1
11,2,24593405952,1.320819,1.555,21934000128,52.828,6366000128,10641000448,0.806,0.039666,1.5812,525627295,0.0982,0.00341,0,2
11,10,28317962240,2.115482,7.892,4623219200,29.336,2678951936,9000753152,1.089,0.019363,0.4723,159778742,0.0318,0.00317,24.399723,3
4,1,922872896,0.690025,2.76,1542440960,274.007,1135772032,3500542976,0.289,0.055545,4.5736,5080952,0.1675,0.09673,0,4
26,7,72758779904,3.6617,4.805,17780000768,31.406,9370999808,14869000192,0.591,0.016355,0.5418,560886480,0.0282,0.00249,33.233933,2
5,5,230436336,2.919162,8.536,16255000,0.136,-7730000,138979008,5.371,0,0,101584606,0.0153,0.03207,0,2
11,2,5509117952,1.284625,0.615,9579490304,180.454,1340641024,967033984,0.817,0.019142,0.4132,50157870,0.0716,0.04732,21.626033,3
19,7,63078207488,6.993352,4.888,15749000192,240.597,6223000064,14455000064,0.711,0.006802,0.1772,63972547,0.0258,0.00521,25.378462,2
21,7,92831465472,6.787912,5.137,19850000384,154.716,7345999872,9486000128,0.646,0.009213,0.2467,126252701,0.0116,0.00156,27.029845,1
9,7,7387868672,4.813993,1.164,6929273856,128.778,785552000,1071480000,1.127,0.002161,0.0682,53528831,0.0286,0.01169,31.086364,1
9,9,1422772608,1.656039,4.156,418022016,11.041,187372000,400308000,1.226,0,0,35166344,0.1443,0.01763,0,0
2,2,4048566528,1.837508,0.719,7687256064,97.061,1495684992,1753917056,0.304,0.014087,0.2051,68706395,0.0428,0.0131,14.504274,0
29,1,198977339392,1.822118,2.544,94535000064,52.294,35556999168,42262999040,0.569,0.009101,0.2273,1795470664,0.0108,0.00067,17.373626,1
9,9,2406544128,0.481895,2.658,2500300032,3.581,1651900032,4591200256,0.793,0,0,398135185,0.0528,0.16747,0,3
16,0,4400954880,0.834129,1.707,9939000320,90.838,2243000064,13313999872,1.117,0.036518,0.2789,108879558,0.0767,0.00427,0,2
20,2,47439933440,1.052911,0.969,185250004992,46.616,13376000000,160238993408,0.911,0.051107,0.9615,3872523465,0.0436,0.00293,15.282051,4
29,6,43821146112,4.161231,7.128,5685100032,9.632,4483999744,702600000,3.534,0,0,581099838,0.0127,0.00911,31.230126,2
19,3,21554497536,4.904656,3.798,6065999872,24.754,2728000000,2409700096,1.269,0.013238,0.546,242955824,0.0316,0.00192,41.735849,3
9,7,1310439168,1.251964,5.57,261352992,3.554,6623000,232416000,0.982,0,0,62661697,0.0905,0.01312,0,1
13,8,5577368064,6.888958,3.951,2444417024,40.558,848214016,4119885056,1.055,0.051558,1.0833,61077768,0.0546,0.03055,21.078571,0
5,9,2603995136,2.546941,2.373,896089024,27.77,402304992,71941000,3.889,0,0,31244485,0.1261,0.01659,16.914286,2
3,7,1980517376,1.901834,1.472,1350003968,44.611,363256000,50562000,0.772,0,0,29206063,0.0213,0.00776,15.080899,1
8,3,2445890048,1.643354,0.188,31783999488,527.973,4236999936,3454000128,0.437,0,0,59694700,0.0829,0.02092,0,3
4,7,7991326208,5.22663,2.142,4077330944,203.918,1226983040,868505024,1.32,0.0063,0.2373,18771703,0.0147,0.01358,37.452359,2
7,7,6052670464,3.398481,6.436,886000000,4.08,415600000,865100032,1.896,0,0,196693234,0.1199,0.03851,483.4,0
8,9,1560665600,1.795769,1.082,2676999936,18.852,623000000,1336999936,0.743,0,0,120294283,0.1482,0.00674,0,1
12,7,1173494144,1.074609,0.902,2578359040,143.453,600985024,2033769984,0.839,0,0,13519473,0.1103,0.21664,0,3
11,0,6589340672,1.132364,0.786,18456999936,37.977,-977000000,7749000192,0.563,0,0,485414793,0.1441,0.01623,0,3
7,2,944692608,0.985394,1.154,1441852032,34.556,440609984,801275008,1.085,0,0,41590718,0.0336,0.0051,0,2
31,9,119481212928,3.505326,12.007,10386794496,20.95,6247789056,8706007040,1.686,0.0161,0.972,490081086,0.0177,0.00258,61.798982,1
14,6,9455846400,2.416636,2.189,3964802048,53.711,2772770048,123020000,1.029,0,0,67961044,0.0295,0.06691,22.035473,2
7,4,693468288,0.681391,2.357,1488835968,3.139,792246976,2867843072,0.209,0,0,461003351,0.1192,0.02089,0,2
14,8,12802370560,0.742887,9.9,3097996032,18.091,2173470976,13657519104,2.811,0.069919,6.8947,154142744,0.0402,0.00935,0,2
20,8,33581484032,2.332318,13.724,3393270016,16.021,2556433920,13650554880,0.297,0.042632,1.4087,209666239,0.014,0.00982,32.872017,3
20,5,58444849152,1.848473,1.246,48404000768,214.201,13745000448,9267000320,0.205,0.016439,0.1692,221890103,0.0175,0.00232,10.311295,3
1,1,1970276608,2.690241,1.684,1670599936,31.05,1239209984,925100992,0.466,0.03822,0.7935,40193971,0.041,0.09305,20.814607,2
9,4,2931906048,0.890442,3.283,916163968,19.628,576216000,909894016,4.76,0.02871,0.2151,36821202,0.0499,0.12942,7.724462,0
10,9,2039459200,2.424081,2.214,553222976,1.122,391076992,6737000,2.659,0,0,392158835,0.0344,0.06178,0,3
11,2,4617825792,2.077997,1.518,6162113024,57.635,1101785984,5052077056,0.498,0.017927,0.2776,88700556,0.0512,0.17146,15.359431,1
7,6,2515135232,2.937813,3.34,558499008,4.63,463727008,2991000,6.363,0,0,114773394,0.0787,0.06351,12.454545,0
23,2,20523323392,5.401208,1.576,13772123136,172.504,4971060224,4608772096,0.498,0.020076,0.3227,54333585,0.0496,0.03425,15.970691,2
11,4,3033934848,2.29433,4.421,1286651008,14.863,795398016,2609491968,0.751,0.050514,1.8462,67462175,0.0723,0.00708,38.461538,1
16,6,13017929728,1.851758,1.094,16460284928,251.821,7056722944,5007996928,1.053,0.003917,0.0422,53793785,0.0345,0.05469,10.78903,2
2,8,280930944,0.558498,6.075,168892000,4.197,102084000,650796032,0.167,0.057471,3.6364,34678018,0.0091,0.0433,0,3
17,7,42835030016,4.123205,6.363,6980192768,30.218,2492248064,2198699008,0.964,0.006396,0.19,229686023,0.0109,0.00358,29.866345,2
31,9,7732611072,7.251859,6.48,1064824000,3.201,790268032,1107756032,3.75,0,0,286668527,0.0594,0.01598,0,1
5,8,1317806976,0.965252,10.085,189651008,3.435,165420992,623843008,6.025,0.06734,2.0655,54656171,0.0649,0.00975,33.647887,1
19,3,9187116032,2.356805,1.588,10252999680,34.406,3151000064,7212000256,0.246,0.050147,0.7662,191028108,0.1052,0.52943,15.353234,4
18,9,34921009152,2.4677,4.586,10316999680,19.32,3783000064,12972000256,0.416,0.023097,6.08,520994274,0.0219,0.00129,267.4,2
18,9,4569738240,9.001066,6.68,637019008,17.447,521347008,55347000,1.196,0,0,35867753,0.0826,0.00546,25.168986,3
17,7,56744419328,4.813347,1.884,33720000512,245.326,8753000448,8762000384,0.867,0.017224,0.3413,137007547,0.012,0.00328,19.307548,3
4,0,759984192,3.040867,1.108,1514400000,44.542,322700000,935400000,0.772,0.157377,0,41521485,0.0455,0.17642,0,3
30,9,178448678912,18.205326,9.626,18435590144,14.334,8979058688,4756554752,1.487,0.00646,0.2217,1260988827,0.0236,0.00273,34.098795,1
4,8,1505099136,0.816261,6.02,287883008,10.217,258736992,290673984,1.531,0.141501,1.6415,27569292,0.0732,0.01579,11.600432,4
10,5,1872507904,2.080803,1.309,1253720064,30.845,347115008,119553000,0.684,0,0,37426675,0.0299,0.12526,14.636076,2
32,1,24437364736,9.082319,8.62,2679088128,5.437,2127346048,343548992,1.676,0,0,442938234,0.0816,0.00591,60.216867,2
12,9,10785522688,4.036426,6.213,1851699968,11.653,943400000,1229400064,0.175,0,0,140093466,0.023,0.01245,227.533333,3
10,4,4364505600,0.943001,1.825,3290137088,20.959,1364167936,1978027008,1.652,0.07286,1.0526,155904013,0.0761,0.20997,14.463158,2
5,0,3705632512,2.404709,1.268,3815000064,70.583,972000000,1228000000,1.254,0.025174,0.2277,52489099,0.0415,0.01224,9.116492,3
22,7,86801874944,9.428546,4.609,23950000128,59.577,9511999488,24020000768,0.752,0.014769,0.4674,401601683,0.0109,0.00251,31.970326,2
1,7,1331972352,4.363842,1.045,1324600064,34.495,463700000,107000000,1.131,0.029833,0.6,12886478,0.01,0.52766,20.417647,4
6,9,3580671232,1.705821,2.852,945993984,22.058,327817984,16862000,5.08,0,0,26631480,0.0539,0.41712,0,3
40,2,1460772012032,18.319086,15.035,92719996928,28.862,16206999552,13134000128,1.359,0,0,2724536677,0.0231,0.1256,263.05988,3
28,9,16363694080,2.036199,3.156,4729372160,30.56,2363766016,1102589952,4.348,0,0,146946433,0.0624,0.04296,1066.5,2
6,9,754858560,1.084801,0.893,929180032,27.398,113591000,166783008,1.268,0,0,33716671,0.0803,0.02061,0,2
2,5,3903468800,0.879578,0.666,5309000192,41.477,1770000000,2248999936,0.132,0.030313,0.3466,20917691,0.0051,0.02127,11.549801,4
11,9,11344839680,2.913217,1.689,8627823616,387.82,2792265984,3336531968,1.251,0,0,21702912,0.0548,0.01233,23.089526,0
5,8,393163072,0.851979,7.308,118100000,4.42,86277000,504087008,3.272,0.133833,2.881,25265014,0.0374,0.05873,0,2
3,7,817415360,1.634549,0.793,1391853952,64.689,334532000,333094016,1.158,0.02717,0.5,20983912,0.0251,0.01962,18.446602,1
17,9,65886466048,5.328076,4.307,16581000192,55.362,5801999872,6056000000,0.823,0.011865,0.5473,294940760,0.0125,0.00111,45.880658,1
18,7,15928358912,5.315742,1.396,13047952384,167.227,1646301952,2670660096,1.114,0,0,60679774,0.0207,0.21466,60.256716,0
5,6,989848576,4.569672,2.445,363774016,2.471,296303008,18461000,3.74,0,0,108772365,0.0319,0.01697,31.857143,0
3,8,461725408,0.623664,6.84,223891008,6.121,184892000,1298125952,7.021,0.071713,0,33267038,0.0571,0.01169,0,2
17,7,32461377536,104.14164,11.807,2986500096,21.229,2072300032,3427800064,1.414,0.007334,0.2609,139255309,0.0205,0.00248,36.07764,3
3,0,500698592,1.342401,1.284,499124992,50.351,94187000,142439008,2.744,0,0,9338586,0.0155,0.03135,15.621988,2
20,1,34579374080,2.133347,2.434,55222001664,391.518,30467999744,96283000832,0.285,0,0,90285275,0.1084,0.35401,6.930194,3
