@relation 'train_std_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48-weka.filters.unsupervised.attribute.Remove-R3-9,11,14-19,23-27,30-33,36,38,40-41,43-46-weka.filters.unsupervised.attribute.RemoveType-Tnominal'

@attribute numberOfAnalystOpinions numeric
@attribute marketCap numeric
@attribute priceToBook numeric
@attribute enterpriseToRevenue numeric
@attribute totalRevenue numeric
@attribute revenuePerShare numeric
@attribute grossProfits numeric
@attribute totalDebt numeric
@attribute quickRatio numeric
@attribute trailingAnnualDividendYield numeric
@attribute payoutRatio numeric
@attribute floatShares numeric
@attribute sharesPercentSharesOut numeric
@attribute heldPercentInsiders numeric
@attribute _PER numeric
@attribute target {0,1,2,3,4}

@data
-0.430113,-0.157706,-0.233958,-0.035668,-0.196945,0.40622,-0.207336,-0.298595,-0.35652,0.030103,-0.068122,-0.262505,0.58147,-0.189622,-0.073159,1
-0.313072,-0.09009,-0.209329,-0.034376,-0.202668,-0.287351,-0.113106,-0.295527,-0.369543,-0.650203,-0.134552,-0.046748,-0.645935,-0.52596,0.128639,1
-0.196032,-0.08234,-0.091726,-0.034133,-0.188522,0.016302,-0.067958,0.168219,-0.347665,-0.650203,-0.134552,-0.224373,-0.750186,-0.24314,-0.109373,2
-0.547154,-0.066736,-0.199444,-0.034658,-0.15529,-0.003576,-0.114014,-0.257576,-0.177069,-0.24244,-0.080153,-0.192745,-0.933116,-0.524306,-0.020928,2
-0.196032,0.010341,-0.090119,-0.035289,0.208255,-0.079042,0.174979,0.420629,-0.375012,0.322149,-0.040173,-0.076098,-0.899677,4.172059,-0.089735,2
-0.430113,-0.153183,-0.221666,-0.034496,-0.25553,-0.33386,-0.209239,-0.219581,-0.289324,0.733496,-0.050067,-0.115914,-0.394159,-0.313367,-0.115413,0
1.442539,-0.092262,-0.226195,-0.032246,-0.242732,-0.18803,-0.182829,0.065997,-0.495601,1.024795,-0.008604,-0.228847,-0.642001,-0.449207,-0.101985,3
-0.313072,-0.137874,-0.088566,-0.034851,-0.23327,0.081043,-0.219467,-0.306625,-0.207021,-0.469995,-0.123067,-0.262266,-0.386291,-0.452775,-0.119366,3
-0.078991,-0.154316,-0.346742,-0.035779,-0.132246,0.244306,-0.180326,-0.2647,-0.377096,0.050646,-0.112612,-0.2308,0.671952,-0.222255,-0.163925,4
0.857335,-0.029131,-0.271196,-0.035781,1.098191,0.825886,0.916936,1.737724,-0.370585,-0.650203,-0.134552,0.041883,-0.352852,-0.50142,-0.15768,1
-0.078991,-0.150895,-0.292961,-0.03298,-0.271063,-0.349084,-0.229828,-0.235455,-0.265362,0.89052,0.211598,-0.164614,-0.742318,-0.501246,0.111281,2
0.03805,-0.164634,-0.366857,-0.035774,-0.070608,-0.211871,-0.129958,0.243493,-0.315369,-0.650203,-0.134552,0.04879,1.639714,0.324935,-0.208271,4
-0.664195,-0.163992,-0.370795,-0.035556,-0.256952,-0.249431,-0.237734,-0.356464,-0.151545,-0.650203,-0.134552,-0.243125,0.911926,-0.511514,-0.081806,2
-1.366439,-0.169953,-0.362936,-0.03579,-0.24795,0.042413,-0.237693,-0.336499,-0.222648,0.274013,-0.106182,-0.288974,-0.923281,5.942942,-0.166294,4
0.857335,0.001815,1.226299,-0.035105,0.098809,0.455284,-0.050121,0.02284,-0.035124,-0.650203,-0.134552,-0.153492,0.538197,-0.353483,0.215679,2
-0.781236,-0.141055,-0.207768,-0.035245,-0.207115,0.127418,-0.139021,-0.260706,0.181832,-0.238119,-0.098068,-0.254689,-0.946885,0.450854,-0.084915,2
0.974376,-0.142032,0.82056,-0.032628,-0.273424,-0.351069,-0.230422,-0.347279,-0.198687,-0.650203,-0.134552,-0.180771,-0.156153,-0.337036,-0.208271,1
0.623254,-0.164262,-0.234492,-0.035745,-0.243158,-0.293895,-0.190582,-0.312606,-0.209886,-0.650203,-0.134552,-0.186342,2.979239,-0.453819,-0.045831,4
2.261825,0.068685,-0.059612,-0.034475,0.000236,-0.063276,0.136671,0.384206,-0.272394,0.151558,-0.059118,-0.031045,-0.563321,-0.539883,-0.078003,1
0.623254,0.077786,-0.200946,-0.035835,2.890478,2.47395,0.430889,1.64994,-0.348707,0.213351,-0.053921,0.023118,-0.673473,-0.526743,-0.071719,2
-0.078991,-0.15281,-0.310956,-0.033264,-0.270128,-0.365947,-0.229785,-0.229019,-0.277864,2.24706,0.111835,-0.047664,0.113325,-0.439112,-0.08678,2
0.389172,0.049436,-0.24746,-0.035481,0.450785,0.013836,0.027513,0.697751,0.731645,-0.081163,-0.10083,0.245904,-0.738384,-0.383245,-0.125554,3
0.974376,-0.130435,-0.367223,-0.035621,-0.019678,-0.012234,-0.002688,0.047341,-0.3797,1.012561,-0.07853,-0.109058,0.532296,0.527781,-0.160728,3
0.623254,0.16093,0.18182,-0.03438,0.110157,0.136903,0.198174,0.841199,-0.462003,-0.303258,-0.09813,-0.076307,-0.968522,-0.285781,-0.059311,2
-0.196032,-0.162825,-0.381509,-0.035562,-0.205212,-0.263503,-0.141993,-0.168158,-0.338549,1.802652,0.212737,-0.100624,0.500824,-0.180485,-0.208271,0
0.857335,-0.011743,5.752305,-0.035539,0.275619,0.308634,0.09187,0.175602,-0.337768,-0.650203,-0.134552,-0.131907,0.461484,2.26725,0.129488,1
-1.366439,-0.170562,-0.368108,-0.035694,-0.282208,-0.26897,-0.256023,-0.398451,0.180009,-0.650203,-0.134552,-0.285683,-0.494476,1.124834,-0.208271,4
0.857335,-0.143731,5.009563,-0.032191,-0.275801,-0.318163,-0.232296,-0.383862,-0.139825,-0.650203,-0.134552,-0.251806,0.176269,0.829745,-0.208271,0
0.740295,-0.159226,-0.111139,-0.034825,-0.272013,-0.344517,-0.232443,-0.392926,-0.185404,-0.650203,-0.134552,-0.211457,-0.081407,0.694775,-0.208271,0
-0.781236,-0.105174,1.27605,0.522016,-0.287366,-0.386739,-0.258632,-0.398138,10.310516,-0.650203,-0.134552,0.039189,1.704625,-0.395254,-0.208271,0
-0.781236,-0.169857,-0.372007,-0.035637,-0.273086,-0.196045,-0.244645,-0.377615,-0.325266,0.201159,0.015256,-0.281172,0.372969,2.451735,-0.208271,0
-0.196032,-0.169546,-0.238703,-0.03499,-0.283856,-0.366319,-0.251298,-0.380153,0.266218,-0.650203,-0.134552,-0.252091,0.784071,0.115909,-0.208271,1
-0.664195,-0.157486,-0.273887,-0.034935,-0.26184,-0.352952,-0.22647,-0.328899,-0.046062,-0.650203,-0.134552,-0.073044,-0.034199,-0.360358,-0.079083,3
0.03805,-0.160567,-0.19263,-0.035368,-0.230434,-0.285907,-0.199557,-0.200723,-0.371626,-0.650203,-0.134552,-0.233532,-0.333183,-0.359662,-0.208271,2
0.506213,-0.144012,-0.277,-0.03576,0.013554,0.34011,-0.143605,-0.015288,-0.353655,-0.650203,-0.134552,-0.176761,0.184137,-0.468352,0.343153,1
0.155091,-0.16445,-0.383143,-0.03588,0.089597,0.578303,0.117869,0.068949,-0.504196,1.734328,-0.029686,-0.179358,4.456452,-0.282474,-0.165858,4
-1.132358,-0.168361,-0.246835,-0.035651,-0.277464,-0.271748,-0.247569,-0.395001,-0.378138,-0.650203,-0.134552,-0.277221,-0.665605,1.577693,-0.208271,2
0.740295,-0.090801,-0.211319,-0.034792,-0.149615,-0.132597,-0.138315,-0.132006,-0.249996,-0.650203,-0.134552,-0.162807,-0.171889,-0.492282,-0.208271,1
-0.430113,-0.147918,-0.192865,-0.034904,-0.246683,-0.199602,-0.224832,-0.313901,-0.13097,-0.650203,-0.134552,-0.230602,-0.325315,-0.496982,2.090472,2
-0.430113,-0.125719,-0.034474,-0.034208,-0.246639,0.116957,-0.232574,-0.386117,-0.497685,-0.587479,-0.12934,-0.272773,0.009075,-0.086589,-0.089277,3
0.857335,-0.070008,-0.222565,-0.035466,0.083757,0.073842,0.122848,0.162121,-0.272134,0.507057,-0.057791,-0.0592,-0.726582,-0.53823,-0.114731,2
-0.781236,-0.00602,-0.098182,-0.034479,-0.105958,-0.277358,-0.064648,-0.240988,-0.045281,0.233391,-0.091826,0.23467,-0.85837,-0.535793,-0.108759,3
0.155091,-0.158055,-0.21007,-0.035158,-0.268986,-0.369314,-0.220056,-0.396228,0.107083,-0.650203,-0.134552,-0.070601,-0.303678,0.04664,-0.208271,2
-0.430113,-0.169898,-0.110695,-0.035839,-0.279993,-0.25395,-0.250371,-0.397067,0.1287,-0.650203,-0.134552,-0.282579,0.073986,0.204062,0.111402,0
1.208458,0.007277,-0.31939,-0.035251,0.357017,-0.193118,0.758025,1.250174,-0.326308,0.313198,-0.050098,0.73643,-0.468905,1.817437,-0.085743,3
-0.313072,-0.145426,-0.17934,-0.035288,-0.229573,-0.021394,-0.208194,-0.311896,-0.103101,-0.650203,-0.134552,-0.248527,0.388705,-0.430758,-0.093743,1
-0.781236,-0.162562,-0.336928,-0.034467,-0.269422,-0.35592,-0.235149,-0.256419,0.120105,0.190111,-0.039564,-0.150081,-0.57709,-0.543799,-0.047293,3
1.208458,-0.062623,-0.206978,-0.03493,-0.05907,-0.022085,0.033897,0.320561,-0.422154,0.602186,-0.042327,-0.143116,-0.317447,1.179832,-0.104183,2
-0.547154,-0.164705,-0.368661,-0.035642,-0.189263,-0.234269,-0.182422,-0.094798,-0.229941,-0.650203,-0.134552,-0.149278,0.070052,0.50942,-0.208271,3
0.740295,-0.12943,-0.237977,-0.03111,-0.271484,-0.296849,-0.229861,-0.296583,-0.393504,0.716285,0.053785,-0.240613,-0.555453,-0.468265,-0.010858,1
0.155091,-0.152023,-0.341664,-0.03483,-0.244504,-0.303726,-0.185163,-0.212238,-0.473984,-0.650203,-0.134552,-0.159591,2.524862,-0.154553,-0.014319,4
2.729988,-0.136807,0.270532,-0.035696,-0.142464,-0.287561,-0.133671,-0.343489,-0.378919,-0.650203,-0.134552,0.0686,1.919028,-0.202763,0.224177,3
1.208458,-0.025508,-0.335604,-0.032116,-0.19434,-0.361705,-0.031071,0.81802,15.186161,1.76921,-0.031122,0.821838,-0.712813,-0.526395,-0.148055,1
0.857335,0.057863,-0.264641,-0.035807,1.284535,1.30692,0.694999,0.153186,-0.445334,0.196616,-0.10637,-0.020511,-0.899677,-0.499853,-0.161328,2
-0.430113,-0.161542,0.136026,-0.034788,-0.27322,-0.305128,-0.244976,-0.37584,0.447232,-0.650203,-0.134552,-0.25006,1.206975,0.499325,-0.208271,2
-0.078991,-0.167428,-0.322229,-0.033499,-0.281213,-0.276606,-0.249769,-0.322889,-0.481276,1.505336,0.061853,-0.278463,-0.767889,-0.502725,-0.208271,2
0.389172,-0.060481,-0.076723,-0.034358,-0.179964,-0.093852,-0.129431,-0.289497,-0.309118,-0.191248,-0.088393,-0.186529,-0.708879,-0.530659,-0.065206,4
-0.547154,-0.168775,-0.227358,-0.035122,-0.28365,-0.385282,-0.254111,-0.390374,1.209572,-0.650203,-0.134552,0.266224,1.610209,-0.542146,-0.208271,2
0.857335,-0.151232,-0.365507,-0.035832,-0.07887,-0.231871,-0.143723,-0.236964,-0.098934,0.365779,-0.068777,0.091463,0.420177,-0.479316,-0.154986,3
-0.547154,-0.09343,-0.2219,-0.035005,-0.166109,0.276121,-0.103576,-0.307334,0.317267,0.418673,-0.06447,-0.242672,-0.323348,-0.350264,-0.11749,3
-1.249399,-0.164122,-0.294727,-0.035681,-0.249574,0.169917,-0.231034,-0.387281,-0.161703,-0.587379,-0.021057,-0.27964,-0.299744,1.311582,-0.097926,2
0.623254,-0.121652,-0.305805,-0.035201,-0.146579,-0.329287,-0.157429,-0.013787,0.049784,1.473382,-0.001738,0.379047,0.036613,-0.430062,-0.120068,2
1.793662,0.007282,-0.345867,-0.034706,0.030814,-0.050187,0.333597,0.636643,-0.400536,0.551795,-0.0753,-0.100643,-0.612496,2.573913,-0.15694,1
-1.249399,-0.170829,-0.387948,-0.035924,-0.250746,0.245329,-0.252073,-0.375432,-0.308076,-0.650203,-0.134552,-0.279585,-0.551519,-0.264896,-0.208271,1
-0.664195,-0.17059,0.161896,-0.035691,-0.27954,-0.357945,-0.243388,-0.387361,-0.028352,-0.650203,-0.134552,-0.239192,0.203807,0.876998,-0.208271,3
1.55958,0.978192,-0.147629,-0.034721,1.707934,0.108787,2.87612,7.696299,-0.289324,0.017828,-0.086067,0.270372,-0.925248,4.382477,-0.098088,2
0.155091,-0.163082,4.497747,-0.035894,-0.030614,0.786639,-0.24717,-0.158108,-0.399495,0.677343,0.346597,-0.238468,2.07442,-0.295353,-0.208271,3
-1.015317,-0.162987,-0.176623,-0.035337,-0.26573,-0.327262,-0.251833,-0.391209,-0.257288,-0.30484,-0.097834,-0.190709,-0.781658,-0.208245,-0.057733,0
-0.664195,-0.167992,-0.373292,-0.035745,-0.235231,-0.077179,-0.20389,-0.302361,-0.329694,0.639079,-0.065203,-0.247827,-0.036166,-0.326942,-0.131841,2
1.910703,-0.076431,-0.24154,-0.034985,-0.135639,-0.284254,-0.116825,-0.150735,0.260489,-0.650203,-0.134552,0.132442,0.520494,-0.51778,0.046516,2
-0.547154,-0.037672,1.0882,1.345774,-0.287438,-0.386793,-0.258534,-0.364196,1.511435,-0.650203,-0.134552,-0.062884,1.909193,0.954795,-0.208271,3
-0.313072,-0.152243,-0.226524,-0.03573,-0.165359,0.092039,-0.161061,-0.279525,-0.145815,0.031416,-0.110505,-0.222095,-0.181724,-0.366537,-0.159391,1
-1.015317,-0.16911,-0.335828,-0.035909,-0.252258,0.019486,-0.252705,-0.394168,-0.208584,-0.650203,-0.134552,-0.270967,-0.651836,-0.320502,0.003756,1
0.623254,-0.133922,-0.151834,-0.032197,-0.271554,-0.305575,-0.238692,-0.35189,1.311148,-0.650203,-0.134552,-0.240571,0.036613,0.004696,-0.208271,1
-0.781236,-0.16776,-0.090127,-0.033814,-0.284887,-0.379164,-0.253499,-0.393663,0.998607,-0.650203,-0.134552,-0.241169,3.160202,0.914156,-0.208271,0
-0.313072,-0.163795,-0.315926,-0.035729,-0.133664,-0.101954,-0.200071,-0.048505,-0.35652,-0.650203,-0.134552,-0.148083,-0.046001,-0.383593,-0.208271,2
-1.366439,-0.169475,-0.277795,-0.035681,-0.267961,-0.237026,-0.242885,-0.370584,-0.253121,0.781448,0.189548,-0.25737,-0.852469,-0.389858,0.110423,0
0.974376,0.013665,-0.310463,-0.035276,0.120247,-0.217393,0.200517,-0.151158,-0.224992,-0.16408,-0.085646,0.417026,-0.952786,-0.542581,-0.06417,1
0.155091,-0.009523,-0.315032,-0.034878,0.09596,-0.074618,0.246439,1.449136,-0.291668,0.778505,-0.039221,0.083193,-0.663638,-0.53179,-0.114572,4
-0.664195,-0.164913,-0.379298,-0.035585,-0.232688,-0.3576,-0.206455,-0.252515,-0.315108,1.080376,-0.134552,0.149647,-0.012562,-0.215555,-0.208271,1
-0.898276,-0.169355,-0.360289,-0.035777,-0.265422,-0.306395,-0.244263,-0.385148,-0.321359,-0.242847,-0.068839,-0.249855,-0.494476,4.019076,-0.208271,4
1.325499,0.183873,-0.287293,-0.035919,5.933163,6.123913,1.254205,1.699937,-0.354697,0.209111,-0.084757,-0.016373,-0.895743,-0.411701,-0.124665,1
-0.547154,-0.152185,-0.226835,-0.035761,-0.110445,0.665984,-0.206514,-0.231916,-0.342195,0.006326,-0.106494,-0.247959,-0.445301,-0.498461,-0.147931,4
0.506213,-0.16502,-0.311035,0.401122,-0.287544,-0.386908,-0.262801,-0.397171,11.68127,-0.650203,-0.134552,-0.248669,1.765602,0.023058,-0.208271,0
-1.015317,-0.135229,0.399225,-0.032679,-0.270554,-0.340222,-0.217589,-0.398234,0.210482,-0.650203,-0.134552,-0.204468,0.829312,0.454509,0.149546,1
-1.015317,-0.142817,-0.253477,-0.034706,-0.255577,-0.291714,-0.188983,-0.396017,0.282887,0.181836,-0.060272,-0.232336,-0.730516,-0.433021,-0.079071,1
0.623254,-0.158385,0.819345,-0.034761,-0.269638,-0.346076,-0.240435,-0.366643,0.262051,-0.650203,-0.134552,-0.213444,2.121628,0.639081,-0.208271,2
-1.015317,-0.151581,-0.334318,-0.035615,-0.209788,0.161469,-0.216998,-0.371994,-0.247912,-0.326344,-0.084897,-0.243026,-0.051902,-0.386813,-0.000345,0
-0.547154,-0.167857,0.317817,0.008633,-0.287436,-0.386691,-0.267575,-0.390518,0.256061,-0.650203,-0.134552,-0.217353,1.051582,1.032853,-0.208271,2
0.155091,-0.137563,0.189251,-0.034257,-0.255675,-0.225367,-0.203237,-0.377213,-0.037728,-0.650203,-0.134552,-0.237658,0.658183,-0.332946,0.206795,1
-0.547154,-0.168477,-0.324962,-0.03584,-0.254134,-0.296178,-0.237376,-0.385674,-0.348446,-0.650203,-0.134552,-0.247223,-0.632166,-0.2709,-0.208271,2
-0.430113,-0.154589,-0.334762,-0.035593,-0.137092,0.047304,-0.178771,-0.006588,-0.350269,1.58635,0.21241,-0.193437,-0.403994,-0.469657,0.008608,2
-0.547154,-0.155817,-0.276609,-0.035203,-0.244944,-0.030106,-0.230347,-0.308574,-0.005172,-0.650203,-0.134552,-0.259545,0.227411,-0.446857,0.019883,0
0.389172,-0.146868,0.542704,-0.035627,-0.159727,0.430928,-0.201277,-0.283174,-0.486225,-0.650203,-0.134552,-0.249915,1.806909,-0.433021,-0.130012,2
2.847029,0.10659,0.013204,-0.034077,-0.074857,-0.158891,0.137784,-0.141131,-0.002828,-0.650203,-0.134552,-0.069595,-0.403994,-0.475748,0.344042,1
-0.898276,-0.119254,-0.020582,-0.034747,-0.219249,0.001336,-0.213801,-0.348327,-0.042156,-0.505818,-0.11773,-0.244903,0.323794,-0.339038,-0.044538,1
-0.313072,-0.144628,-0.264275,-0.035152,-0.228484,-0.317357,-0.19788,-0.28709,0.232099,-0.108346,-0.084117,-0.056719,-0.514146,0.093893,-0.076629,0
-1.366439,-0.163482,-0.326347,-0.035777,-0.224195,0.263574,-0.162206,-0.359411,-0.066638,0.598194,-0.034524,-0.267142,-0.718714,-0.400649,-0.094401,4
-0.547154,-0.169707,-0.389589,-0.035667,-0.217542,-0.26061,-0.233575,-0.180965,-0.412517,5.188935,-0.11024,-0.171887,0.898157,1.691169,-0.208271,3
1.325499,-0.074741,0.334239,-0.034936,-0.156289,-0.321408,-0.177051,-0.397389,0.009153,-0.650203,-0.134552,0.194464,-0.348918,0.203453,0.281424,2
0.155091,-0.09579,-0.176921,-0.035867,0.630087,0.73452,0.135031,-0.056827,-0.345842,-0.650203,-0.134552,-0.060354,-0.510212,-0.508033,-0.042602,0
0.272132,-0.127276,-0.310993,-0.035411,-0.129301,-0.320629,-0.129003,-0.109312,-0.360167,-0.650203,-0.134552,0.402938,-0.407928,-0.430932,-0.133744,2
-0.430113,-0.160099,-0.291025,-0.035163,-0.262049,-0.201756,-0.230682,-0.338464,0.038324,-0.650203,-0.134552,-0.256016,0.386738,-0.371845,-0.208271,2
-1.132358,-0.168325,-0.203435,-0.035755,-0.257176,-0.284512,-0.235818,-0.357559,0.100051,-0.650203,-0.134552,-0.248461,-0.885908,0.922771,-0.077385,0
-0.664195,-0.142351,-0.282653,-0.034497,-0.23935,0.079343,-0.195754,-0.208384,13.319508,-0.642852,-0.1341,-0.26894,-0.756087,-0.231045,-0.120304,1
0.389172,-0.155283,-0.34418,-0.03562,-0.14765,-0.341116,-0.035015,-0.109128,-0.427363,-0.650203,-0.134552,0.091515,-0.647902,4.695057,-0.208271,3
0.740295,0.046269,-0.284091,-0.035891,2.50319,2.141254,0.090691,0.327525,-0.260414,0.558919,0.142312,0.029441,-0.453169,-0.502377,0.115719,2
-0.078991,-0.040846,-0.254367,-0.034902,0.049593,0.076714,0.001365,1.23776,-0.398453,0.652746,-0.038222,-0.078569,-0.781658,-0.516909,-0.104402,2
-0.313072,-0.09028,-0.201207,-0.034496,-0.182666,-0.22496,-0.13974,-0.098522,-0.313285,-0.144804,-0.045385,-0.100925,-0.25647,-0.537359,0.040124,2
1.091417,-0.106186,-0.037127,-0.035249,-0.165886,-0.157191,-0.085818,-0.377399,0.003423,-0.650203,-0.134552,-0.141207,-0.378423,-0.501159,-0.130181,3
-1.132358,-0.166676,-0.350339,-0.035705,-0.260752,-0.237609,-0.241938,-0.368769,-0.129407,-0.650203,-0.134552,-0.245919,1.063384,-0.439548,-0.079342,4
-1.249399,-0.1709,-0.374317,-0.031307,-0.264124,0.458658,-0.203902,0.646779,-0.483099,-0.650203,-0.134552,-0.289589,-0.933116,1.038248,-0.161919,1
-0.078991,-0.094113,-0.315055,-0.035696,0.071668,0.064634,0.141299,-0.114258,-0.444292,0.972569,-0.041421,-0.063179,-0.836733,-0.452427,-0.127535,4
1.442539,0.075556,-0.358277,-0.03576,4.166278,0.846408,0.946516,8.949141,-0.270571,-0.26796,-0.122396,0.703052,-0.724615,-0.534662,-0.162879,2
1.208458,-0.010315,0.172423,-0.035136,0.052561,-0.117428,0.36183,0.24704,-0.308597,0.108981,0.601115,-0.050353,-0.659704,-0.513342,-0.208271,3
-0.313072,-0.162234,-0.337125,-0.035472,-0.243182,-0.116101,-0.222388,-0.297396,-0.279948,0.781161,-0.072132,-0.252014,-0.447268,-0.456343,-0.208271,2
-0.781236,-0.169043,-0.356255,-0.035493,-0.247755,-0.197928,-0.203148,-0.22158,-0.443511,-0.650203,-0.134552,-0.261396,-0.569222,1.614155,-0.208271,4
-0.898276,-0.140679,-0.289667,-0.035147,-0.167454,-0.347634,-0.017972,0.141502,-0.455231,0.458206,-0.086192,0.249713,-0.582991,-0.406915,-0.14644,2
-1.015317,-0.151689,-0.141699,-0.035673,-0.19073,0.246237,-0.221529,-0.34109,-0.151024,-0.438538,-0.110177,-0.250286,0.335596,-0.454341,-0.04764,0
-0.078991,-0.169378,-0.311985,-0.035828,-0.194157,-0.073256,-0.22634,-0.250481,-0.444813,3.731669,0.00221,-0.216907,0.870619,-0.360967,-0.165869,4
-0.547154,-0.166467,-0.209656,-0.035458,-0.274032,-0.36363,-0.236391,-0.395159,0.302161,-0.650203,-0.134552,-0.138778,-0.169922,-0.106778,0.592322,4
0.03805,-0.115176,-0.321121,-0.033604,-0.241314,-0.358135,-0.229608,-0.117995,0.02478,-0.650203,-0.134552,0.367647,0.197906,-0.543277,-0.198004,0
-1.132358,-0.150837,-0.175801,-0.034527,-0.264147,-0.180733,-0.238145,-0.384519,-0.142169,-0.393374,-0.10342,-0.262021,-0.893776,-0.518563,-0.035478,2
1.442539,0.115956,0.098915,-0.035236,0.330971,0.805819,-0.029354,-0.05032,-0.20624,-0.611895,-0.125111,-0.141008,-0.463004,-0.474269,0.133761,2
-0.781236,-0.15221,-0.348622,-0.034291,-0.257027,-0.327485,-0.189228,-0.167593,-0.280729,0.662444,-0.095149,-0.15519,-0.266305,-0.439983,-0.165715,3
-0.313072,-0.161312,0.249148,-0.011034,-0.286923,-0.385987,-0.258668,-0.385379,0.512605,-0.650203,-0.134552,-0.113933,4.086657,0.553191,-0.208271,0
0.272132,0.148298,-0.216477,-0.03418,-0.013309,-0.05978,0.03706,0.513603,-0.405225,-0.266721,-0.075534,-0.02916,-0.834766,-0.470701,0.007497,2
-0.898276,-0.167009,-0.368338,-0.035929,-0.213407,0.098726,-0.184972,-0.37851,-0.221086,-0.650203,-0.134552,-0.257345,1.681021,0.741157,-0.172968,3
-0.781236,-0.154936,0.272564,-0.034447,-0.266037,-0.348996,-0.226574,-0.326887,0.002902,-0.650203,-0.134552,-0.129577,-0.828865,-0.476532,0.285937,1
0.857335,-0.116874,-0.043196,-0.035824,0.208911,0.688091,-0.030374,-0.21883,-0.487788,-0.650203,-0.134552,-0.158278,0.229378,-0.485408,-0.09825,2
0.974376,0.223643,-0.094122,-0.03524,0.844992,-0.227826,1.806617,3.079169,-0.250256,1.786328,0.019625,1.842911,-0.903611,-0.54406,-0.119034,3
-0.664195,-0.158416,-0.370886,-0.032283,-0.264176,-0.375845,-0.203056,0.259456,0.73503,1.96431,1.511074,0.223802,4.02568,0.95697,-0.208271,4
0.389172,-0.032471,-0.18431,-0.03308,-0.218337,-0.338887,-0.123345,-0.322728,0.933234,-0.650203,-0.134552,0.144013,-0.441367,-0.447728,1.241031,2
-0.781236,-0.169807,-0.308272,-0.030998,-0.287309,-0.385655,-0.269474,-0.398017,0.904845,-0.650203,-0.134552,-0.253802,0.247081,1.107952,-0.208271,3
1.55958,0.285398,0.70621,-0.034688,0.284512,2.83311,0.468669,0.215869,-0.391942,-0.650203,-0.134552,-0.246507,-0.872139,0.083015,0.046368,1
0.506213,-0.135401,-0.27225,-0.035151,-0.190531,0.066735,-0.038272,-0.028105,-0.222127,-0.650203,-0.134552,-0.234232,0.376903,-0.28317,-0.208271,1
-0.078991,-0.157371,-0.369963,-0.03598,0.431215,1.417542,-0.276768,-0.180235,-0.398974,0.973673,-0.110567,-0.209385,1.551199,1.92369,-0.208271,4
0.389172,-0.077731,-0.228098,-0.035253,-0.03775,0.252381,-0.054104,0.036755,-0.298179,0.062921,-0.062597,-0.178874,-0.396126,-0.516039,-0.092823,2
-0.078991,-0.085458,0.002214,-0.034072,-0.217276,-0.110335,-0.197663,-0.377663,-0.039551,-0.516702,-0.115155,-0.22083,-0.699044,-0.497069,-0.001966,1
-0.547154,-0.106032,-0.036873,-0.034684,-0.20621,0.003572,-0.206886,-0.331161,-0.176809,-0.465749,-0.108383,-0.233074,-0.699044,-0.534401,-0.008505,1
-0.898276,-0.154728,-0.321489,-0.035053,-0.243603,-0.325493,-0.224461,-0.249859,-0.427623,0.525984,-0.042342,-0.083802,-0.356786,-0.468178,-0.097328,1
-0.781236,-0.155217,-0.345329,-0.035766,-0.191683,-0.163532,-0.219236,-0.371804,-0.20077,-0.261279,-0.091607,-0.175696,1.539397,-0.492195,-0.061981,1
-0.078991,-0.150861,-0.34379,-0.035915,0.251393,0.169077,0.277132,-0.024837,-0.456794,1.053525,-0.071399,-0.015752,0.512626,-0.495676,-0.156706,4
0.03805,-0.164246,-0.241673,0.024283,-0.287417,-0.386366,-0.270138,-0.398478,4.459221,-0.650203,-0.134552,-0.239995,0.941431,-0.533792,-0.208271,1
0.155091,-0.147872,-0.324616,-0.035822,0.031693,0.350421,-0.07689,0.036004,-0.410954,-0.650203,-0.134552,-0.17524,-0.026331,-0.499679,-0.109524,0
0.155091,-0.145972,0.250493,-0.03414,-0.263897,-0.305074,-0.228021,-0.361446,-0.176809,-0.650203,-0.134552,-0.205774,0.569668,-0.489933,0.339653,0
0.03805,-0.156189,-0.391054,-0.035303,-0.19748,-0.35781,-0.173302,0.048145,-0.364855,-0.650203,-0.134552,0.515591,1.614143,0.638124,-0.208271,3
0.623254,-0.063212,-0.275935,-0.035514,0.099426,-0.14425,0.079854,0.110488,0.181311,-0.243061,-0.117387,0.024354,-0.344984,-0.437285,-0.148039,3
-1.132358,-0.170485,-0.344124,-0.035056,-0.273513,0.029459,-0.237682,-0.293164,1.481483,0.679296,-0.080434,-0.28885,-0.730516,0.223903,-0.15091,2
0.272132,-0.145382,-0.250882,-0.03545,-0.180814,-0.138708,-0.138738,-0.194361,-0.306253,0.19875,-0.086317,-0.170444,-0.35482,-0.506728,-0.127782,3
-0.898276,-0.065492,-0.32468,-0.035613,0.103085,8.291912,0.229044,-0.101009,-0.276562,-0.650203,-0.134552,-0.282981,-0.852469,-0.37463,-0.150465,4
1.442539,0.425393,0.101811,-0.03397,0.291563,-0.1123,0.539719,1.917383,-0.401057,0.377969,-0.06188,0.326401,-0.586925,-0.541101,-0.108255,2
-1.249399,-0.167478,-0.313301,-0.035795,-0.256451,0.001702,-0.238279,-0.392082,-0.283594,-0.182339,-0.094182,-0.272274,-0.612496,-0.45234,-0.091237,0
