@relation InstanceResultListener

@attribute Key_Dataset {'train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48','train_std_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48','train_proc_std_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48'}
@attribute Key_Run {1,2,3}
@attribute Key_Fold {1,2,3,4,5}
@attribute Key_Scheme {weka.classifiers.trees.J48,weka.classifiers.trees.RandomTree,weka.classifiers.trees.RandomForest,weka.classifiers.trees.REPTree,weka.classifiers.trees.LMT,weka.classifiers.rules.JRip,weka.classifiers.rules.OneR,weka.classifiers.rules.DecisionTable,weka.classifiers.lazy.IBk,weka.classifiers.lazy.KStar,weka.classifiers.functions.RBFClassifier,weka.classifiers.functions.SMO}
@attribute Key_Scheme_options {'-C 0.1 -M 10','-K 0 -M 1.0 -V 0.001 -S 1','-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 -depth 20','-M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0','-I -1 -M 15 -W 0.0','-F 3 -N 2.0 -O 2 -S 1','-B 6','-X 1 -S \"weka.attributeSelection.BestFirst -D 1 -N 5\"','-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-B 40 -M a','-N 5 -R 0.01 -L 1.0E-6 -C 2 -P 1 -E 1 -S 1','-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"'}
@attribute Key_Scheme_version_ID {-217733168393644444,-9051119597407396024,1116839470751428698,-9216785998198681299,-1113212459618104943,-6589312996832147161,-3459427003147861443,2888557078165701326,-3080186098777067172,332458330800479083,-7847475556438394611,-6585883636378691736}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Matthews_correlation numeric
@attribute Area_under_ROC numeric
@attribute Area_under_PRC numeric
@attribute Weighted_avg_true_positive_rate numeric
@attribute Weighted_avg_false_positive_rate numeric
@attribute Weighted_avg_true_negative_rate numeric
@attribute Weighted_avg_false_negative_rate numeric
@attribute Weighted_avg_IR_precision numeric
@attribute Weighted_avg_IR_recall numeric
@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_matthews_correlation numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Weighted_avg_area_under_PRC numeric
@attribute Unweighted_macro_avg_F_measure numeric
@attribute Unweighted_micro_avg_F_measure numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 66\nSize of the tree: 113\n','Number of leaves: 64\nSize of the tree: 109\n','Number of leaves: 47\nSize of the tree: 84\n','Number of leaves: 46\nSize of the tree: 82\n','Number of leaves: 40\nSize of the tree: 70\n','Number of leaves: 75\nSize of the tree: 131\n','Number of leaves: 41\nSize of the tree: 81\n','Number of leaves: 73\nSize of the tree: 127\n','Number of leaves: 52\nSize of the tree: 94\n','Number of leaves: 53\nSize of the tree: 96\n','Number of leaves: 60\nSize of the tree: 101\n','Number of leaves: 43\nSize of the tree: 76\n','Number of leaves: 57\nSize of the tree: 104\n','Number of leaves: 49\nSize of the tree: 88\n','Number of leaves: 85\nSize of the tree: 142\n','Number of leaves: 48\nSize of the tree: 86\n','Number of leaves: 72\nSize of the tree: 125\n','Number of leaves: 63\nSize of the tree: 107\n','Number of leaves: 79\nSize of the tree: 139\n','Number of leaves: 81\nSize of the tree: 134\n','Number of leaves: 71\nSize of the tree: 123\n','Number of leaves: 54\nSize of the tree: 98\n','Number of leaves: 57\nSize of the tree: 95\n','Number of leaves: 59\nSize of the tree: 108\n','Number of leaves: 62\nSize of the tree: 114\n','Number of leaves: 89\nSize of the tree: 141\n','Number of leaves: 62\nSize of the tree: 105\n','Number of leaves: 55\nSize of the tree: 100\n','Number of leaves: 39\nSize of the tree: 68\n','Number of leaves: 67\nSize of the tree: 106\n','Number of leaves: 34\nSize of the tree: 67\n','Number of leaves: 43\nSize of the tree: 85\n','Number of leaves: 87\nSize of the tree: 137\n','Number of leaves: 68\nSize of the tree: 117\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric
@attribute measureOutOfBagError numeric

@data
'train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',1,5,weka.classifiers.trees.RandomTree,'-K 0 -M 1.0 -V 0.001 -S 1',-9051119597407396024,20251029.2214,1199,299,84,215,0,28.093645,71.906355,0,0.059267,0.288294,0.536229,93.803032,136.843035,657.203496,230910.830075,-230253.626579,2.198005,772.277024,-770.079019,94.401128,0.315723,14.364064,0.2,8,0.104247,27,0.895753,232,0.8,32,0.228571,0.2,0.213333,0.10139,0.547876,0.152738,0.280936,0.225006,0.774994,0.719064,0.278843,0.280936,0.279096,0.056593,0.526062,0.242949,0.257525,0.280936,0.023,0.001,0.015625,0,15.625,0,85237,499534,127834,28.093645,20.200669,?,?,?,?,?
'train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',2,1,weka.classifiers.trees.RandomTree,'-K 0 -M 1.0 -V 0.001 -S 1',-9051119597407396024,20251029.2214,1198,300,99,201,0,33,67,0,0.123139,0.268,0.517687,87.147522,132.005625,660.580234,215874,-215213.419766,2.201934,719.58,-717.378066,132.106443,0.440355,19.998546,0.317073,13,0.092664,24,0.907336,235,0.682927,28,0.351351,0.317073,0.333333,0.234425,0.612205,0.204737,0.33,0.208689,0.791311,0.67,0.326189,0.33,0.327377,0.121997,0.560655,0.262707,0.298667,0.33,0.032,0.001,0,0,0,0,83158,499121,128247,33,20,?,?,?,?,?
'train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',2,2,weka.classifiers.trees.RandomTree,'-K 0 -M 1.0 -V 0.001 -S 1',-9051119597407396024,20251029.2214,1198,300,91,209,0,30.333333,69.666667,0,0.093918,0.279239,0.526444,90.80207,134.238551,660.580234,222325.678913,-221665.098679,2.201934,741.085596,-738.883662,113.965531,0.379885,17.252337,0.317073,13,0.138996,36,0.861004,223,0.682927,28,0.265306,0.317073,0.288889,0.165468,0.58659,0.174532,0.303333,0.21255,0.78745,0.696667,0.300144,0.303333,0.300912,0.089196,0.543967,0.252989,0.278246,0.303333,0.016,0.001,0,0,0,0,89837,499121,128247,30.666667,20.733333,?,?,?,?,?
'train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',2,3,weka.classifiers.trees.RandomTree,'-K 0 -M 1.0 -V 0.001 -S 1',-9051119597407396024,20251029.2214,1198,300,90,210,0,30,70,0,0.080158,0.279995,0.527316,91.110419,134.583747,659.159136,222326.759688,-221667.600552,2.197197,741.089199,-738.892002,113.903261,0.379678,17.280085,0.3,12,0.088462,23,0.911538,237,0.7,28,0.342857,0.3,0.32,0.224001,0.600625,0.190875,0.3,0.227768,0.772232,0.7,0.300205,0.3,0.299457,0.075376,0.537181,0.252302,0.290946,0.3,0.033,0,0,0,0,0,86144,499121,128247,31,20.733333,?,?,?,?,?
'train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',2,4,weka.classifiers.trees.RandomTree,'-K 0 -M 1.0 -V 0.001 -S 1',-9051119597407396024,20251029.2214,1199,299,92,207,0,30.769231,69.230769,0,0.083773,0.276812,0.522951,90.053716,133.428172,657.4377,216963.922374,-216306.484674,2.198788,725.631847,-723.433059,111.900117,0.374248,17.020642,0.175,7,0.092664,24,0.907336,235,0.825,33,0.225806,0.175,0.197183,0.091943,0.533977,0.147048,0.307692,0.225747,0.774253,0.692308,0.300916,0.307692,0.301697,0.084579,0.542646,0.253205,0.273349,0.307692,0.006,0,0,0,0,0,93639,499534,127834,32.107023,21.337793,?,?,?,?,?
'train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',2,5,weka.classifiers.trees.RandomTree,'-K 0 -M 1.0 -V 0.001 -S 1',-9051119597407396024,20251029.2214,1199,299,65,234,0,21.73913,78.26087,0,-0.007488,0.313919,0.558873,102.085004,142.518026,658.360281,249175.562242,-248517.201962,2.201874,833.363084,-831.161211,49.841423,0.166694,7.570539,0.170732,7,0.151163,39,0.848837,219,0.829268,34,0.152174,0.170732,0.16092,0.018656,0.508177,0.139693,0.217391,0.228543,0.771457,0.782609,0.221706,0.217391,0.218439,-0.012736,0.494277,0.228305,0.203688,0.217391,0.017,0,0.015625,0,15.625,0,85346,499534,127834,22.408027,20.535117,?,?,?,?,?
'train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',3,1,weka.classifiers.trees.RandomTree,'-K 0 -M 1.0 -V 0.001 -S 1',-9051119597407396024,20251029.2214,1198,300,88,212,0,29.333333,70.666667,0,0.072224,0.283139,0.528159,92.09697,134.727765,660.081717,222332.026775,-221671.945058,2.200272,741.106756,-738.906484,105.037838,0.350126,15.912854,0.243902,10,0.061776,16,0.938224,243,0.756098,31,0.384615,0.243902,0.298507,0.222358,0.589604,0.197142,0.293333,0.224151,0.775849,0.706667,0.298313,0.293333,0.292904,0.074411,0.534883,0.250181,0.270994,0.293333,0.025,0.001,0,0,0,0,92076,499121,128247,31,21.333333,?,?,?,?,?
'train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',3,2,weka.classifiers.trees.RandomTree,'-K 0 -M 1.0 -V 0.001 -S 1',-9051119597407396024,20251029.2214,1198,300,93,207,0,31,69,0,0.107925,0.276,0.5236,89.74894,133.513454,660.580234,220175.754888,-219515.174653,2.201934,733.919183,-731.717249,119.535934,0.398453,18.095597,0.292683,12,0.096525,25,0.903475,234,0.707317,29,0.324324,0.292683,0.307692,0.204913,0.593982,0.191591,0.31,0.20351,0.79649,0.69,0.318844,0.31,0.311965,0.108317,0.554603,0.260088,0.287264,0.31,0.018,0,0,0,0,0,91678,499121,128247,31.666667,20.6,?,?,?,?,?
'train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',3,3,weka.classifiers.trees.RandomTree,'-K 0 -M 1.0 -V 0.001 -S 1',-9051119597407396024,20251029.2214,1198,300,92,208,0,30.666667,69.333333,0,0.088372,0.276667,0.524027,89.965725,133.622329,660.580234,218035.247919,-217374.667685,2.201934,726.78416,-724.582226,113.103644,0.377012,17.121863,0.268293,11,0.104247,27,0.895753,232,0.731707,30,0.289474,0.268293,0.278481,0.16942,0.582023,0.177664,0.306667,0.220175,0.779825,0.693333,0.299209,0.306667,0.302064,0.08707,0.547628,0.253826,0.269382,0.306667,0,0,0,0,0,0,86162,499121,128247,32.333333,20.733333,?,?,?,?,?
'train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',3,4,weka.classifiers.trees.RandomTree,'-K 0 -M 1.0 -V 0.001 -S 1',-9051119597407396024,20251029.2214,1199,299,84,215,0,28.093645,71.906355,0,0.05441,0.287625,0.536307,93.571522,136.835871,657.4377,230910,-230252.5623,2.198788,772.274247,-770.075459,91.84885,0.307187,13.970731,0.225,9,0.119691,31,0.880309,228,0.775,31,0.225,0.225,0.225,0.105309,0.552654,0.154304,0.280936,0.226327,0.773673,0.719064,0.273927,0.280936,0.276329,0.054952,0.527305,0.24516,0.246209,0.280936,0.019,0,0,0,0,0,84724,499534,127834,28.093645,20,?,?,?,?,?
'train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',3,5,weka.classifiers.trees.RandomTree,'-K 0 -M 1.0 -V 0.001 -S 1',-9051119597407396024,20251029.2214,1199,299,86,213,0,28.762542,71.237458,0,0.074586,0.28495,0.533807,92.701089,136.197938,657.4377,228762,-228104.5623,2.198788,765.090301,-762.891513,98.272275,0.32867,14.94777,0.2,8,0.104247,27,0.895753,232,0.8,32,0.228571,0.2,0.213333,0.10139,0.547876,0.152738,0.287625,0.213155,0.786845,0.712375,0.288333,0.287625,0.287186,0.073978,0.537235,0.249667,0.252516,0.287625,0.012,0.001,0,0,0,0,81210,499534,127834,28.762542,20,?,?,?,?,?
'train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',1,1,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 -depth 20',1116839470751428698,20251029.2214,1198,300,104,196,0,34.666667,65.333333,0,0.126248,0.289993,0.385373,94.312278,98.284975,660.315921,626.949771,33.36615,2.201053,2.089833,0.111221,95.033095,0.316777,14.392065,0.195122,8,0.050193,13,0.949807,246,0.804878,33,0.380952,0.195122,0.258065,0.195112,0.746586,0.372933,0.346667,0.222985,0.777015,0.653333,0.340231,0.346667,0.333918,0.130505,0.638076,0.345832,0.297624,0.346667,0.94,0.017,0.15625,0,156.25,0,5511716,499121,128247,97,86,?,?,?,?,-1
'train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',1,2,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 -depth 20',1116839470751428698,20251029.2214,1198,300,111,189,0,37,63,0,0.161081,0.287093,0.380854,93.36917,97.132467,660.315921,607.211239,53.104682,2.201053,2.024037,0.177016,108.743476,0.362478,16.468401,0.439024,18,0.073359,19,0.926641,240,0.560976,23,0.486486,0.439024,0.461538,0.381985,0.807986,0.46872,0.37,0.216028,0.783972,0.63,0.368715,0.37,0.361546,0.161023,0.660914,0.361663,0.334797,0.37,0.866,0.009,0.078125,0,78.125,0,5556889,499121,128247,97.666667,86.066667,?,?,?,?,-1
'train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',1,3,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 -depth 20',1116839470751428698,20251029.2214,1198,300,106,194,0,35.333333,64.666667,0,0.14049,0.28825,0.383632,93.732206,97.822819,660.580234,615.424785,45.15545,2.201934,2.051416,0.150518,102.523659,0.341746,15.520243,0.317073,13,0.081081,21,0.918919,238,0.682927,28,0.382353,0.317073,0.346667,0.255717,0.768293,0.351302,0.353333,0.216906,0.783094,0.646667,0.346597,0.353333,0.34394,0.140938,0.654826,0.350514,0.315526,0.353333,0.835,0.033,0.109375,0,109.375,0,5544155,499121,128247,97.666667,84.866667,?,?,?,?,-1
'train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',1,4,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 -depth 20',1116839470751428698,20251029.2214,1199,299,105,194,0,35.117057,64.882943,0,0.135181,0.288046,0.383181,93.695174,97.74829,657.702014,610.116481,47.585532,2.199672,2.040523,0.159149,101.475065,0.339381,15.42873,0.35,14,0.111969,29,0.888031,230,0.65,26,0.325581,0.35,0.337349,0.230919,0.757674,0.328445,0.351171,0.220096,0.779904,0.648829,0.344928,0.351171,0.334736,0.135491,0.650279,0.361339,0.303099,0.351171,0.903,0.032,0.171875,0.015625,171.875,15.625,5560901,499534,127834,97.993311,85.618729,?,?,?,?,-1
'train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',1,5,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 -depth 20',1116839470751428698,20251029.2214,1199,299,110,189,0,36.789298,63.210702,0,0.153837,0.288192,0.38365,93.769707,97.905545,657.203496,606.539403,50.664093,2.198005,2.02856,0.169445,100.506274,0.336141,15.293022,0.225,9,0.084942,22,0.915058,237,0.775,31,0.290323,0.225,0.253521,0.156401,0.749662,0.319319,0.367893,0.216707,0.783293,0.632107,0.378409,0.367893,0.355348,0.160966,0.660574,0.338299,0.319168,0.367893,0.684,0.011,0.125,0,125,0,5611332,499534,127834,98.662207,84.816054,?,?,?,?,-1
'train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',2,1,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 -depth 20',1116839470751428698,20251029.2214,1198,300,116,184,0,38.666667,61.333333,0,0.185673,0.285471,0.380584,92.82881,97.045513,660.580234,610.244212,50.336022,2.201934,2.034147,0.167787,110.114777,0.367049,16.669402,0.341463,14,0.096525,25,0.903475,234,0.658537,27,0.358974,0.341463,0.35,0.250176,0.806008,0.361997,0.386667,0.201992,0.798008,0.613333,0.370865,0.386667,0.372106,0.185976,0.661086,0.368987,0.329086,0.386667,0.758,0.023,0.109375,0,109.375,0,5555203,499121,128247,97.666667,84.333333,?,?,?,?,-1
'train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',2,2,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 -depth 20',1116839470751428698,20251029.2214,1198,300,89,211,0,29.666667,70.333333,0,0.060817,0.290982,0.387017,94.620746,98.685786,660.580234,1697.50765,-1036.927416,2.201934,5.658359,-3.456425,94.441183,0.314804,14.296701,0.317073,13,0.084942,22,0.915058,237,0.682927,28,0.371429,0.317073,0.342105,0.248381,0.750165,0.382938,0.296667,0.244198,0.755802,0.703333,0.302081,0.296667,0.290553,0.062562,0.622362,0.329256,0.276632,0.296667,0.669,0.029,0.078125,0,78.125,0,5498555,499121,128247,97.333333,85.466667,?,?,?,?,-1
'train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',2,3,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 -depth 20',1116839470751428698,20251029.2214,1198,300,116,184,0,38.666667,61.333333,0,0.180523,0.287131,0.380592,93.432528,97.136409,659.159136,604.242943,54.916193,2.197197,2.014143,0.183054,110.128688,0.367096,16.707451,0.3,12,0.053846,14,0.946154,246,0.7,28,0.461538,0.3,0.363636,0.297414,0.824183,0.442541,0.386667,0.212859,0.787141,0.613333,0.397131,0.386667,0.379827,0.185378,0.660997,0.372671,0.357946,0.386667,0.757,0.015,0.1875,0,187.5,0,5588408,499121,128247,99,86.133333,?,?,?,?,-1
'train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',2,4,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 -depth 20',1116839470751428698,20251029.2214,1199,299,99,200,0,33.110368,66.889632,0,0.107623,0.290667,0.386151,94.560947,98.524311,657.4377,620.644694,36.793006,2.198788,2.075735,0.123054,93.098748,0.311367,14.160847,0.225,9,0.084942,22,0.915058,237,0.775,31,0.290323,0.225,0.253521,0.156401,0.761921,0.328182,0.331104,0.228226,0.771774,0.668896,0.332622,0.331104,0.32238,0.110677,0.633835,0.334297,0.294674,0.331104,0.767,0.035,0.234375,0,234.375,0,5587004,499534,127834,96.655518,85.351171,?,?,?,?,-1
'train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',2,5,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 -depth 20',1116839470751428698,20251029.2214,1199,299,100,199,0,33.444816,66.555184,0,0.110305,0.293213,0.390563,95.351335,99.597187,658.360281,1715.732508,-1057.372228,2.201874,5.738236,-3.536362,91.583129,0.306298,13.910792,0.243902,10,0.077519,20,0.922481,238,0.756098,31,0.333333,0.243902,0.28169,0.190491,0.687937,0.267078,0.334448,0.22834,0.77166,0.665552,0.333176,0.334448,0.323505,0.113355,0.612162,0.307902,0.290289,0.334448,0.867,0.016,0.1875,0.015625,187.5,15.625,5538741,499534,127834,95.652174,84.013378,?,?,?,?,-1
'train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',3,1,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 -depth 20',1116839470751428698,20251029.2214,1198,300,102,198,0,34,66,0,0.121354,0.28777,0.383464,93.603425,97.81756,660.081717,610.482252,49.599465,2.200272,2.034941,0.165332,104.671229,0.348904,15.857314,0.463415,19,0.061776,16,0.938224,243,0.536585,22,0.542857,0.463415,0.5,0.429754,0.799557,0.469395,0.34,0.230289,0.769711,0.66,0.350428,0.34,0.337268,0.120712,0.646041,0.349067,0.330503,0.34,0.936,0.015,0.203125,0.046875,203.125,46.875,5542323,499121,128247,97,85.6,?,?,?,?,-1
'train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',3,2,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 -depth 20',1116839470751428698,20251029.2214,1198,300,105,195,0,35,65,0,0.130654,0.289176,0.383699,94.033482,97.839954,660.580234,613.831518,46.748716,2.201934,2.046105,0.155829,101.094949,0.336983,15.303962,0.268293,11,0.069498,18,0.930502,241,0.731707,30,0.37931,0.268293,0.314286,0.23108,0.77771,0.347007,0.35,0.227237,0.772763,0.65,0.362301,0.35,0.344548,0.136927,0.645774,0.342144,0.33088,0.35,0.796,0.036,0.140625,0.015625,140.625,15.625,5580336,499121,128247,97.666667,86.4,?,?,?,?,-1
'train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',3,3,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 -depth 20',1116839470751428698,20251029.2214,1198,300,102,198,0,34,66,0,0.109125,0.288524,0.384594,93.821565,98.068025,660.580234,616.23355,44.346684,2.201934,2.054112,0.147822,102.373911,0.341246,15.497574,0.243902,10,0.069498,18,0.930502,241,0.756098,31,0.357143,0.243902,0.289855,0.205938,0.732272,0.333237,0.34,0.235102,0.764898,0.66,0.35155,0.34,0.319653,0.115951,0.643726,0.353222,0.278717,0.34,0.767,0.015,0.140625,0,140.625,0,5559178,499121,128247,97.333333,85.333333,?,?,?,?,-1
'train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',3,4,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 -depth 20',1116839470751428698,20251029.2214,1199,299,96,203,0,32.107023,67.892977,0,0.099665,0.291179,0.385395,94.727737,98.331389,657.4377,620.382147,37.055554,2.198788,2.074857,0.123932,91.51325,0.306064,13.919684,0.325,13,0.11583,30,0.88417,229,0.675,27,0.302326,0.325,0.313253,0.20292,0.76168,0.321599,0.32107,0.225824,0.774176,0.67893,0.319351,0.32107,0.31343,0.099785,0.630857,0.345111,0.289406,0.32107,0.684,0.024,0.203125,0.015625,203.125,15.625,5545331,499534,127834,97.993311,86.755853,?,?,?,?,-1
'train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',3,5,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 -depth 20',1116839470751428698,20251029.2214,1199,299,106,193,0,35.451505,64.548495,0,0.143915,0.285773,0.380003,92.969004,96.955666,657.4377,604.032955,53.404746,2.198788,2.020177,0.178611,109.436745,0.366009,16.645949,0.425,17,0.061776,16,0.938224,243,0.575,23,0.515152,0.425,0.465753,0.3946,0.793388,0.403416,0.354515,0.220176,0.779824,0.645485,0.359321,0.354515,0.352864,0.142734,0.662211,0.377873,0.343219,0.354515,0.669,0.016,0.15625,0.015625,156.25,15.625,5485917,499534,127834,97.993311,85.48495,?,?,?,?,-1
'train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',1,1,weka.classifiers.trees.REPTree,'-M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0',-9216785998198681299,20251029.2214,1198,300,100,200,0,33.333333,66.666667,0,0.114221,0.292584,0.412421,95.154954,105.183461,660.315921,43499.897062,-42839.581141,2.201053,144.999657,-142.798604,88.36248,0.294542,13.381849,0.195122,8,0.11583,30,0.88417,229,0.804878,33,0.210526,0.195122,0.202532,0.081889,0.57529,0.181493,0.333333,0.221325,0.778675,0.666667,0.325456,0.333333,0.320404,0.116735,0.556895,0.288586,0.296862,0.333333,0.083,0,0.046875,0,46.875,0,27385,499121,128247,84.666667,74.466667,?,105,?,?,?
